MIRtoolbox1.7	_Pitch_Mean	
song_file\0001096-Gymnop?dien¢X1.mp3	97.821461	
	NaN	
	97.788791	
	NaN	
	97.832214	
	365.201665	
	864.974346	
	788.394148	
	187.586496	
	98.044357	
	188.542634	
	585.040654	
	583.709149	
	446.716277	
	NaN	
	357.700164	
	95.746032	
	98.339730	
	96.216758	
	97.619259	
	362.065067	
	863.611893	
	797.536135	
	559.516664	
	98.525233	
	186.120036	
	589.143991	
	603.865665	
	445.015617	
	NaN	
	93.136861	
	92.418462	
	368.040694	
	191.897553	
	212.883587	
	NaN	
	463.507987	
	227.467230	
	172.552677	
	197.454236	
	NaN	
	511.169843	
	175.111065	
	182.695664	
	195.837363	
	677.248352	
	229.731029	
	683.622515	
	771.508490	
	866.837120	
	262.283680	
	583.629859	
	642.005422	
	98.016939	
	167.636273	
	173.569021	
	583.062341	
	797.214459	
	130.321288	
	92.577566	
	367.703918	
	NaN	
	428.780080	
	483.311717	
	537.891735	
	587.063110	
	574.899378	
	642.984787	
	290.156706	
	602.314773	
	288.892721	
	392.549526	
	412.185270	
	NaN	
	97.652482	
	125.333884	
	92.438475	
	95.695332	
	384.394465	
	124.549852	
	786.254886	
	380.215829	
	553.379579	
	98.099315	
	360.143368	
	564.430533	
	437.532654	
	387.025238	
	385.276396	
	94.462585	
	91.819026	
	363.331198	
	92.619846	
	813.578543	
	520.906122	
	123.155611	
	581.289985	
	441.209805	
	NaN	
	92.550120	
	92.392728	
	358.250016	
	191.753368	
	NaN	
	NaN	
	443.264082	
	515.012467	
	197.359985	
	573.629824	
	497.252303	
	580.917940	
	NaN	
	184.782123	
	578.560205	
	598.982596	
	646.966446	
	344.139703	
	774.876494	
	885.104884	
	260.367294	
	638.293349	
	98.155051	
	148.573802	
	NaN	
	589.904740	
	192.953099	
	790.710221	
	82.050236	
	731.103472	
	222.484867	
	347.258893	
	82.747777	
	530.267706	
	390.312931	
	NaN	
	NaN	
