_Key	_Keyclarity	_Keystrength		
	12.000000	0.608762	11.000000	
	12.000000	0.599844	11.000000	
	12.000000	0.599844	11.000000	
	12.000000	0.599844	11.000000	
	12.000000	0.577111	11.000000	
	3.000000	0.710997	2.000000	
	3.000000	0.689129	2.000000	
	5.000000	0.601706	4.000000	
	8.000000	0.481822	7.000000	
	7.000000	0.721641	6.000000	
	5.000000	0.872716	4.000000	
	5.000000	0.758830	4.000000	
	7.000000	0.694249	6.000000	
	7.000000	0.671332	6.000000	
	7.000000	0.705340	6.000000	
	7.000000	0.786029	6.000000	
	10.000000	0.634873	9.000000	
	12.000000	0.459543	11.000000	
	12.000000	0.617558	11.000000	
	5.000000	0.568226	4.000000	
	10.000000	0.741555	9.000000	
	7.000000	0.575663	6.000000	
	7.000000	0.599844	6.000000	
	5.000000	0.610745	4.000000	
	3.000000	0.676052	2.000000	
	3.000000	0.680614	2.000000	
	12.000000	0.483577	11.000000	
	12.000000	0.606247	11.000000	
	3.000000	0.687128	2.000000	
	3.000000	0.665288	2.000000	
	5.000000	0.651629	4.000000	
	5.000000	0.620589	4.000000	
	5.000000	0.661571	4.000000	
	5.000000	0.610059	4.000000	
	5.000000	0.600196	4.000000	
	7.000000	0.516439	6.000000	
	7.000000	0.745052	6.000000	
	10.000000	0.621473	9.000000	
	10.000000	0.631137	9.000000	
	10.000000	0.599844	9.000000	
	10.000000	0.586667	9.000000	
	10.000000	0.569999	9.000000	
	7.000000	0.484370	6.000000	
	5.000000	0.582479	4.000000	
	3.000000	0.629824	2.000000	
	3.000000	0.621309	2.000000	
	3.000000	0.593494	2.000000	
	3.000000	0.600674	2.000000	
	3.000000	0.626306	2.000000	
	7.000000	0.504234	6.000000	
	7.000000	0.599844	6.000000	
	7.000000	0.618373	6.000000	
	7.000000	0.673895	6.000000	
	5.000000	0.832619	4.000000	
	7.000000	0.685731	6.000000	
	7.000000	0.660433	6.000000	
	7.000000	0.611773	6.000000	
	7.000000	0.688428	6.000000	
	7.000000	0.760699	6.000000	
	3.000000	0.755290	2.000000	
	12.000000	0.626271	11.000000	
	10.000000	0.619400	9.000000	
	7.000000	0.743612	6.000000	
	10.000000	0.614305	9.000000	
	3.000000	0.605630	2.000000	
	3.000000	0.584500	2.000000	
	7.000000	0.678291	6.000000	
	7.000000	0.659730	6.000000	
	7.000000	0.632362	6.000000	
	10.000000	0.610171	9.000000	
	7.000000	0.698206	6.000000	
	12.000000	0.641121	11.000000	
	5.000000	0.836435	4.000000	
	5.000000	0.576100	4.000000	
	5.000000	0.822264	4.000000	
	5.000000	0.758226	4.000000	
	7.000000	0.599376	6.000000	
	3.000000	0.636158	2.000000	
	8.000000	0.523472	7.000000	
	5.000000	0.751355	4.000000	
	12.000000	0.512427	11.000000	
	7.000000	0.599844	6.000000	
	7.000000	0.578152	6.000000	
	5.000000	0.745488	4.000000	
	12.000000	0.610358	11.000000	
	7.000000	0.599844	6.000000	
	7.000000	0.411104	6.000000	
	7.000000	0.599844	6.000000	
	3.000000	0.691021	2.000000	
	3.000000	0.474245	2.000000	
	7.000000	0.599844	6.000000	
	7.000000	0.582579	6.000000	
	5.000000	0.693279	4.000000	
	3.000000	0.655040	2.000000	
	3.000000	0.660503	2.000000	
	5.000000	0.429989	4.000000	
	12.000000	0.680433	11.000000	
	3.000000	0.650581	2.000000	
	3.000000	0.648951	2.000000	
	5.000000	0.612451	4.000000	
	12.000000	0.721796	11.000000	
	7.000000	0.643634	6.000000	
	10.000000	0.611488	9.000000	
	10.000000	0.603186	9.000000	
	10.000000	0.639177	9.000000	
	10.000000	0.607283	9.000000	
	10.000000	0.549865	9.000000	
	3.000000	0.705009	2.000000	
	3.000000	0.642387	2.000000	
	7.000000	0.541994	6.000000	
	7.000000	0.673771	6.000000	
	7.000000	0.604739	6.000000	
	3.000000	0.797835	2.000000	
	3.000000	0.797096	2.000000	
	3.000000	0.702606	2.000000	
	5.000000	0.751484	4.000000	
	7.000000	0.661575	6.000000	
	7.000000	0.687969	6.000000	
	5.000000	0.785348	4.000000	
	7.000000	0.690982	6.000000	
	7.000000	0.696898	6.000000	
	7.000000	0.652534	6.000000	
	7.000000	0.693116	6.000000	
	3.000000	0.696302	2.000000	
	3.000000	0.692505	2.000000	
	3.000000	0.712543	2.000000	
	3.000000	0.645309	2.000000	
	8.000000	0.702114	7.000000	
	5.000000	0.605120	4.000000	
	5.000000	0.565420	4.000000	
	7.000000	0.801215	6.000000	
	7.000000	0.660769	6.000000	
	7.000000	0.647743	6.000000	
	3.000000	0.601879	2.000000	
	12.000000	0.608400	11.000000	
	7.000000	0.704526	6.000000	
	5.000000	0.691385	4.000000	
	7.000000	0.665142	6.000000	
	7.000000	0.758449	6.000000	
	7.000000	0.775639	6.000000	
	7.000000	0.710822	6.000000	
	7.000000	0.816465	6.000000	
	7.000000	0.673238	6.000000	
	7.000000	0.695706	6.000000	
	5.000000	0.748036	4.000000	
	5.000000	0.749559	4.000000	
	5.000000	0.705339	4.000000	
	5.000000	0.644687	4.000000	
	5.000000	0.589602	4.000000	
	7.000000	0.599844	6.000000	
	7.000000	0.600067	6.000000	
	5.000000	0.546337	4.000000	
	5.000000	0.589138	4.000000	
	7.000000	0.603662	6.000000	
	3.000000	0.586805	2.000000	
	10.000000	0.590230	9.000000	
	3.000000	0.449304	2.000000	
	10.000000	0.587977	9.000000	
	12.000000	0.699825	11.000000	
	8.000000	0.493250	7.000000	
	12.000000	0.570789	11.000000	
	12.000000	0.599844	11.000000	
	10.000000	0.465006	9.000000	
	3.000000	0.450143	2.000000	
	7.000000	0.524004	6.000000	
	7.000000	0.691165	6.000000	
	10.000000	0.599844	9.000000	
	3.000000	0.813389	2.000000	
	8.000000	0.602901	7.000000	
	12.000000	0.599844	11.000000	
	10.000000	0.499758	9.000000	
	10.000000	0.579855	9.000000	
	3.000000	0.690386	2.000000	
	12.000000	0.695194	11.000000	
	12.000000	0.528150	11.000000	
	10.000000	0.515019	9.000000	
	3.000000	0.551453	2.000000	
	7.000000	0.599844	6.000000	
	7.000000	0.661902	6.000000	
	7.000000	0.455897	6.000000	
	3.000000	0.640448	2.000000	
	3.000000	0.651892	2.000000	
	5.000000	0.607119	4.000000	
	7.000000	0.572121	6.000000	
	7.000000	0.606531	6.000000	
	7.000000	0.635858	6.000000	
	12.000000	0.629970	11.000000	
	5.000000	0.697272	4.000000	
	5.000000	0.599844	4.000000	
	3.000000	0.566695	2.000000	
	3.000000	0.626651	2.000000	
	3.000000	0.616397	2.000000	
	3.000000	0.644303	2.000000	
	5.000000	0.621891	4.000000	
	3.000000	0.350259	2.000000	
	2.000000	0.696388	1.000000	
	2.000000	0.541423	1.000000	
	12.000000	0.590445	11.000000	
	12.000000	0.582055	11.000000	
	12.000000	0.568070	11.000000	
	12.000000	0.542061	11.000000	
	10.000000	0.618064	9.000000	
	10.000000	0.616923	9.000000	
	12.000000	0.605382	11.000000	
	12.000000	0.678039	11.000000	
	7.000000	0.750775	6.000000	
	10.000000	0.616781	9.000000	
	10.000000	0.474936	9.000000	
	12.000000	0.751162	11.000000	
	7.000000	0.756145	6.000000	
	10.000000	0.635062	9.000000	
	12.000000	0.599844	11.000000	
	12.000000	0.678698	11.000000	
	3.000000	0.662910	2.000000	
	12.000000	0.704792	11.000000	
	12.000000	0.486556	11.000000	
