MIRtoolbox1.7	_Pitch_Mean	
song_file\0002034-´dÅÊ¹Ú.mp3	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	78.287399	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	166.446589	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	78.618510	
	NaN	
	NaN	
	88.355183	
	700.616027	
	NaN	
	NaN	
	NaN	
	105.103029	
	NaN	
	NaN	
	960.860923	
	NaN	
	988.110344	
	501.611828	
	957.597913	
	797.468562	
	NaN	
	723.261782	
	620.241486	
	NaN	
	632.478268	
	631.652786	
	629.413296	
	NaN	
	1264.751740	
	642.953936	
	637.355805	
	246.744070	
	236.572007	
	225.641458	
	NaN	
	274.091718	
	138.550663	
	NaN	
	306.050094	
	NaN	
	NaN	
	NaN	
	308.663193	
	352.177126	
	359.880584	
	79.119334	
	472.987251	
	980.975464	
	941.326698	
	NaN	
	313.511680	
	NaN	
	350.704306	
	NaN	
	NaN	
	NaN	
	NaN	
	308.708255	
	NaN	
	234.088922	
	NaN	
	NaN	
	390.877080	
	328.358235	
	257.858455	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	353.771169	
	NaN	
	359.518817	
	354.075377	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	518.184002	
	923.445577	
	967.127958	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	268.991021	
	252.530125	
	NaN	
	263.827737	
	893.191933	
	320.258448	
	326.447401	
	317.034048	
	NaN	
	353.456496	
	309.105266	
	262.639847	
	NaN	
	228.734014	
	NaN	
	NaN	
	NaN	
	NaN	
	236.655358	
	NaN	
	265.059074	
	233.127997	
	235.423800	
	NaN	
	NaN	
	NaN	
	NaN	
	349.460415	
	310.285762	
	NaN	
	NaN	
	NaN	
	352.036099	
	NaN	
	NaN	
	NaN	
	354.165205	
	349.434020	
	NaN	
	721.538537	
	391.967180	
	391.750143	
	1077.926738	
	398.792681	
	991.349123	
	NaN	
	NaN	
	950.014476	
	NaN	
	NaN	
	943.979274	
	462.803151	
	382.187778	
	347.660439	
	312.860200	
	NaN	
	103.100158	
	79.073260	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	1096.056727	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	529.083981	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	588.204606	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	704.858885	
	NaN	
	683.746688	
	105.277500	
	NaN	
	1031.036398	
	NaN	
	NaN	
	938.916899	
	497.124607	
	954.450595	
	796.010782	
	NaN	
	NaN	
	618.935580	
	629.508594	
	NaN	
	618.235858	
	NaN	
	NaN	
	629.347935	
	NaN	
	628.756271	
	237.292770	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	271.331008	
	NaN	
	312.663052	
	NaN	
	NaN	
	NaN	
	269.235129	
	NaN	
	117.653558	
	NaN	
	NaN	
	474.909256	
	1006.065002	
	959.464356	
	NaN	
	314.394685	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	310.988839	
	NaN	
	230.277921	
	NaN	
	NaN	
	330.334882	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	354.756824	
	362.992797	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	507.089701	
	944.027122	
	NaN	
	NaN	
	NaN	
	934.117512	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	261.833555	
	244.914466	
	NaN	
	NaN	
	319.018704	
	315.127464	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	266.104010	
	233.000649	
	235.883898	
	NaN	
	NaN	
	265.129683	
	NaN	
	348.791880	
	310.581797	
	NaN	
	NaN	
	388.093672	
	NaN	
	NaN	
	1050.029661	
	393.356996	
	399.986940	
	972.380395	
	NaN	
	NaN	
	946.239330	
	NaN	
	NaN	
	964.131285	
	NaN	
	462.949285	
	386.625139	
	347.478857	
	NaN	
	NaN	
	NaN	
	79.133798	
	79.002944	
	1188.246796	
	NaN	
	1178.554164	
	NaN	
	1201.215460	
	NaN	
	NaN	
	1325.764566	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	79.003280	
	1012.006565	
	954.240780	
	NaN	
	78.945185	
	NaN	
	NaN	
	NaN	
	NaN	
	78.879897	
	NaN	
	NaN	
	NaN	
	79.071537	
	126.863541	
	105.468618	
	NaN	
	NaN	
	78.984131	
	NaN	
	78.999184	
	79.403460	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	351.645963	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	505.631899	
	946.212724	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	156.833460	
	NaN	
	264.383116	
	NaN	
	NaN	
	321.028098	
	NaN	
	NaN	
	NaN	
	354.900074	
	NaN	
	254.719997	
	206.275732	
	NaN	
	234.584550	
	NaN	
	NaN	
	264.769890	
	NaN	
	232.888307	
	236.386074	
	NaN	
	265.183250	
	NaN	
	NaN	
	345.334539	
	NaN	
	NaN	
	320.754745	
	NaN	
	NaN	
	384.729158	
	NaN	
	349.888531	
	NaN	
	393.409942	
	400.320182	
	958.848075	
	NaN	
	NaN	
	957.048922	
	NaN	
	NaN	
	NaN	
	387.580188	
	346.658310	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	1067.568363	
	1106.372620	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	585.287049	
	NaN	
	598.793474	
	118.472441	
	117.698967	
	78.882798	
	79.123326	
	NaN	
	NaN	
	532.365405	
	NaN	
	NaN	
	NaN	
	1042.380325	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	624.291911	
