_Key	_Keyclarity	_Keystrength		
	1.000000	0.591021	0.000000	
	1.000000	0.539350	0.000000	
	8.000000	0.795344	7.000000	
	1.000000	0.765869	0.000000	
	1.000000	0.730478	0.000000	
	4.000000	0.614468	3.000000	
	1.000000	0.768780	0.000000	
	3.000000	0.570257	2.000000	
	8.000000	0.751542	7.000000	
	1.000000	0.787339	0.000000	
	6.000000	0.725938	5.000000	
	4.000000	0.477306	3.000000	
	1.000000	0.842276	0.000000	
	11.000000	0.516439	10.000000	
	11.000000	0.534231	10.000000	
	6.000000	0.727033	5.000000	
	9.000000	0.598076	8.000000	
	4.000000	0.484198	3.000000	
	8.000000	0.565133	7.000000	
	6.000000	0.618144	5.000000	
	4.000000	0.491471	3.000000	
	6.000000	0.726949	5.000000	
	9.000000	0.659760	8.000000	
	1.000000	0.422851	0.000000	
	1.000000	0.358912	0.000000	
	1.000000	0.646611	0.000000	
	4.000000	0.576295	3.000000	
	11.000000	0.437737	10.000000	
	8.000000	0.630633	7.000000	
	3.000000	0.438676	2.000000	
	3.000000	0.685378	2.000000	
	3.000000	0.653375	2.000000	
	3.000000	0.515503	2.000000	
	1.000000	0.324254	0.000000	
	8.000000	0.676654	7.000000	
	8.000000	0.623406	7.000000	
	8.000000	0.519149	7.000000	
	8.000000	0.494737	7.000000	
	1.000000	0.494791	0.000000	
	9.000000	0.384203	8.000000	
	9.000000	0.338305	8.000000	
	1.000000	0.392809	0.000000	
	4.000000	0.605553	3.000000	
	1.000000	0.647710	0.000000	
	1.000000	0.358317	0.000000	
	4.000000	0.415758	3.000000	
	1.000000	0.361903	0.000000	
	1.000000	0.486928	0.000000	
	11.000000	0.344520	10.000000	
	8.000000	0.519699	7.000000	
	11.000000	0.458844	10.000000	
	1.000000	0.638073	0.000000	
	1.000000	0.480514	0.000000	
	1.000000	0.272515	0.000000	
	8.000000	0.467409	7.000000	
	4.000000	0.430152	3.000000	
	1.000000	0.816116	0.000000	
	8.000000	0.397934	7.000000	
	11.000000	0.294906	10.000000	
	6.000000	0.559615	5.000000	
	6.000000	0.301545	5.000000	
	6.000000	0.268613	5.000000	
	4.000000	0.368520	3.000000	
	1.000000	0.600393	0.000000	
	3.000000	0.354848	2.000000	
	3.000000	0.606808	2.000000	
	3.000000	0.586487	2.000000	
	8.000000	0.599011	7.000000	
	8.000000	0.604321	7.000000	
	1.000000	0.303715	0.000000	
	1.000000	0.593912	0.000000	
	1.000000	0.395492	0.000000	
	9.000000	0.551602	8.000000	
	11.000000	0.397419	10.000000	
	8.000000	0.708989	7.000000	
	3.000000	0.610616	2.000000	
	3.000000	0.441526	2.000000	
	3.000000	0.702458	2.000000	
	3.000000	0.728524	2.000000	
	8.000000	0.467036	7.000000	
	8.000000	0.582558	7.000000	
	8.000000	0.312322	7.000000	
	8.000000	0.335134	7.000000	
	9.000000	0.563965	8.000000	
	4.000000	0.374542	3.000000	
	9.000000	0.508693	8.000000	
