_Key	_Keyclarity	_Keystrength		
	5.000000	0.585289	4.000000	
	10.000000	0.812061	9.000000	
	10.000000	0.878086	9.000000	
	10.000000	0.596200	9.000000	
	5.000000	0.590885	4.000000	
	5.000000	0.529601	4.000000	
	10.000000	0.596003	9.000000	
	3.000000	0.780827	2.000000	
	3.000000	0.675895	2.000000	
	3.000000	0.724191	2.000000	
	3.000000	0.722544	2.000000	
	3.000000	0.639961	2.000000	
	6.000000	0.541965	5.000000	
	6.000000	0.596714	5.000000	
	6.000000	0.522975	5.000000	
	6.000000	0.583638	5.000000	
	6.000000	0.596207	5.000000	
	6.000000	0.549223	5.000000	
	10.000000	0.446578	9.000000	
	5.000000	0.590706	4.000000	
	5.000000	0.574252	4.000000	
	5.000000	0.678748	4.000000	
	5.000000	0.755804	4.000000	
	10.000000	0.346665	9.000000	
	10.000000	0.444075	9.000000	
	10.000000	0.652025	9.000000	
	10.000000	0.733468	9.000000	
	10.000000	0.741366	9.000000	
	10.000000	0.841027	9.000000	
	10.000000	0.644729	9.000000	
	10.000000	0.708452	9.000000	
	10.000000	0.718932	9.000000	
	10.000000	0.770012	9.000000	
	10.000000	0.851088	9.000000	
	10.000000	0.707828	9.000000	
	5.000000	0.536162	4.000000	
	10.000000	0.762693	9.000000	
	10.000000	0.659618	9.000000	
	10.000000	0.493093	9.000000	
	10.000000	0.527503	9.000000	
	1.000000	0.466803	0.000000	
	5.000000	0.675824	4.000000	
	10.000000	0.534258	9.000000	
	10.000000	0.622150	9.000000	
	10.000000	0.698674	9.000000	
	10.000000	0.881442	9.000000	
	5.000000	0.571946	4.000000	
	10.000000	0.465610	9.000000	
	10.000000	0.558984	9.000000	
	10.000000	0.530100	9.000000	
	10.000000	0.469594	9.000000	
	10.000000	0.405621	9.000000	
	5.000000	0.510603	4.000000	
	6.000000	0.224963	5.000000	
	3.000000	0.793664	2.000000	
	3.000000	0.698485	2.000000	
	3.000000	0.703283	2.000000	
	3.000000	0.587993	2.000000	
	3.000000	0.602644	2.000000	
	3.000000	0.743518	2.000000	
	3.000000	0.634987	2.000000	
	3.000000	0.743894	2.000000	
	3.000000	0.612941	2.000000	
	8.000000	0.483333	7.000000	
	3.000000	0.503141	2.000000	
	3.000000	0.469518	2.000000	
	6.000000	0.315602	5.000000	
	6.000000	0.314848	5.000000	
	6.000000	0.705331	5.000000	
	3.000000	0.670783	2.000000	
	12.000000	0.388591	11.000000	
	3.000000	0.294593	2.000000	
	5.000000	0.566068	4.000000	
	5.000000	0.653553	4.000000	
	10.000000	0.725464	9.000000	
	5.000000	0.786434	4.000000	
	5.000000	0.622759	4.000000	
	10.000000	0.587443	9.000000	
	5.000000	0.737417	4.000000	
	5.000000	0.811188	4.000000	
	10.000000	0.741779	9.000000	
	10.000000	0.576734	9.000000	
	5.000000	0.550589	4.000000	
	10.000000	0.726580	9.000000	
	10.000000	0.669495	9.000000	
	10.000000	0.372824	9.000000	
	11.000000	0.360614	10.000000	
	10.000000	0.532016	9.000000	
	1.000000	0.422733	0.000000	
	10.000000	0.431711	9.000000	
	10.000000	0.616721	9.000000	
	10.000000	0.298530	9.000000	
	11.000000	0.334643	10.000000	
	10.000000	0.744643	9.000000	
	10.000000	0.453183	9.000000	
	10.000000	0.525365	9.000000	
	10.000000	0.529314	9.000000	
	10.000000	0.454441	9.000000	
	10.000000	0.458636	9.000000	
	8.000000	0.533182	7.000000	
	10.000000	0.536257	9.000000	
	10.000000	0.403317	9.000000	
	6.000000	0.712431	5.000000	
	11.000000	0.424662	10.000000	
	6.000000	0.223790	5.000000	
	6.000000	0.497289	5.000000	
	3.000000	0.551816	2.000000	
	10.000000	0.405819	9.000000	
	3.000000	0.577500	2.000000	
	11.000000	0.349490	10.000000	
	6.000000	0.378230	5.000000	
	4.000000	0.288413	3.000000	
	8.000000	0.355840	7.000000	
	11.000000	0.487042	10.000000	
	12.000000	0.282995	11.000000	
	6.000000	0.329828	5.000000	
	3.000000	0.310725	2.000000	
	3.000000	0.458181	2.000000	
	5.000000	0.806189	4.000000	
	10.000000	0.622890	9.000000	
	10.000000	0.638334	9.000000	
	10.000000	0.239613	9.000000	
	10.000000	0.327111	9.000000	
	10.000000	0.409648	9.000000	
	10.000000	0.659007	9.000000	
	10.000000	0.665683	9.000000	
	10.000000	0.798409	9.000000	
	10.000000	0.302811	9.000000	
	10.000000	0.459714	9.000000	
	10.000000	0.712890	9.000000	
	10.000000	0.654552	9.000000	
	10.000000	0.573520	9.000000	
	10.000000	0.413952	9.000000	
	11.000000	0.482522	10.000000	
	6.000000	0.426622	5.000000	
	5.000000	0.434658	4.000000	
	10.000000	0.764595	9.000000	
	10.000000	0.728397	9.000000	
	3.000000	0.359509	2.000000	
	11.000000	0.346891	10.000000	
	10.000000	0.417696	9.000000	
	5.000000	0.555888	4.000000	
	10.000000	0.651185	9.000000	
	5.000000	0.517459	4.000000	
	10.000000	0.351105	9.000000	
	3.000000	0.398450	2.000000	
	10.000000	0.489042	9.000000	
	5.000000	0.597171	4.000000	
	6.000000	0.404290	5.000000	
	3.000000	0.690210	2.000000	
	11.000000	0.430104	10.000000	
	6.000000	0.257445	5.000000	
	3.000000	0.417074	2.000000	
	4.000000	0.418003	3.000000	
	4.000000	0.342058	3.000000	
	3.000000	0.693986	2.000000	
	11.000000	0.514804	10.000000	
	3.000000	0.257915	2.000000	
	5.000000	0.446921	4.000000	
	3.000000	0.786375	2.000000	
	3.000000	0.653527	2.000000	
	11.000000	0.550793	10.000000	
	12.000000	0.254349	11.000000	
	5.000000	0.226254	4.000000	
	3.000000	0.554832	2.000000	
	6.000000	0.274826	5.000000	
	1.000000	0.453352	0.000000	
	5.000000	0.585147	4.000000	
	5.000000	0.751255	4.000000	
	5.000000	0.683345	4.000000	
	10.000000	0.610289	9.000000	
	10.000000	0.594772	9.000000	
	5.000000	0.694068	4.000000	
	5.000000	0.751463	4.000000	
	5.000000	0.833484	4.000000	
	2.000000	0.660635	1.000000	
	10.000000	0.586283	9.000000	
	5.000000	0.464688	4.000000	
	10.000000	0.770475	9.000000	
	10.000000	0.547382	9.000000	
	11.000000	0.323630	10.000000	
	9.000000	0.273902	8.000000	
	10.000000	0.304444	9.000000	
	10.000000	0.661752	9.000000	
	10.000000	0.739951	9.000000	
	10.000000	0.624618	9.000000	
	11.000000	0.296324	10.000000	
	10.000000	0.308672	9.000000	
	10.000000	0.437468	9.000000	
	6.000000	0.534646	5.000000	
	10.000000	0.599785	9.000000	
	10.000000	0.441311	9.000000	
	10.000000	0.588799	9.000000	
	10.000000	0.546709	9.000000	
	8.000000	0.395810	7.000000	
	3.000000	0.386853	2.000000	
	3.000000	0.720415	2.000000	
	11.000000	0.535676	10.000000	
	6.000000	0.216407	5.000000	
	6.000000	0.369525	5.000000	
	3.000000	0.593805	2.000000	
	3.000000	0.519713	2.000000	
	3.000000	0.772346	2.000000	
	11.000000	0.557934	10.000000	
	3.000000	0.284116	2.000000	
	10.000000	0.420850	9.000000	
	3.000000	0.551111	2.000000	
	3.000000	0.440072	2.000000	
	12.000000	0.404926	11.000000	
	6.000000	0.463485	5.000000	
	5.000000	0.346968	4.000000	
	1.000000	0.462638	0.000000	
	9.000000	0.422883	8.000000	
	5.000000	0.569024	4.000000	
	10.000000	0.742440	9.000000	
	10.000000	0.375222	9.000000	
	11.000000	0.193359	10.000000	
	10.000000	0.266724	9.000000	
	10.000000	0.568638	9.000000	
	10.000000	0.389387	9.000000	
	10.000000	0.676249	9.000000	
	10.000000	0.754329	9.000000	
	10.000000	0.273317	9.000000	
	10.000000	0.675299	9.000000	
	10.000000	0.692049	9.000000	
	10.000000	0.589778	9.000000	
	10.000000	0.295461	9.000000	
	1.000000	0.443798	0.000000	
	10.000000	0.677628	9.000000	
	10.000000	0.691017	9.000000	
	10.000000	0.687302	9.000000	
	8.000000	0.615525	7.000000	
	12.000000	0.672794	11.000000	
	12.000000	0.416013	11.000000	
	1.000000	0.552085	0.000000	
	1.000000	0.651793	0.000000	
	1.000000	0.740471	0.000000	
	6.000000	0.712132	5.000000	
	11.000000	0.512930	10.000000	
	6.000000	0.826801	5.000000	
	6.000000	0.511034	5.000000	
	6.000000	0.357319	5.000000	
	3.000000	0.625825	2.000000	
	5.000000	0.442067	4.000000	
	5.000000	0.595481	4.000000	
	5.000000	0.465274	4.000000	
