MIRtoolbox1.7	_Pitch_Mean	
song_file\0001167-心頭上的針.mp3	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	379.407875	
	NaN	
	NaN	
	414.446452	
	445.818065	
	NaN	
	460.579774	
	NaN	
	462.972593	
	NaN	
	491.003132	
	474.417834	
	422.881002	
	406.945680	
	376.463663	
	368.336041	
	271.242479	
	309.871898	
	NaN	
	NaN	
	NaN	
	373.912797	
	369.503483	
	400.889972	
	370.462403	
	395.533379	
	NaN	
	489.409614	
	498.956354	
	NaN	
	526.538621	
	557.355235	
	505.663762	
	465.838677	
	494.920706	
	507.376755	
	NaN	
	495.074142	
	465.825229	
	420.264177	
	408.798685	
	367.526114	
	NaN	
	NaN	
	NaN	
	NaN	
	372.049689	
	417.015844	
	NaN	
	NaN	
	411.587376	
	449.169778	
	415.534493	
	454.784313	
	NaN	
	NaN	
	NaN	
	480.197796	
	473.767298	
	466.501158	
	438.122593	
	415.913071	
	371.823073	
	268.983786	
	283.400617	
	NaN	
	337.439242	
	NaN	
	NaN	
	409.956172	
	NaN	
	274.445706	
	264.728645	
	NaN	
	NaN	
	NaN	
	274.271824	
	NaN	
	324.824897	
	303.182824	
	308.450535	
	NaN	
	261.037729	
	246.847964	
	211.789603	
	NaN	
	NaN	
	NaN	
	898.017008	
	NaN	
	414.051683	
	NaN	
	471.046342	
	475.860069	
	472.971922	
	482.701777	
	502.670733	
	556.835782	
	502.056367	
	504.115244	
	464.744427	
	489.360395	
	481.033719	
	480.650475	
	497.440317	
	498.552061	
	497.437044	
	NaN	
	450.180741	
	374.432059	
	414.314804	
	375.502625	
	NaN	
	NaN	
	311.796697	
	NaN	
	NaN	
	NaN	
	304.837587	
	359.781666	
	365.103366	
	383.555401	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	453.611293	
	NaN	
	461.355205	
	491.094669	
	470.048520	
	419.193621	
	466.452775	
	NaN	
	369.172218	
	370.755800	
	373.011297	
	370.957274	
	840.240049	
	NaN	
	NaN	
	NaN	
	NaN	
	422.736565	
	542.158255	
	552.969755	
	554.500087	
	546.360540	
	409.443580	
	NaN	
	486.162305	
	550.108560	
	499.317506	
	NaN	
	NaN	
	882.974213	
	456.953106	
	452.867674	
	NaN	
	414.865886	
	456.172701	
	309.225193	
	NaN	
	426.476839	
	518.041119	
	558.220287	
	569.456514	
	563.035592	
	NaN	
	415.198262	
	489.749522	
	543.808022	
	506.517554	
	494.646063	
	NaN	
	425.540161	
	NaN	
	476.571254	
	468.189112	
	NaN	
	398.255473	
	NaN	
	NaN	
	415.003487	
	NaN	
	NaN	
	859.847649	
	NaN	
	NaN	
	373.779319	
	416.921370	
	NaN	
	NaN	
	469.437012	
	454.946022	
	NaN	
	459.580071	
	374.714123	
	NaN	
	NaN	
	487.791760	
	477.478900	
	NaN	
	849.154955	
	376.139538	
	276.595363	
	313.130778	
	NaN	
	NaN	
	NaN	
	NaN	
	407.970948	
	364.278006	
	391.036086	
	371.141725	
	411.080974	
	NaN	
	469.815457	
	474.895736	
	501.930285	
	556.493452	
	496.762386	
	835.475039	
	499.886155	
	468.958471	
	495.322482	
	481.146895	
	475.455759	
	418.978008	
	396.378383	
	410.037049	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	246.504926	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	400.505397	
	394.645395	
	418.542148	
	412.250230	
	461.396562	
	NaN	
	473.275067	
	373.482583	
	NaN	
	NaN	
	NaN	
	NaN	
	480.547911	
	483.879185	
	413.132800	
	373.453497	
	NaN	
	309.262438	
	NaN	
	NaN	
	NaN	
	NaN	
	395.259794	
	378.292281	
	NaN	
	371.335620	
	NaN	
	478.138073	
	490.242311	
	503.639904	
	547.925238	
	417.029500	
	542.847767	
	481.614854	
	NaN	
	471.976939	
	415.078975	
	NaN	
	390.301981	
	NaN	
	405.443113	
	NaN	
	NaN	
	NaN	
	466.010782	
	464.335501	
	467.813836	
	493.897083	
	551.474285	
	513.755481	
	488.347969	
	NaN	
	472.497327	
	493.755117	
	469.199528	
	494.434442	
	NaN	
	493.391602	
	858.118027	
	464.223748	
	868.239857	
	408.808295	
	NaN	
	314.300278	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	367.938586	
	NaN	
	397.276497	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	276.017156	
	419.313370	
	462.500490	
	NaN	
	485.286274	
	489.280469	
	451.183109	
	NaN	
	461.454995	
	369.221988	
	369.120566	
	405.389589	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	418.742726	
	511.058858	
	559.660553	
	560.649493	
	556.874626	
	407.406106	
	NaN	
	485.296980	
	531.488739	
	495.519209	
	244.806583	
	867.952014	
	854.045332	
	NaN	
	NaN	
	414.040021	
	413.415105	
	462.331398	
	NaN	
	NaN	
	306.277496	
	NaN	
	308.948022	
	306.460967	
	417.068773	
	NaN	
	560.552254	
	NaN	
	567.794878	
	565.576198	
	NaN	
	NaN	
	562.517918	
	416.510979	
	492.727709	
	494.240258	
	NaN	
	416.294977	
	NaN	
	475.640232	
	469.130676	
	NaN	
	418.158965	
	NaN	
	NaN	
	371.002957	
	404.337841	
	416.699176	
	NaN	
	NaN	
	NaN	
	384.345838	
	410.593640	
	NaN	
	416.681815	
	420.166112	
	458.383498	
	NaN	
	456.475267	
	NaN	
	464.470989	
	NaN	
	488.340285	
	NaN	
	1009.089222	
	NaN	
	422.951268	
	381.131556	
	273.675244	
	314.428531	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	365.871502	
	381.489851	
	373.900617	
	415.973386	
	NaN	
	466.859975	
	NaN	
	545.953549	
	501.120604	
	NaN	
	503.678209	
	472.867528	
	495.170676	
	473.186771	
	414.845268	
	NaN	
	408.210889	
	842.381155	
	NaN	
	NaN	
	410.161928	
	375.132640	
	374.977513	
	374.925174	
	378.618935	
	417.631414	
	NaN	
	481.931273	
	NaN	
	NaN	
	554.404479	
	482.189462	
	850.616931	
	490.165607	
	489.408840	
	479.145382	
	495.740674	
	478.894365	
	436.790672	
	385.923300	
	369.594666	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
