_Key	_Keyclarity	_Keystrength		
	1.000000	0.596085	0.000000	
	1.000000	0.585355	0.000000	
	1.000000	0.594593	0.000000	
	1.000000	0.600068	0.000000	
	1.000000	0.605560	0.000000	
	1.000000	0.595943	0.000000	
	1.000000	0.599210	0.000000	
	1.000000	0.603273	0.000000	
	1.000000	0.610631	0.000000	
	1.000000	0.641471	0.000000	
	1.000000	0.633541	0.000000	
	5.000000	0.591605	4.000000	
	5.000000	0.740689	4.000000	
	5.000000	0.747113	4.000000	
	5.000000	0.639111	4.000000	
	5.000000	0.701321	4.000000	
	5.000000	0.657505	4.000000	
	5.000000	0.699427	4.000000	
	5.000000	0.742615	4.000000	
	5.000000	0.780342	4.000000	
	5.000000	0.817951	4.000000	
	5.000000	0.781679	4.000000	
	5.000000	0.748641	4.000000	
	5.000000	0.697429	4.000000	
	10.000000	0.797711	9.000000	
	10.000000	0.932374	9.000000	
	10.000000	0.824439	9.000000	
	10.000000	0.797036	9.000000	
	10.000000	0.817025	9.000000	
	10.000000	0.775577	9.000000	
	10.000000	0.805786	9.000000	
	10.000000	0.797347	9.000000	
	10.000000	0.767553	9.000000	
	10.000000	0.871480	9.000000	
	10.000000	0.844477	9.000000	
	10.000000	0.730887	9.000000	
	10.000000	0.697369	9.000000	
	5.000000	0.676026	4.000000	
	1.000000	0.755065	0.000000	
	5.000000	0.661686	4.000000	
	5.000000	0.629255	4.000000	
	1.000000	0.570134	0.000000	
	5.000000	0.652199	4.000000	
	5.000000	0.804770	4.000000	
	5.000000	0.901426	4.000000	
	5.000000	0.885835	4.000000	
	5.000000	0.730399	4.000000	
	5.000000	0.774584	4.000000	
	12.000000	0.591785	11.000000	
	5.000000	0.673022	4.000000	
	5.000000	0.733660	4.000000	
	5.000000	0.711886	4.000000	
	5.000000	0.593539	4.000000	
	12.000000	0.592441	11.000000	
	5.000000	0.587846	4.000000	
	5.000000	0.668868	4.000000	
	5.000000	0.858723	4.000000	
	5.000000	0.891868	4.000000	
	5.000000	0.838235	4.000000	
	5.000000	0.831831	4.000000	
	5.000000	0.761894	4.000000	
	5.000000	0.654817	4.000000	
	5.000000	0.649814	4.000000	
	5.000000	0.627118	4.000000	
	1.000000	0.662236	0.000000	
	1.000000	0.660211	0.000000	
	1.000000	0.641445	0.000000	
	1.000000	0.686150	0.000000	
	1.000000	0.788147	0.000000	
	1.000000	0.832277	0.000000	
	1.000000	0.864205	0.000000	
	8.000000	0.782649	7.000000	
	8.000000	0.679189	7.000000	
	8.000000	0.802525	7.000000	
	8.000000	0.790722	7.000000	
	8.000000	0.728927	7.000000	
	8.000000	0.630823	7.000000	
	8.000000	0.682937	7.000000	
	8.000000	0.741005	7.000000	
	8.000000	0.709249	7.000000	
	8.000000	0.751756	7.000000	
	3.000000	0.688405	2.000000	
	1.000000	0.679079	0.000000	
	10.000000	0.754993	9.000000	
	10.000000	0.629893	9.000000	
	10.000000	0.660306	9.000000	
	10.000000	0.605553	9.000000	
	5.000000	0.595032	4.000000	
	5.000000	0.664206	4.000000	
	5.000000	0.653476	4.000000	
	10.000000	0.745455	9.000000	
	10.000000	0.822776	9.000000	
	10.000000	0.774449	9.000000	
	10.000000	0.662476	9.000000	
	10.000000	0.703681	9.000000	
	10.000000	0.668441	9.000000	
	10.000000	0.663057	9.000000	
	5.000000	0.642766	4.000000	
	5.000000	0.659544	4.000000	
	5.000000	0.698741	4.000000	
	5.000000	0.684404	4.000000	
