MIRtoolbox1.7	_Pitch_Mean	
song_file\0001512-¶D°J±¡.mp3	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	338.188193	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	254.479073	
	NaN	
	NaN	
	NaN	
	163.547382	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	369.652358	
	377.635650	
	357.806621	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	81.178917	
	NaN	
	244.414361	
	277.239362	
	328.495552	
	244.447241	
	NaN	
	295.022459	
	292.745003	
	97.639455	
	284.886596	
	NaN	
	320.155225	
	284.108704	
	293.878746	
	NaN	
	554.772095	
	582.300607	
	578.192353	
	575.449862	
	601.290459	
	591.726217	
	NaN	
	598.221587	
	595.161012	
	561.795256	
	NaN	
	489.209882	
	NaN	
	NaN	
	NaN	
	509.498705	
	391.774123	
	NaN	
	443.426763	
	441.576213	
	NaN	
	NaN	
	NaN	
	374.898000	
	NaN	
	325.295695	
	679.720855	
	NaN	
	299.083818	
	326.369008	
	382.597957	
	NaN	
	363.480160	
	328.312746	
	NaN	
	NaN	
	288.159878	
	NaN	
	NaN	
	NaN	
	512.520544	
	NaN	
	NaN	
	293.535386	
	NaN	
	289.569249	
	NaN	
	303.277431	
	859.505378	
	1072.709204	
	NaN	
	NaN	
	575.903982	
	640.319974	
	589.640041	
	598.710926	
	582.940171	
	NaN	
	277.825101	
	266.005898	
	NaN	
	NaN	
	483.314764	
	497.719974	
	NaN	
	NaN	
	584.297945	
	395.651988	
	930.163094	
	441.064018	
	866.951537	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	332.902758	
	331.469313	
	NaN	
	NaN	
	293.784204	
	330.387400	
	NaN	
	792.143327	
	388.520551	
	NaN	
	NaN	
	NaN	
	877.080970	
	435.400329	
	333.367759	
	391.761836	
	NaN	
	395.459706	
	405.403712	
	401.779187	
	629.132543	
	671.659762	
	589.655095	
	513.291588	
	966.819446	
	398.969624	
	406.978462	
	87.212628	
	437.199774	
	NaN	
	NaN	
	589.009848	
	499.878757	
	527.763009	
	494.145024	
	444.895544	
	400.692795	
	NaN	
	396.090797	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	387.579350	
	391.725040	
	445.671881	
	392.047363	
	384.036294	
	NaN	
	282.073504	
	NaN	
	283.976099	
	NaN	
	NaN	
	284.521716	
	597.855518	
	265.230110	
	586.445757	
	1062.216224	
	508.022802	
	461.416703	
	442.369953	
	NaN	
	244.791107	
	325.376308	
	317.358667	
	393.592051	
	491.382956	
	440.707331	
	440.860674	
	396.923620	
	288.642720	
	NaN	
	386.830420	
	439.348665	
	484.284720	
	630.878439	
	NaN	
	587.579895	
	NaN	
	1066.585928	
	362.142196	
	480.400345	
	NaN	
	NaN	
	401.007989	
	471.797953	
	481.757140	
	398.639368	
	369.306310	
	NaN	
	NaN	
	438.169441	
	NaN	
	301.190263	
	322.336734	
	393.477663	
	485.753944	
	425.835344	
	442.797850	
	371.409579	
	272.508033	
	918.903876	
	286.847930	
	428.348179	
	NaN	
	428.646668	
	NaN	
	291.149909	
	NaN	
	288.523959	
	325.422975	
	NaN	
	NaN	
	592.854239	
	661.566033	
	527.114505	
	485.889369	
	NaN	
	440.871711	
	NaN	
	441.685451	
	383.106302	
	1056.054561	
	395.146319	
	397.767533	
	NaN	
