_Key	_Keyclarity	_Keystrength		
	12.000000	0.387264	11.000000	
	12.000000	0.770095	11.000000	
	12.000000	0.804087	11.000000	
	12.000000	0.733381	11.000000	
	12.000000	0.770460	11.000000	
	12.000000	0.719725	11.000000	
	10.000000	0.661701	9.000000	
	10.000000	0.645813	9.000000	
	10.000000	0.746257	9.000000	
	10.000000	0.699915	9.000000	
	8.000000	0.778079	7.000000	
	8.000000	0.754289	7.000000	
	8.000000	0.721203	7.000000	
	10.000000	0.710605	9.000000	
	12.000000	0.643659	11.000000	
	12.000000	0.823956	11.000000	
	12.000000	0.729902	11.000000	
	12.000000	0.640655	11.000000	
	12.000000	0.681232	11.000000	
	12.000000	0.564470	11.000000	
	12.000000	0.865086	11.000000	
	12.000000	0.851187	11.000000	
	12.000000	0.798535	11.000000	
	12.000000	0.871560	11.000000	
	12.000000	0.565940	11.000000	
	2.000000	0.777334	1.000000	
	2.000000	0.768930	1.000000	
	2.000000	0.813781	1.000000	
	2.000000	0.659038	1.000000	
	3.000000	0.778863	2.000000	
	3.000000	0.805355	2.000000	
	3.000000	0.776218	2.000000	
	5.000000	0.869238	4.000000	
	12.000000	0.669162	11.000000	
	7.000000	0.694739	6.000000	
	12.000000	0.734931	11.000000	
	12.000000	0.658715	11.000000	
	12.000000	0.737935	11.000000	
	7.000000	0.652387	6.000000	
	7.000000	0.810496	6.000000	
	7.000000	0.731033	6.000000	
	7.000000	0.630650	6.000000	
	7.000000	0.397992	6.000000	
	12.000000	0.602163	11.000000	
	12.000000	0.650321	11.000000	
	12.000000	0.667965	11.000000	
	12.000000	0.726999	11.000000	
	5.000000	0.599684	4.000000	
	11.000000	0.707187	10.000000	
	11.000000	0.651988	10.000000	
	11.000000	0.562816	10.000000	
	11.000000	0.715713	10.000000	
	11.000000	0.497739	10.000000	
	10.000000	0.718191	9.000000	
	10.000000	0.645397	9.000000	
	10.000000	0.586795	9.000000	
	10.000000	0.750227	9.000000	
	2.000000	0.780031	1.000000	
	9.000000	0.696182	8.000000	
	9.000000	0.640734	8.000000	
	9.000000	0.752387	8.000000	
	9.000000	0.688796	8.000000	
	5.000000	0.394603	4.000000	
	5.000000	0.625425	4.000000	
	5.000000	0.496656	4.000000	
	5.000000	0.555914	4.000000	
	5.000000	0.285822	4.000000	
	10.000000	0.732068	9.000000	
	10.000000	0.573080	9.000000	
	3.000000	0.662852	2.000000	
	10.000000	0.707236	9.000000	
	3.000000	0.700481	2.000000	
	3.000000	0.681764	2.000000	
	3.000000	0.466254	2.000000	
	3.000000	0.666292	2.000000	
	3.000000	0.774020	2.000000	
	7.000000	0.453363	6.000000	
	2.000000	0.691263	1.000000	
	2.000000	0.774430	1.000000	
	2.000000	0.610052	1.000000	
	5.000000	0.589658	4.000000	
	5.000000	0.663824	4.000000	
	7.000000	0.706346	6.000000	
	7.000000	0.764913	6.000000	
	7.000000	0.762670	6.000000	
	7.000000	0.719850	6.000000	
	7.000000	0.825973	6.000000	
	7.000000	0.755864	6.000000	
	7.000000	0.664047	6.000000	
	2.000000	0.597245	1.000000	
	3.000000	0.533957	2.000000	
	12.000000	0.752653	11.000000	
	12.000000	0.783504	11.000000	
	12.000000	0.502178	11.000000	
