_Key	_Keyclarity	_Keystrength		
	9.000000	0.368524	8.000000	
	3.000000	0.393995	2.000000	
	11.000000	0.583866	10.000000	
	11.000000	0.761891	10.000000	
	11.000000	0.705761	10.000000	
	6.000000	0.836683	5.000000	
	9.000000	0.596489	8.000000	
	4.000000	0.742754	3.000000	
	2.000000	0.669445	1.000000	
	7.000000	0.599266	6.000000	
	9.000000	0.704886	8.000000	
	6.000000	0.452741	5.000000	
	1.000000	0.561909	0.000000	
	11.000000	0.519682	10.000000	
	11.000000	0.854576	10.000000	
	11.000000	0.932270	10.000000	
	6.000000	0.895565	5.000000	
	9.000000	0.631551	8.000000	
	11.000000	0.603002	10.000000	
	2.000000	0.568075	1.000000	
	2.000000	0.660139	1.000000	
	7.000000	0.848830	6.000000	
	11.000000	0.546470	10.000000	
	9.000000	0.618908	8.000000	
	11.000000	0.709854	10.000000	
	11.000000	0.816510	10.000000	
	6.000000	0.884234	5.000000	
	6.000000	0.761800	5.000000	
	6.000000	0.580897	5.000000	
	11.000000	0.825338	10.000000	
	4.000000	0.706657	3.000000	
	11.000000	0.555625	10.000000	
	6.000000	0.660366	5.000000	
	9.000000	0.378142	8.000000	
	9.000000	0.556796	8.000000	
	11.000000	0.633025	10.000000	
	2.000000	0.647880	1.000000	
	6.000000	0.859426	5.000000	
	6.000000	0.718503	5.000000	
	6.000000	0.740850	5.000000	
	9.000000	0.828701	8.000000	
	9.000000	0.738484	8.000000	
	9.000000	0.695860	8.000000	
	9.000000	0.648147	8.000000	
	4.000000	0.692475	3.000000	
	11.000000	0.508090	10.000000	
	9.000000	0.688681	8.000000	
	9.000000	0.695183	8.000000	
	2.000000	0.750221	1.000000	
	9.000000	0.527176	8.000000	
	2.000000	0.592694	1.000000	
	2.000000	0.838969	1.000000	
	2.000000	0.514739	1.000000	
	2.000000	0.752844	1.000000	
	2.000000	0.594841	1.000000	
	2.000000	0.609037	1.000000	
	2.000000	0.761355	1.000000	
	7.000000	0.807927	6.000000	
	7.000000	0.738910	6.000000	
	11.000000	0.726715	10.000000	
	2.000000	0.544123	1.000000	
	2.000000	0.644229	1.000000	
	9.000000	0.683412	8.000000	
	9.000000	0.584923	8.000000	
	9.000000	0.709346	8.000000	
	4.000000	0.538933	3.000000	
	11.000000	0.490734	10.000000	
	2.000000	0.574804	1.000000	
	9.000000	0.792549	8.000000	
	2.000000	0.846853	1.000000	
	6.000000	0.696824	5.000000	
	6.000000	0.589467	5.000000	
	2.000000	0.811501	1.000000	
	2.000000	0.649811	1.000000	
	2.000000	0.704440	1.000000	
	2.000000	0.739873	1.000000	
	11.000000	0.830943	10.000000	
	1.000000	0.628285	0.000000	
	11.000000	0.733927	10.000000	
	11.000000	0.693726	10.000000	
	11.000000	0.733193	10.000000	
	4.000000	0.521116	3.000000	
	9.000000	0.659859	8.000000	
	4.000000	0.573385	3.000000	
	9.000000	0.759263	8.000000	
	11.000000	0.868987	10.000000	
	11.000000	0.269912	10.000000	
	11.000000	0.532374	10.000000	
	6.000000	0.522781	5.000000	
	9.000000	0.684862	8.000000	
	11.000000	0.840634	10.000000	
	2.000000	0.695213	1.000000	
	11.000000	0.813397	10.000000	
	11.000000	0.881698	10.000000	
	4.000000	0.679275	3.000000	
	4.000000	0.568511	3.000000	
	4.000000	0.591011	3.000000	
	4.000000	0.828706	3.000000	
	4.000000	0.640261	3.000000	
	9.000000	0.629914	8.000000	
	9.000000	0.650417	8.000000	
	9.000000	0.733136	8.000000	
	9.000000	0.719950	8.000000	
	4.000000	0.511353	3.000000	
	9.000000	0.525168	8.000000	
	9.000000	0.747613	8.000000	
	9.000000	0.702379	8.000000	
	9.000000	0.546032	8.000000	
	2.000000	0.548453	1.000000	
	2.000000	0.738562	1.000000	
	2.000000	0.641150	1.000000	
	2.000000	0.770233	1.000000	
	2.000000	0.735746	1.000000	
	2.000000	0.464948	1.000000	
	2.000000	0.715370	1.000000	
	7.000000	0.559906	6.000000	
	7.000000	0.598524	6.000000	
	11.000000	0.550493	10.000000	
	6.000000	0.401510	5.000000	
	11.000000	0.645330	10.000000	
	4.000000	0.648614	3.000000	
	9.000000	0.549460	8.000000	
	9.000000	0.818910	8.000000	
	9.000000	0.490548	8.000000	
	11.000000	0.560983	10.000000	
	2.000000	0.640772	1.000000	
	2.000000	0.652780	1.000000	
	6.000000	0.699562	5.000000	
	6.000000	0.609583	5.000000	
	6.000000	0.683809	5.000000	
	11.000000	0.622467	10.000000	
	2.000000	0.788962	1.000000	
	2.000000	0.784297	1.000000	
	2.000000	0.782119	1.000000	
	11.000000	0.708563	10.000000	
	1.000000	0.577261	0.000000	
	11.000000	0.757439	10.000000	
	11.000000	0.628261	10.000000	
	11.000000	0.726331	10.000000	
	9.000000	0.586462	8.000000	
	6.000000	0.534386	5.000000	
	9.000000	0.784340	8.000000	
	9.000000	0.829163	8.000000	
	11.000000	0.859596	10.000000	
	11.000000	0.421022	10.000000	
	4.000000	0.457733	3.000000	
	6.000000	0.469284	5.000000	
	9.000000	0.688680	8.000000	
	2.000000	0.755760	1.000000	
	11.000000	0.778932	10.000000	
	2.000000	0.602557	1.000000	
	11.000000	0.569070	10.000000	
	4.000000	0.512349	3.000000	
	9.000000	0.635948	8.000000	
	9.000000	0.795373	8.000000	
	9.000000	0.502670	8.000000	
	9.000000	0.459790	8.000000	
	9.000000	0.690773	8.000000	
	9.000000	0.598621	8.000000	
	9.000000	0.758036	8.000000	
	11.000000	0.380061	10.000000	
	6.000000	0.552967	5.000000	
	2.000000	0.636932	1.000000	
	2.000000	0.736963	1.000000	
	2.000000	0.753391	1.000000	
	2.000000	0.783193	1.000000	
	2.000000	0.721671	1.000000	
	2.000000	0.672052	1.000000	
	11.000000	0.679998	10.000000	
	6.000000	0.687162	5.000000	
	11.000000	0.838230	10.000000	
	11.000000	0.688024	10.000000	
	6.000000	0.529013	5.000000	
	9.000000	0.827245	8.000000	
	6.000000	0.734182	5.000000	
	11.000000	0.920723	10.000000	
	11.000000	0.796651	10.000000	
	11.000000	0.726370	10.000000	
	9.000000	0.746231	8.000000	
	4.000000	0.751615	3.000000	
	7.000000	0.597917	6.000000	
	4.000000	0.630259	3.000000	
	4.000000	0.491099	3.000000	
	2.000000	0.703112	1.000000	
	9.000000	0.667373	8.000000	
	9.000000	0.639425	8.000000	
	9.000000	0.671936	8.000000	
	6.000000	0.432072	5.000000	
	9.000000	0.523901	8.000000	
	2.000000	0.719553	1.000000	
	2.000000	0.849168	1.000000	
	2.000000	0.780350	1.000000	
	2.000000	0.691548	1.000000	
	6.000000	0.629920	5.000000	
	11.000000	0.526597	10.000000	
	6.000000	0.749405	5.000000	
	11.000000	0.796139	10.000000	
	11.000000	0.789707	10.000000	
	11.000000	0.752058	10.000000	
	9.000000	0.744033	8.000000	
	9.000000	0.673326	8.000000	
	2.000000	0.896787	1.000000	
	11.000000	0.824021	10.000000	
	11.000000	0.794395	10.000000	
	2.000000	0.681073	1.000000	
	4.000000	0.532424	3.000000	
	4.000000	0.797339	3.000000	
	4.000000	0.821704	3.000000	
	4.000000	0.831238	3.000000	
	2.000000	0.603947	1.000000	
	2.000000	0.680144	1.000000	
	11.000000	0.724929	10.000000	
	11.000000	0.614711	10.000000	
	11.000000	0.729286	10.000000	
	11.000000	0.833541	10.000000	
	9.000000	0.712979	8.000000	
	9.000000	0.618925	8.000000	
	9.000000	0.760460	8.000000	
	9.000000	0.726406	8.000000	
	9.000000	0.447166	8.000000	
	2.000000	0.765415	1.000000	
	2.000000	0.621152	1.000000	
	2.000000	0.704040	1.000000	
	2.000000	0.618679	1.000000	
	2.000000	0.821510	1.000000	
	2.000000	0.819397	1.000000	
	2.000000	0.731711	1.000000	
	2.000000	0.752251	1.000000	
	2.000000	0.802732	1.000000	
	2.000000	0.715361	1.000000	
	2.000000	0.841146	1.000000	
	11.000000	0.769761	10.000000	
	11.000000	0.844148	10.000000	
	6.000000	0.773908	5.000000	
	6.000000	0.827899	5.000000	
	9.000000	0.417093	8.000000	
	11.000000	0.572519	10.000000	
	4.000000	0.745162	3.000000	
	11.000000	0.599039	10.000000	
	6.000000	0.778938	5.000000	
	1.000000	0.424272	0.000000	
	9.000000	0.596595	8.000000	
	11.000000	0.665739	10.000000	
	11.000000	0.815953	10.000000	
	6.000000	0.856447	5.000000	
	6.000000	0.757047	5.000000	
	6.000000	0.720291	5.000000	
	9.000000	0.795908	8.000000	
	9.000000	0.726652	8.000000	
	9.000000	0.671073	8.000000	
	9.000000	0.627024	8.000000	
	4.000000	0.539385	3.000000	
	4.000000	0.467620	3.000000	
	7.000000	0.809490	6.000000	
	2.000000	0.790308	1.000000	
	7.000000	0.849134	6.000000	
	2.000000	0.838365	1.000000	
	11.000000	0.796902	10.000000	
	9.000000	0.677567	8.000000	
	9.000000	0.803831	8.000000	
	11.000000	0.871419	10.000000	
	11.000000	0.612352	10.000000	
	11.000000	0.432276	10.000000	
	9.000000	0.698881	8.000000	
	4.000000	0.598239	3.000000	
	4.000000	0.669647	3.000000	
	11.000000	0.691957	10.000000	
	11.000000	0.665229	10.000000	
	11.000000	0.709563	10.000000	
	9.000000	0.799144	8.000000	
	9.000000	0.793865	8.000000	
	9.000000	0.843195	8.000000	
	11.000000	0.650739	10.000000	
	7.000000	0.573605	6.000000	
	9.000000	0.659541	8.000000	
	9.000000	0.785986	8.000000	
	9.000000	0.746286	8.000000	
	9.000000	0.568958	8.000000	
	9.000000	0.653160	8.000000	
	2.000000	0.705639	1.000000	
	2.000000	0.796578	1.000000	
	2.000000	0.634619	1.000000	
	2.000000	0.630070	1.000000	
	9.000000	0.573223	8.000000	
	9.000000	0.647467	8.000000	
	2.000000	0.796340	1.000000	
	2.000000	0.551489	1.000000	
	2.000000	0.598818	1.000000	
	9.000000	0.349415	8.000000	
	2.000000	0.643084	1.000000	
	2.000000	0.826225	1.000000	
	2.000000	0.509412	1.000000	
	2.000000	0.735716	1.000000	
	2.000000	0.473669	1.000000	
	9.000000	0.643413	8.000000	
	2.000000	0.656350	1.000000	
	7.000000	0.688093	6.000000	
	11.000000	0.757976	10.000000	
	11.000000	0.614320	10.000000	
	2.000000	0.527411	1.000000	
	4.000000	0.664878	3.000000	
	9.000000	0.540339	8.000000	
	9.000000	0.749790	8.000000	
	9.000000	0.608764	8.000000	
	9.000000	0.423986	8.000000	
	11.000000	0.472307	10.000000	
	2.000000	0.637257	1.000000	
	2.000000	0.816659	1.000000	
	2.000000	0.774437	1.000000	
	6.000000	0.755576	5.000000	
	6.000000	0.460188	5.000000	
	11.000000	0.761370	10.000000	
	2.000000	0.830466	1.000000	
	2.000000	0.813593	1.000000	
	2.000000	0.523522	1.000000	
	11.000000	0.802593	10.000000	
	6.000000	0.547633	5.000000	
	11.000000	0.731433	10.000000	
	11.000000	0.710330	10.000000	
	11.000000	0.686631	10.000000	
	11.000000	0.442864	10.000000	
	9.000000	0.710637	8.000000	
	9.000000	0.610899	8.000000	
	9.000000	0.871078	8.000000	
	11.000000	0.881080	10.000000	
	11.000000	0.248813	10.000000	
	11.000000	0.649922	10.000000	
	6.000000	0.479213	5.000000	
	9.000000	0.657306	8.000000	
	11.000000	0.856611	10.000000	
	2.000000	0.735744	1.000000	
	11.000000	0.770423	10.000000	
	11.000000	0.839489	10.000000	
	7.000000	0.483318	6.000000	
	4.000000	0.667388	3.000000	
	4.000000	0.544446	3.000000	
	4.000000	0.781933	3.000000	
	4.000000	0.669034	3.000000	
	9.000000	0.646564	8.000000	
	9.000000	0.654022	8.000000	
	9.000000	0.675297	8.000000	
	4.000000	0.605901	3.000000	
	4.000000	0.553147	3.000000	
	9.000000	0.611639	8.000000	
	9.000000	0.656434	8.000000	
	9.000000	0.617529	8.000000	
	9.000000	0.568201	8.000000	
	2.000000	0.634519	1.000000	
	2.000000	0.774220	1.000000	
	2.000000	0.675211	1.000000	
	2.000000	0.817214	1.000000	
	2.000000	0.634070	1.000000	
	2.000000	0.438904	1.000000	
	2.000000	0.724751	1.000000	
	4.000000	0.563321	3.000000	
	7.000000	0.579140	6.000000	
	11.000000	0.602936	10.000000	
	2.000000	0.388861	1.000000	
	11.000000	0.683498	10.000000	
	9.000000	0.655161	8.000000	
	9.000000	0.446623	8.000000	
	9.000000	0.688262	8.000000	
	9.000000	0.417254	8.000000	
	11.000000	0.542455	10.000000	
	2.000000	0.670691	1.000000	
	9.000000	0.571791	8.000000	
	6.000000	0.660591	5.000000	
	6.000000	0.610460	5.000000	
	6.000000	0.862751	5.000000	
	2.000000	0.638969	1.000000	
	2.000000	0.764702	1.000000	
	2.000000	0.889530	1.000000	
	2.000000	0.591313	1.000000	
	11.000000	0.719365	10.000000	
	1.000000	0.638572	0.000000	
	11.000000	0.676055	10.000000	
	11.000000	0.688631	10.000000	
	11.000000	0.757052	10.000000	
	11.000000	0.526240	10.000000	
	9.000000	0.627288	8.000000	
	9.000000	0.751655	8.000000	
	9.000000	0.861871	8.000000	
	11.000000	0.864533	10.000000	
	2.000000	0.415591	1.000000	
	4.000000	0.656927	3.000000	
	9.000000	0.628537	8.000000	
	9.000000	0.763332	8.000000	
	2.000000	0.761472	1.000000	
	11.000000	0.706306	10.000000	
	9.000000	0.482760	8.000000	
	11.000000	0.592681	10.000000	
	11.000000	0.586115	10.000000	
	2.000000	0.697307	1.000000	
	2.000000	0.763087	1.000000	
	2.000000	0.795758	1.000000	
	2.000000	0.762456	1.000000	
	9.000000	0.711597	8.000000	
	9.000000	0.654696	8.000000	
	9.000000	0.753988	8.000000	
	4.000000	0.476546	3.000000	
	6.000000	0.535777	5.000000	
	2.000000	0.669333	1.000000	
	2.000000	0.774684	1.000000	
	2.000000	0.754937	1.000000	
	2.000000	0.779421	1.000000	
	2.000000	0.706297	1.000000	
