_Key	_Keyclarity	_Keystrength		
	12.000000	0.319595	11.000000	
	6.000000	0.620832	5.000000	
	6.000000	0.489699	5.000000	
	4.000000	0.341575	3.000000	
	12.000000	0.482445	11.000000	
	1.000000	0.435622	0.000000	
	1.000000	0.455383	0.000000	
	1.000000	0.456106	0.000000	
	1.000000	0.658184	0.000000	
	8.000000	0.561914	7.000000	
	8.000000	0.478310	7.000000	
	6.000000	0.368422	5.000000	
	6.000000	0.434468	5.000000	
	6.000000	0.550742	5.000000	
	6.000000	0.596357	5.000000	
	6.000000	0.571290	5.000000	
	6.000000	0.573050	5.000000	
	6.000000	0.493797	5.000000	
	6.000000	0.460680	5.000000	
	5.000000	0.261235	4.000000	
	4.000000	0.487964	3.000000	
	6.000000	0.439551	5.000000	
	1.000000	0.406147	0.000000	
	11.000000	0.521953	10.000000	
	9.000000	0.717196	8.000000	
	10.000000	0.274286	9.000000	
	3.000000	0.375441	2.000000	
	11.000000	0.453716	10.000000	
	11.000000	0.431899	10.000000	
	11.000000	0.562130	10.000000	
	1.000000	0.448118	0.000000	
	4.000000	0.259885	3.000000	
	1.000000	0.430624	0.000000	
	11.000000	0.279737	10.000000	
	5.000000	0.425006	4.000000	
	6.000000	0.637033	5.000000	
	9.000000	0.629058	8.000000	
	6.000000	0.447853	5.000000	
	6.000000	0.528449	5.000000	
	6.000000	0.599844	5.000000	
	6.000000	0.599844	5.000000	
	6.000000	0.593410	5.000000	
	6.000000	0.596973	5.000000	
	4.000000	0.315803	3.000000	
	1.000000	0.589580	0.000000	
	5.000000	0.603821	4.000000	
	9.000000	0.389317	8.000000	
	6.000000	0.542833	5.000000	
	5.000000	0.396928	4.000000	
	12.000000	0.416160	11.000000	
	9.000000	0.389361	8.000000	
	5.000000	0.553380	4.000000	
	10.000000	0.408317	9.000000	
	8.000000	0.430914	7.000000	
	10.000000	0.333717	9.000000	
	8.000000	0.499978	7.000000	
	3.000000	0.482279	2.000000	
	4.000000	0.634613	3.000000	
	12.000000	0.532116	11.000000	
	5.000000	0.674357	4.000000	
	5.000000	0.541088	4.000000	
	1.000000	0.378172	0.000000	
	3.000000	0.560437	2.000000	
	3.000000	0.416492	2.000000	
	3.000000	0.774195	2.000000	
	11.000000	0.479293	10.000000	
	5.000000	0.607066	4.000000	
	5.000000	0.431832	4.000000	
	5.000000	0.383934	4.000000	
	5.000000	0.397225	4.000000	
	5.000000	0.453216	4.000000	
	12.000000	0.326912	11.000000	
	5.000000	0.404343	4.000000	
	5.000000	0.651887	4.000000	
	5.000000	0.402070	4.000000	
	5.000000	0.392136	4.000000	
	5.000000	0.544955	4.000000	
	12.000000	0.435722	11.000000	
	5.000000	0.384851	4.000000	
	12.000000	0.339059	11.000000	
	11.000000	0.422520	10.000000	
	3.000000	0.554323	2.000000	
	3.000000	0.675148	2.000000	
	12.000000	0.527956	11.000000	
	5.000000	0.420769	4.000000	
	12.000000	0.343913	11.000000	
	5.000000	0.393607	4.000000	
	1.000000	0.709467	0.000000	
	1.000000	0.640369	0.000000	
	1.000000	0.779478	0.000000	
	8.000000	0.712448	7.000000	
	8.000000	0.620647	7.000000	
	3.000000	0.547594	2.000000	
	8.000000	0.694092	7.000000	
	5.000000	0.519697	4.000000	
	5.000000	0.421076	4.000000	
	5.000000	0.515254	4.000000	
	8.000000	0.623808	7.000000	
	8.000000	0.671405	7.000000	
	5.000000	0.579699	4.000000	
	5.000000	0.464729	4.000000	
	6.000000	0.344864	5.000000	
	12.000000	0.528052	11.000000	
	5.000000	0.388556	4.000000	
	5.000000	0.507875	4.000000	
	3.000000	0.646550	2.000000	
	3.000000	0.641966	2.000000	
	3.000000	0.570669	2.000000	
	3.000000	0.610817	2.000000	
	7.000000	0.682093	6.000000	
	3.000000	0.641039	2.000000	
	3.000000	0.744859	2.000000	
	1.000000	0.344225	0.000000	
	6.000000	0.485575	5.000000	
	1.000000	0.664511	0.000000	
	1.000000	0.648521	0.000000	
	2.000000	0.207758	1.000000	
	12.000000	0.668591	11.000000	
	8.000000	0.758973	7.000000	
	2.000000	0.331280	1.000000	
	6.000000	0.602699	5.000000	
	1.000000	0.777027	0.000000	
	1.000000	0.788809	0.000000	
	1.000000	0.674454	0.000000	
	1.000000	0.589257	0.000000	
	1.000000	0.613591	0.000000	
	5.000000	0.369042	4.000000	
	5.000000	0.358107	4.000000	
	5.000000	0.868555	4.000000	
	10.000000	0.361241	9.000000	
	5.000000	0.384092	4.000000	
	3.000000	0.702681	2.000000	
	3.000000	0.471499	2.000000	
	8.000000	0.434955	7.000000	
	7.000000	0.551770	6.000000	
	3.000000	0.476828	2.000000	
	3.000000	0.598907	2.000000	
	3.000000	0.711108	2.000000	
	6.000000	0.603316	5.000000	
	6.000000	0.622879	5.000000	
	6.000000	0.572957	5.000000	
	1.000000	0.671426	0.000000	
	1.000000	0.690252	0.000000	
	1.000000	0.753142	0.000000	
	6.000000	0.586907	5.000000	
	6.000000	0.528683	5.000000	
	1.000000	0.448469	0.000000	
	1.000000	0.395544	0.000000	
	5.000000	0.543429	4.000000	
	12.000000	0.487947	11.000000	
	1.000000	0.373736	0.000000	
	1.000000	0.598007	0.000000	
	6.000000	0.271949	5.000000	
	5.000000	0.694218	4.000000	
	5.000000	0.851074	4.000000	
	8.000000	0.506056	7.000000	
	8.000000	0.584296	7.000000	
	1.000000	0.468773	0.000000	
	5.000000	0.823424	4.000000	
	12.000000	0.631295	11.000000	
	3.000000	0.544690	2.000000	
	7.000000	0.709488	6.000000	
	7.000000	0.538759	6.000000	
	12.000000	0.627726	11.000000	
	12.000000	0.693562	11.000000	
	12.000000	0.740774	11.000000	
	7.000000	0.599072	6.000000	
	5.000000	0.722065	4.000000	
	5.000000	0.858244	4.000000	
	1.000000	0.657794	0.000000	
	7.000000	0.727853	6.000000	
	5.000000	0.734491	4.000000	
	3.000000	0.670247	2.000000	
	3.000000	0.708996	2.000000	
	5.000000	0.825376	4.000000	
	5.000000	0.598986	4.000000	
	5.000000	0.655169	4.000000	
	8.000000	0.670571	7.000000	
	8.000000	0.436800	7.000000	
	12.000000	0.459576	11.000000	
	5.000000	0.703611	4.000000	
	5.000000	0.742071	4.000000	
	8.000000	0.661524	7.000000	
	8.000000	0.693067	7.000000	
	1.000000	0.484281	0.000000	
	5.000000	0.732251	4.000000	
	5.000000	0.404921	4.000000	
	3.000000	0.686442	2.000000	
	3.000000	0.706148	2.000000	
	5.000000	0.720480	4.000000	
	12.000000	0.578976	11.000000	
	12.000000	0.648415	11.000000	
	5.000000	0.852267	4.000000	
	5.000000	0.660647	4.000000	
	5.000000	0.769063	4.000000	
	5.000000	0.744551	4.000000	
	5.000000	0.711570	4.000000	
	3.000000	0.664453	2.000000	
	5.000000	0.775555	4.000000	
	12.000000	0.717548	11.000000	
	5.000000	0.708543	4.000000	
	5.000000	0.671502	4.000000	
	5.000000	0.501576	4.000000	
	5.000000	0.401006	4.000000	
	6.000000	0.382439	5.000000	
	6.000000	0.550777	5.000000	
	6.000000	0.385132	5.000000	
	5.000000	0.401982	4.000000	
	10.000000	0.317192	9.000000	
	5.000000	0.788953	4.000000	
	5.000000	0.673285	4.000000	
	5.000000	0.439245	4.000000	
	7.000000	0.609822	6.000000	
	7.000000	0.599312	6.000000	
	3.000000	0.755091	2.000000	
	4.000000	0.373745	3.000000	
	3.000000	0.649947	2.000000	
	3.000000	0.331610	2.000000	
	4.000000	0.573274	3.000000	
	4.000000	0.565807	3.000000	
	4.000000	0.518884	3.000000	
	1.000000	0.783747	0.000000	
	1.000000	0.787945	0.000000	
	12.000000	0.771043	11.000000	
	12.000000	0.758092	11.000000	
	12.000000	0.777303	11.000000	
	1.000000	0.716024	0.000000	
	1.000000	0.803021	0.000000	
	1.000000	0.859292	0.000000	
	8.000000	0.736994	7.000000	
	5.000000	0.719393	4.000000	
	8.000000	0.374060	7.000000	
	5.000000	0.717514	4.000000	
	5.000000	0.525902	4.000000	
	9.000000	0.455902	8.000000	
	5.000000	0.364680	4.000000	
	5.000000	0.622084	4.000000	
	9.000000	0.364237	8.000000	
	7.000000	0.471045	6.000000	
	3.000000	0.691515	2.000000	
	10.000000	0.501699	9.000000	
	10.000000	0.562507	9.000000	
	3.000000	0.579278	2.000000	
	3.000000	0.494512	2.000000	
	3.000000	0.468659	2.000000	
	8.000000	0.508802	7.000000	
	1.000000	0.575791	0.000000	
	1.000000	0.568387	0.000000	
	1.000000	0.639797	0.000000	
	1.000000	0.755319	0.000000	
	1.000000	0.706864	0.000000	
	1.000000	0.487119	0.000000	
	5.000000	0.642297	4.000000	
	5.000000	0.616385	4.000000	
	5.000000	0.604748	4.000000	
	5.000000	0.569821	4.000000	
	5.000000	0.585088	4.000000	
	5.000000	0.537645	4.000000	
	1.000000	0.366408	0.000000	
	5.000000	0.507738	4.000000	
	5.000000	0.652740	4.000000	
	5.000000	0.414070	4.000000	
	1.000000	0.580644	0.000000	
	1.000000	0.650609	0.000000	
	1.000000	0.563293	0.000000	
	8.000000	0.644059	7.000000	
	11.000000	0.362846	10.000000	
	7.000000	0.573566	6.000000	
	12.000000	0.750749	11.000000	
	3.000000	0.813028	2.000000	
	3.000000	0.726803	2.000000	
	3.000000	0.698524	2.000000	
	5.000000	0.406450	4.000000	
	5.000000	0.770836	4.000000	
	5.000000	0.689575	4.000000	
	8.000000	0.498701	7.000000	
	3.000000	0.812774	2.000000	
	3.000000	0.692100	2.000000	
	3.000000	0.683629	2.000000	
	5.000000	0.603328	4.000000	
	5.000000	0.735680	4.000000	
	5.000000	0.771303	4.000000	
	5.000000	0.643437	4.000000	
	1.000000	0.592576	0.000000	
	6.000000	0.279512	5.000000	
	5.000000	0.603249	4.000000	
	5.000000	0.457530	4.000000	
	5.000000	0.603458	4.000000	
	8.000000	0.440274	7.000000	
	12.000000	0.407375	11.000000	
	12.000000	0.446200	11.000000	
	3.000000	0.273127	2.000000	
	5.000000	0.313530	4.000000	
	5.000000	0.566134	4.000000	
	8.000000	0.498388	7.000000	
	8.000000	0.711524	7.000000	
	12.000000	0.332968	11.000000	
	12.000000	0.486430	11.000000	
	1.000000	0.475246	0.000000	
	5.000000	0.384622	4.000000	
	5.000000	0.466705	4.000000	
	8.000000	0.416834	7.000000	
	8.000000	0.355539	7.000000	
	5.000000	0.430814	4.000000	
	3.000000	0.544443	2.000000	
	8.000000	0.434647	7.000000	
	5.000000	0.480330	4.000000	
	5.000000	0.532125	4.000000	
	5.000000	0.450640	4.000000	
	5.000000	0.529590	4.000000	
	5.000000	0.508248	4.000000	
	5.000000	0.512889	4.000000	
	5.000000	0.689884	4.000000	
	5.000000	0.217950	4.000000	
	1.000000	0.000000	0.000000	
	1.000000	0.000000	0.000000	
