_Key	_Keyclarity	_Keystrength		
	4.000000	0.426163	3.000000	
	6.000000	0.429315	5.000000	
	10.000000	0.548802	9.000000	
	5.000000	0.592383	4.000000	
	5.000000	0.578385	4.000000	
	8.000000	0.738334	7.000000	
	8.000000	0.644273	7.000000	
	8.000000	0.432389	7.000000	
	1.000000	0.258554	0.000000	
	8.000000	0.258412	7.000000	
	12.000000	0.191682	11.000000	
	5.000000	0.420892	4.000000	
	5.000000	0.722493	4.000000	
	5.000000	0.580006	4.000000	
	1.000000	0.532557	0.000000	
	12.000000	0.464525	11.000000	
	12.000000	0.560185	11.000000	
	9.000000	0.298319	8.000000	
	10.000000	0.168496	9.000000	
	10.000000	0.381368	9.000000	
	6.000000	0.452059	5.000000	
	5.000000	0.686417	4.000000	
	5.000000	0.497352	4.000000	
	5.000000	0.279235	4.000000	
	6.000000	0.371590	5.000000	
	10.000000	0.601482	9.000000	
	5.000000	0.565351	4.000000	
	8.000000	0.437614	7.000000	
	10.000000	0.582676	9.000000	
	10.000000	0.495547	9.000000	
	9.000000	0.434999	8.000000	
	2.000000	0.280318	1.000000	
	4.000000	0.202032	3.000000	
	10.000000	0.577277	9.000000	
	10.000000	0.410365	9.000000	
	12.000000	0.356854	11.000000	
	2.000000	0.322461	1.000000	
	3.000000	0.508465	2.000000	
	5.000000	0.341861	4.000000	
	1.000000	0.503714	0.000000	
	1.000000	0.659263	0.000000	
	6.000000	0.344961	5.000000	
	5.000000	0.502288	4.000000	
	5.000000	0.372547	4.000000	
	5.000000	0.581514	4.000000	
	1.000000	0.473512	0.000000	
	1.000000	0.562474	0.000000	
	10.000000	0.400785	9.000000	
	10.000000	0.434687	9.000000	
	5.000000	0.290276	4.000000	
	1.000000	0.516090	0.000000	
	10.000000	0.265361	9.000000	
	10.000000	0.294835	9.000000	
	5.000000	0.566287	4.000000	
	10.000000	0.556535	9.000000	
	6.000000	0.459543	5.000000	
	9.000000	0.481714	8.000000	
	5.000000	0.459310	4.000000	
	5.000000	0.462533	4.000000	
	5.000000	0.445253	4.000000	
	3.000000	0.432908	2.000000	
	11.000000	0.571440	10.000000	
	3.000000	0.605676	2.000000	
	8.000000	0.320245	7.000000	
	8.000000	0.587598	7.000000	
	3.000000	0.497145	2.000000	
	3.000000	0.406182	2.000000	
	5.000000	0.516731	4.000000	
	10.000000	0.156063	9.000000	
	10.000000	0.305409	9.000000	
	4.000000	0.289073	3.000000	
	3.000000	0.559332	2.000000	
	6.000000	0.514704	5.000000	
	11.000000	0.357996	10.000000	
	1.000000	0.486657	0.000000	
	6.000000	0.357685	5.000000	
	10.000000	0.328059	9.000000	
	3.000000	0.477155	2.000000	
	10.000000	0.564746	9.000000	
	12.000000	0.471744	11.000000	
	10.000000	0.608522	9.000000	
	10.000000	0.202438	9.000000	
	5.000000	0.332024	4.000000	
	5.000000	0.463567	4.000000	
	9.000000	0.301658	8.000000	
	10.000000	0.572441	9.000000	
	1.000000	0.603012	0.000000	
	5.000000	0.505638	4.000000	
	5.000000	0.600490	4.000000	
	12.000000	0.323256	11.000000	
	10.000000	0.592773	9.000000	
	6.000000	0.407468	5.000000	
	5.000000	0.582735	4.000000	
	5.000000	0.493680	4.000000	
	5.000000	0.532079	4.000000	
	10.000000	0.549439	9.000000	
	10.000000	0.376123	9.000000	
	10.000000	0.682480	9.000000	
	10.000000	0.359513	9.000000	
	10.000000	0.521147	9.000000	
	3.000000	0.450960	2.000000	
	10.000000	0.742130	9.000000	
	10.000000	0.542643	9.000000	
	9.000000	0.444927	8.000000	
	10.000000	0.392990	9.000000	
	10.000000	0.493674	9.000000	
	10.000000	0.532369	9.000000	
	10.000000	0.701532	9.000000	
	3.000000	0.473887	2.000000	
	3.000000	0.734169	2.000000	
	8.000000	0.508429	7.000000	
	8.000000	0.489085	7.000000	
	8.000000	0.415157	7.000000	
	8.000000	0.463630	7.000000	
	4.000000	0.341734	3.000000	
	3.000000	0.472368	2.000000	
	5.000000	0.431729	4.000000	
	5.000000	0.668279	4.000000	
	5.000000	0.421862	4.000000	
	10.000000	0.475827	9.000000	
	10.000000	0.494199	9.000000	
	10.000000	0.661779	9.000000	
	10.000000	0.702614	9.000000	
	11.000000	0.193528	10.000000	
	10.000000	0.330201	9.000000	
	10.000000	0.390827	9.000000	
	10.000000	0.632713	9.000000	
	10.000000	0.521194	9.000000	
	10.000000	0.407798	9.000000	
	10.000000	0.497790	9.000000	
	10.000000	0.500652	9.000000	
	10.000000	0.542154	9.000000	
	10.000000	0.576297	9.000000	
	3.000000	0.703944	2.000000	
	3.000000	0.711078	2.000000	
	8.000000	0.404571	7.000000	
	8.000000	0.485050	7.000000	
	4.000000	0.421220	3.000000	
	9.000000	0.347920	8.000000	
	10.000000	0.371682	9.000000	
	8.000000	0.490337	7.000000	
	5.000000	0.796277	4.000000	
	5.000000	0.601368	4.000000	
	5.000000	0.435053	4.000000	
	5.000000	0.485358	4.000000	
	6.000000	0.354408	5.000000	
	10.000000	0.443556	9.000000	
	5.000000	0.427606	4.000000	
	10.000000	0.457672	9.000000	
	10.000000	0.611870	9.000000	
	10.000000	0.450915	9.000000	
	8.000000	0.306333	7.000000	
	8.000000	0.650567	7.000000	
	3.000000	0.607708	2.000000	
	10.000000	0.613262	9.000000	
	10.000000	0.544160	9.000000	
	12.000000	0.397427	11.000000	
	9.000000	0.430585	8.000000	
	4.000000	0.325957	3.000000	
	3.000000	0.413552	2.000000	
	10.000000	0.331939	9.000000	
	5.000000	0.379953	4.000000	
	1.000000	0.296936	0.000000	
	10.000000	0.526436	9.000000	
	5.000000	0.483473	4.000000	
	5.000000	0.280412	4.000000	
	5.000000	0.564963	4.000000	
	1.000000	0.478640	0.000000	
	10.000000	0.563947	9.000000	
	10.000000	0.203757	9.000000	
	5.000000	0.365224	4.000000	
	1.000000	0.524836	0.000000	
	10.000000	0.628341	9.000000	
	8.000000	0.415216	7.000000	
	6.000000	0.268612	5.000000	
	10.000000	0.513651	9.000000	
	5.000000	0.447762	4.000000	
	10.000000	0.229715	9.000000	
	10.000000	0.657215	9.000000	
	10.000000	0.522966	9.000000	
	5.000000	0.636605	4.000000	
	8.000000	0.358725	7.000000	
	6.000000	0.575612	5.000000	
	3.000000	0.540735	2.000000	
	12.000000	0.573216	11.000000	
	12.000000	0.636213	11.000000	
	3.000000	0.486786	2.000000	
	3.000000	0.440468	2.000000	
	6.000000	0.509727	5.000000	
	1.000000	0.340730	0.000000	
	9.000000	0.512751	8.000000	
	6.000000	0.331914	5.000000	
	5.000000	0.716177	4.000000	
	12.000000	0.568697	11.000000	
	3.000000	0.562478	2.000000	
	5.000000	0.351734	4.000000	
	6.000000	0.442525	5.000000	
	5.000000	0.460216	4.000000	
	9.000000	0.337467	8.000000	
	9.000000	0.532604	8.000000	
	5.000000	0.352437	4.000000	
	5.000000	0.503610	4.000000	
	11.000000	0.409258	10.000000	
	10.000000	0.405991	9.000000	
	5.000000	0.331361	4.000000	
	10.000000	0.460978	9.000000	
	9.000000	0.325550	8.000000	
	5.000000	0.539435	4.000000	
	10.000000	0.453217	9.000000	
	5.000000	0.331668	4.000000	
	3.000000	0.293645	2.000000	
	5.000000	0.232896	4.000000	
	5.000000	0.542936	4.000000	
	6.000000	0.394016	5.000000	
	3.000000	0.224184	2.000000	
	1.000000	0.433446	0.000000	
	6.000000	0.453174	5.000000	
	5.000000	0.582689	4.000000	
	6.000000	0.514611	5.000000	
	11.000000	0.576210	10.000000	
	11.000000	0.638560	10.000000	
	10.000000	0.503819	9.000000	
	9.000000	0.459447	8.000000	
	3.000000	0.369944	2.000000	
	6.000000	0.321128	5.000000	
	5.000000	0.609256	4.000000	
	12.000000	0.413737	11.000000	
	4.000000	0.342396	3.000000	
	10.000000	0.630149	9.000000	
	6.000000	0.520769	5.000000	
	6.000000	0.449021	5.000000	
	6.000000	0.487238	5.000000	
	9.000000	0.398244	8.000000	
	6.000000	0.380248	5.000000	
	6.000000	0.365250	5.000000	
	6.000000	0.264335	5.000000	
	5.000000	0.363285	4.000000	
	5.000000	0.408617	4.000000	
	10.000000	0.443890	9.000000	
	10.000000	0.415983	9.000000	
	10.000000	0.541928	9.000000	
	10.000000	0.485973	9.000000	
	10.000000	0.504155	9.000000	
	3.000000	0.460209	2.000000	
	10.000000	0.389479	9.000000	
	5.000000	0.545230	4.000000	
	5.000000	0.744921	4.000000	
	8.000000	0.326825	7.000000	
	11.000000	0.276894	10.000000	
	5.000000	0.430441	4.000000	
	5.000000	0.527225	4.000000	
	5.000000	0.348842	4.000000	
	1.000000	0.452000	0.000000	
	10.000000	0.457397	9.000000	
	10.000000	0.832911	9.000000	
	10.000000	0.474549	9.000000	
	9.000000	0.242263	8.000000	
	10.000000	0.437359	9.000000	
	10.000000	0.469382	9.000000	
	10.000000	0.597782	9.000000	
	10.000000	0.440237	9.000000	
	10.000000	0.633100	9.000000	
	10.000000	0.446756	9.000000	
	10.000000	0.618614	9.000000	
	10.000000	0.600735	9.000000	
	3.000000	0.781805	2.000000	
	3.000000	0.594251	2.000000	
	3.000000	0.549616	2.000000	
	8.000000	0.414661	7.000000	
	1.000000	0.658213	0.000000	
	8.000000	0.477498	7.000000	
	3.000000	0.470257	2.000000	
	8.000000	0.243147	7.000000	
	6.000000	0.432359	5.000000	
	5.000000	0.619027	4.000000	
	5.000000	0.542250	4.000000	
	5.000000	0.537942	4.000000	
	5.000000	0.649201	4.000000	
	10.000000	0.531600	9.000000	
	10.000000	0.771683	9.000000	
	10.000000	0.362613	9.000000	
	10.000000	0.489803	9.000000	
	10.000000	0.336485	9.000000	
	10.000000	0.480119	9.000000	
	10.000000	0.587252	9.000000	
	2.000000	0.353269	1.000000	
	10.000000	0.470890	9.000000	
	10.000000	0.528142	9.000000	
	10.000000	0.572537	9.000000	
	10.000000	0.691541	9.000000	
	3.000000	0.543974	2.000000	
	3.000000	0.682980	2.000000	
	8.000000	0.494165	7.000000	
	1.000000	0.521746	0.000000	
	8.000000	0.553492	7.000000	
	8.000000	0.583422	7.000000	
	8.000000	0.604531	7.000000	
	3.000000	0.685559	2.000000	
	10.000000	0.593881	9.000000	
	5.000000	0.583022	4.000000	
	6.000000	0.447378	5.000000	
	5.000000	0.400738	4.000000	
	5.000000	0.331339	4.000000	
	6.000000	0.485198	5.000000	
	6.000000	0.508058	5.000000	
	3.000000	0.418758	2.000000	
	10.000000	0.396517	9.000000	
	10.000000	0.620293	9.000000	
	1.000000	0.370113	0.000000	
	8.000000	0.507679	7.000000	
	3.000000	0.590737	2.000000	
	10.000000	0.538469	9.000000	
	5.000000	0.387222	4.000000	
	10.000000	0.305804	9.000000	
	8.000000	0.303775	7.000000	
	8.000000	0.487026	7.000000	
	6.000000	0.350976	5.000000	
	3.000000	0.531631	2.000000	
	5.000000	0.292189	4.000000	
	5.000000	0.253201	4.000000	
	10.000000	0.380749	9.000000	
	11.000000	0.288153	10.000000	
	5.000000	0.264784	4.000000	
	5.000000	0.608526	4.000000	
