MIRtoolbox1.7	_Pitch_Mean	
song_file\0001537-­·«B¥æÅT¦±.mp3	NaN	
	796.180328	
	NaN	
	812.352441	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	645.476822	
	720.558773	
	NaN	
	NaN	
	548.079382	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	656.074984	
	NaN	
	NaN	
	NaN	
	418.106295	
	367.300939	
	354.236153	
	413.604505	
	472.135852	
	NaN	
	529.771687	
	440.767203	
	417.797330	
	NaN	
	NaN	
	NaN	
	NaN	
	370.275977	
	364.834042	
	355.178131	
	364.971795	
	371.614878	
	1052.075608	
	NaN	
	345.456506	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	544.778310	
	519.052304	
	560.281283	
	538.426599	
	501.687441	
	470.894363	
	942.800956	
	959.755628	
	NaN	
	535.527573	
	NaN	
	631.664714	
	525.531205	
	473.411604	
	469.268082	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	478.895846	
	1048.211701	
	525.412069	
	460.626683	
	NaN	
	416.366342	
	471.573300	
	NaN	
	1057.750531	
	601.300063	
	1080.555321	
	NaN	
	1042.174709	
	374.814390	
	928.661808	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	417.656439	
	489.437165	
	461.709859	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	423.231606	
	498.649846	
	NaN	
	483.960339	
	420.288368	
	NaN	
	523.776203	
	632.496559	
	570.505274	
	602.257973	
	635.000810	
	616.923400	
	633.891358	
	1118.575572	
	NaN	
	628.092402	
	630.406230	
	602.067195	
	554.221589	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	475.540894	
	NaN	
	539.142236	
	525.215558	
	511.357332	
	462.504100	
	NaN	
	471.089441	
	412.867917	
	392.297954	
	415.591709	
	459.900030	
	338.529986	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	415.343806	
	423.518803	
	409.934345	
	403.303385	
	NaN	
	547.992109	
	545.875211	
	574.564742	
	611.040456	
	565.605411	
	521.785809	
	NaN	
	467.747043	
	472.601371	
	NaN	
	NaN	
	477.797722	
	1176.205528	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	472.830204	
	NaN	
	460.706101	
	461.648418	
	NaN	
	534.000166	
	475.862846	
	560.687156	
	NaN	
	NaN	
	NaN	
	NaN	
	370.505797	
	NaN	
	363.533989	
	343.414996	
	NaN	
	NaN	
	NaN	
	1083.570720	
	551.759656	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	395.626878	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	752.997961	
	1056.819469	
	1054.922138	
	1086.833188	
	NaN	
	NaN	
	419.586776	
	NaN	
	466.743518	
	424.358633	
	480.382777	
	NaN	
	NaN	
	NaN	
	NaN	
	422.155077	
	525.643231	
	NaN	
	513.017252	
	424.400954	
	538.109533	
	638.913380	
	567.800307	
	623.282474	
	629.351145	
	1106.927174	
	NaN	
	618.989816	
	630.755760	
	601.426590	
	570.530705	
	551.710981	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	1058.772821	
	NaN	
	NaN	
	475.614467	
	NaN	
	521.492756	
	526.255967	
	528.689623	
	473.931243	
	486.377376	
	413.646559	
	1131.144941	
	414.646329	
	NaN	
	459.347355	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	411.629608	
	411.312402	
	NaN	
	NaN	
	563.428956	
	559.177693	
	627.340666	
	524.331695	
	NaN	
	480.642228	
	NaN	
	NaN	
	446.000963	
	475.829937	
	1097.613358	
	529.211595	
	NaN	
	472.802649	
	NaN	
	468.135298	
	NaN	
	528.370521	
	470.972150	
	560.462140	
	417.306833	
	NaN	
	NaN	
	NaN	
	NaN	
	363.115535	
	NaN	
	NaN	
	NaN	
	201.750751	
	NaN	
	1092.668263	
	1114.739178	
	NaN	
	NaN	
	569.677595	
	NaN	
	NaN	
