_Key	_Keyclarity	_Keystrength		
	6.000000	0.617631	5.000000	
	9.000000	0.606406	8.000000	
	4.000000	0.578559	3.000000	
	6.000000	0.610984	5.000000	
	6.000000	0.734817	5.000000	
	6.000000	0.692834	5.000000	
	6.000000	0.583737	5.000000	
	9.000000	0.595860	8.000000	
	9.000000	0.607644	8.000000	
	6.000000	0.729802	5.000000	
	6.000000	0.710686	5.000000	
	6.000000	0.698913	5.000000	
	6.000000	0.673020	5.000000	
	6.000000	0.729480	5.000000	
	6.000000	0.824435	5.000000	
	6.000000	0.828966	5.000000	
	6.000000	0.758322	5.000000	
	6.000000	0.800199	5.000000	
	6.000000	0.789181	5.000000	
	6.000000	0.720151	5.000000	
	6.000000	0.780007	5.000000	
	6.000000	0.766384	5.000000	
	6.000000	0.810627	5.000000	
	6.000000	0.793778	5.000000	
	6.000000	0.758785	5.000000	
	6.000000	0.632527	5.000000	
	6.000000	0.729628	5.000000	
	6.000000	0.720385	5.000000	
	6.000000	0.741604	5.000000	
	6.000000	0.795433	5.000000	
	6.000000	0.580599	5.000000	
	6.000000	0.768083	5.000000	
	11.000000	0.819201	10.000000	
	11.000000	0.793621	10.000000	
	6.000000	0.814273	5.000000	
	6.000000	0.547681	5.000000	
	11.000000	0.823229	10.000000	
	11.000000	0.765205	10.000000	
	8.000000	0.532650	7.000000	
	1.000000	0.726677	0.000000	
	1.000000	0.776999	0.000000	
	6.000000	0.812298	5.000000	
	6.000000	0.787669	5.000000	
	6.000000	0.813571	5.000000	
	11.000000	0.620666	10.000000	
	11.000000	0.791493	10.000000	
	11.000000	0.703946	10.000000	
	6.000000	0.769374	5.000000	
	6.000000	0.701289	5.000000	
	1.000000	0.769760	0.000000	
	11.000000	0.719677	10.000000	
	1.000000	0.563341	0.000000	
	6.000000	0.797471	5.000000	
	6.000000	0.708181	5.000000	
	6.000000	0.797725	5.000000	
	6.000000	0.795591	5.000000	
	10.000000	0.797719	9.000000	
	10.000000	0.788264	9.000000	
	10.000000	0.847205	9.000000	
	11.000000	0.756349	10.000000	
	11.000000	0.848680	10.000000	
	11.000000	0.802981	10.000000	
	6.000000	0.726447	5.000000	
	6.000000	0.703550	5.000000	
	3.000000	0.404399	2.000000	
	3.000000	0.811721	2.000000	
	3.000000	0.633700	2.000000	
	11.000000	0.502596	10.000000	
	11.000000	0.791071	10.000000	
	3.000000	0.724427	2.000000	
	6.000000	0.755970	5.000000	
	6.000000	0.767332	5.000000	
	6.000000	0.783231	5.000000	
	6.000000	0.695532	5.000000	
	6.000000	0.656973	5.000000	
	6.000000	0.658061	5.000000	
	6.000000	0.730531	5.000000	
	6.000000	0.382913	5.000000	
	2.000000	0.517454	1.000000	
	11.000000	0.711358	10.000000	
	6.000000	0.740981	5.000000	
	10.000000	0.739812	9.000000	
	6.000000	0.618228	5.000000	
	6.000000	0.530642	5.000000	
	11.000000	0.687596	10.000000	
	1.000000	0.569604	0.000000	
	1.000000	0.776417	0.000000	
	1.000000	0.737832	0.000000	
	6.000000	0.802576	5.000000	
	6.000000	0.760290	5.000000	
	6.000000	0.802768	5.000000	
	11.000000	0.783069	10.000000	
	11.000000	0.789848	10.000000	
	11.000000	0.716201	10.000000	
	6.000000	0.716938	5.000000	
	6.000000	0.619268	5.000000	
	1.000000	0.791038	0.000000	
	11.000000	0.739474	10.000000	
	6.000000	0.588544	5.000000	
	6.000000	0.682046	5.000000	
	6.000000	0.680595	5.000000	
	6.000000	0.690609	5.000000	
	6.000000	0.701555	5.000000	
	10.000000	0.787908	9.000000	
	10.000000	0.800654	9.000000	
	10.000000	0.821590	9.000000	
	11.000000	0.807475	10.000000	
	11.000000	0.796089	10.000000	
	11.000000	0.833534	10.000000	
	6.000000	0.622538	5.000000	
	6.000000	0.640741	5.000000	
	11.000000	0.476753	10.000000	
	3.000000	0.831287	2.000000	
	3.000000	0.624425	2.000000	
	6.000000	0.631604	5.000000	
	11.000000	0.387917	10.000000	
	6.000000	0.774223	5.000000	
	6.000000	0.709395	5.000000	
	6.000000	0.775490	5.000000	
	6.000000	0.712307	5.000000	
	6.000000	0.677870	5.000000	
	6.000000	0.675931	5.000000	
	6.000000	0.584987	5.000000	
	6.000000	0.613407	5.000000	
	9.000000	0.397916	8.000000	
	1.000000	0.480114	0.000000	
	11.000000	0.471241	10.000000	
	8.000000	0.898903	7.000000	
	11.000000	0.594941	10.000000	
	1.000000	0.560128	0.000000	
	11.000000	0.497469	10.000000	
	6.000000	0.514396	5.000000	
	5.000000	0.378695	4.000000	
	4.000000	0.780674	3.000000	
	4.000000	0.740056	3.000000	
	11.000000	0.513385	10.000000	
	3.000000	0.503043	2.000000	
	11.000000	0.650011	10.000000	
	10.000000	0.706631	9.000000	
	1.000000	0.864756	0.000000	
	10.000000	0.713777	9.000000	
	11.000000	0.687448	10.000000	
	11.000000	0.521600	10.000000	
	11.000000	0.767931	10.000000	
	10.000000	0.755752	9.000000	
	10.000000	0.854982	9.000000	
	10.000000	0.768116	9.000000	
	1.000000	0.805291	0.000000	
	1.000000	0.782849	0.000000	
	1.000000	0.815881	0.000000	
	10.000000	0.681241	9.000000	
	6.000000	0.618306	5.000000	
	6.000000	0.807019	5.000000	
	3.000000	0.746743	2.000000	
	6.000000	0.670299	5.000000	
	6.000000	0.593283	5.000000	
	6.000000	0.635630	5.000000	
	11.000000	0.627004	10.000000	
	6.000000	0.573104	5.000000	
	1.000000	0.732102	0.000000	
	1.000000	0.790649	0.000000	
	6.000000	0.661913	5.000000	
	6.000000	0.651939	5.000000	
	1.000000	0.613790	0.000000	
	6.000000	0.590382	5.000000	
	11.000000	0.590395	10.000000	
	11.000000	0.678909	10.000000	
	6.000000	0.526004	5.000000	
	1.000000	0.713951	0.000000	
	1.000000	0.750495	0.000000	
	6.000000	0.704033	5.000000	
	10.000000	0.556175	9.000000	
	6.000000	0.683402	5.000000	
	11.000000	0.656508	10.000000	
	11.000000	0.586261	10.000000	
	1.000000	0.807877	0.000000	
	6.000000	0.628432	5.000000	
	6.000000	0.735236	5.000000	
	6.000000	0.782269	5.000000	
	6.000000	0.767294	5.000000	
	6.000000	0.781691	5.000000	
	6.000000	0.764647	5.000000	
	6.000000	0.721961	5.000000	
	6.000000	0.742485	5.000000	
	6.000000	0.773052	5.000000	
	4.000000	0.797384	3.000000	
	4.000000	0.812040	3.000000	
	4.000000	0.749127	3.000000	
	4.000000	0.809181	3.000000	
	4.000000	0.793876	3.000000	
	4.000000	0.694170	3.000000	
	3.000000	0.659522	2.000000	
	3.000000	0.786245	2.000000	
	3.000000	0.698178	2.000000	
	11.000000	0.582083	10.000000	
	6.000000	0.636451	5.000000	
	11.000000	0.630085	10.000000	
	6.000000	0.700941	5.000000	
	1.000000	0.601391	0.000000	
	6.000000	0.694640	5.000000	
	10.000000	0.630267	9.000000	
	3.000000	0.378063	2.000000	
	6.000000	0.503436	5.000000	
	6.000000	0.771998	5.000000	
	6.000000	0.743297	5.000000	
	6.000000	0.740337	5.000000	
	3.000000	0.755971	2.000000	
	3.000000	0.796916	2.000000	
	3.000000	0.561688	2.000000	
	3.000000	0.475109	2.000000	
	3.000000	0.365434	2.000000	
	3.000000	0.551248	2.000000	
	6.000000	0.710385	5.000000	
	6.000000	0.672606	5.000000	
	6.000000	0.677930	5.000000	
	4.000000	0.646253	3.000000	
	4.000000	0.563226	3.000000	
	6.000000	0.601792	5.000000	
	6.000000	0.782207	5.000000	
	2.000000	0.822965	1.000000	
	9.000000	0.573346	8.000000	
	4.000000	0.661461	3.000000	
	4.000000	0.737084	3.000000	
	6.000000	0.741151	5.000000	
	6.000000	0.680578	5.000000	
	6.000000	0.687757	5.000000	
	6.000000	0.673939	5.000000	
	6.000000	0.692007	5.000000	
	6.000000	0.724078	5.000000	
	6.000000	0.738348	5.000000	
	6.000000	0.672852	5.000000	
	6.000000	0.660558	5.000000	
	6.000000	0.681011	5.000000	
	6.000000	0.668761	5.000000	
	6.000000	0.689245	5.000000	
	1.000000	0.000000	0.000000	
	1.000000	0.000000	0.000000	
	1.000000	0.000000	0.000000	
