_Key	_Keyclarity	_Keystrength		
	9.000000	0.305131	8.000000	
	1.000000	0.611965	0.000000	
	2.000000	0.330859	1.000000	
	9.000000	0.365452	8.000000	
	9.000000	0.507876	8.000000	
	10.000000	0.251791	9.000000	
	11.000000	0.453820	10.000000	
	6.000000	0.507894	5.000000	
	2.000000	0.441504	1.000000	
	6.000000	0.303291	5.000000	
	2.000000	0.234962	1.000000	
	2.000000	0.392630	1.000000	
	10.000000	0.243316	9.000000	
	7.000000	0.271533	6.000000	
	12.000000	0.226322	11.000000	
	5.000000	0.330502	4.000000	
	4.000000	0.455654	3.000000	
	12.000000	0.746182	11.000000	
	1.000000	0.202419	0.000000	
	8.000000	0.416183	7.000000	
	6.000000	0.164134	5.000000	
	6.000000	0.431435	5.000000	
	8.000000	0.223408	7.000000	
	9.000000	0.168075	8.000000	
	7.000000	0.769878	6.000000	
	7.000000	0.775516	6.000000	
	7.000000	0.741226	6.000000	
	7.000000	0.737809	6.000000	
	2.000000	0.601584	1.000000	
	7.000000	0.813359	6.000000	
	7.000000	0.606800	6.000000	
	9.000000	0.515985	8.000000	
	9.000000	0.678451	8.000000	
	2.000000	0.505575	1.000000	
	9.000000	0.565070	8.000000	
	2.000000	0.466131	1.000000	
	9.000000	0.653280	8.000000	
	2.000000	0.667441	1.000000	
	12.000000	0.588467	11.000000	
	11.000000	0.233842	10.000000	
	11.000000	0.308583	10.000000	
	7.000000	0.723867	6.000000	
	7.000000	0.689330	6.000000	
	4.000000	0.709603	3.000000	
	7.000000	0.770065	6.000000	
	7.000000	0.614033	6.000000	
	7.000000	0.652204	6.000000	
	7.000000	0.294122	6.000000	
	7.000000	0.592780	6.000000	
	11.000000	0.490015	10.000000	
	9.000000	0.626653	8.000000	
	2.000000	0.612415	1.000000	
	9.000000	0.473013	8.000000	
	9.000000	0.506330	8.000000	
	9.000000	0.494590	8.000000	
	9.000000	0.661556	8.000000	
	7.000000	0.660997	6.000000	
	7.000000	0.577151	6.000000	
	7.000000	0.670477	6.000000	
	2.000000	0.652066	1.000000	
	7.000000	0.758121	6.000000	
	7.000000	0.621482	6.000000	
	7.000000	0.639742	6.000000	
	7.000000	0.734099	6.000000	
	7.000000	0.695541	6.000000	
	7.000000	0.691367	6.000000	
	2.000000	0.506960	1.000000	
	9.000000	0.603875	8.000000	
	9.000000	0.619416	8.000000	
	9.000000	0.557006	8.000000	
	7.000000	0.465836	6.000000	
	9.000000	0.516545	8.000000	
	2.000000	0.616527	1.000000	
	7.000000	0.596852	6.000000	
	7.000000	0.581309	6.000000	
	2.000000	0.657032	1.000000	
	9.000000	0.512626	8.000000	
	2.000000	0.696160	1.000000	
	2.000000	0.642826	1.000000	
	11.000000	0.464786	10.000000	
	11.000000	0.703786	10.000000	
	11.000000	0.382092	10.000000	
	11.000000	0.621524	10.000000	
	9.000000	0.369161	8.000000	
	11.000000	0.698149	10.000000	
	9.000000	0.397478	8.000000	
	11.000000	0.612312	10.000000	
	9.000000	0.496138	8.000000	
	12.000000	0.640259	11.000000	
	7.000000	0.549497	6.000000	
	7.000000	0.728046	6.000000	
	7.000000	0.411585	6.000000	
	7.000000	0.533758	6.000000	
	2.000000	0.562688	1.000000	
	7.000000	0.771595	6.000000	
	2.000000	0.641553	1.000000	
	7.000000	0.631501	6.000000	
	7.000000	0.683836	6.000000	
	7.000000	0.601155	6.000000	
	11.000000	0.631937	10.000000	
	9.000000	0.643325	8.000000	
	9.000000	0.611527	8.000000	
	9.000000	0.550614	8.000000	
	9.000000	0.655411	8.000000	
	9.000000	0.558838	8.000000	
	2.000000	0.692643	1.000000	
	4.000000	0.802999	3.000000	
	7.000000	0.746606	6.000000	
	7.000000	0.747464	6.000000	
