_Key	_Keyclarity	_Keystrength		
	5.000000	0.584967	4.000000	
	5.000000	0.642906	4.000000	
	5.000000	0.647411	4.000000	
	5.000000	0.591910	4.000000	
	5.000000	0.614980	4.000000	
	5.000000	0.634484	4.000000	
	5.000000	0.688160	4.000000	
	5.000000	0.578450	4.000000	
	5.000000	0.647891	4.000000	
	5.000000	0.654113	4.000000	
	5.000000	0.628466	4.000000	
	5.000000	0.613641	4.000000	
	5.000000	0.634852	4.000000	
	5.000000	0.661557	4.000000	
	1.000000	0.783687	0.000000	
	1.000000	0.692316	0.000000	
	1.000000	0.599844	0.000000	
	1.000000	0.599844	0.000000	
	1.000000	0.786903	0.000000	
	1.000000	0.602215	0.000000	
	1.000000	0.599844	0.000000	
	1.000000	0.756043	0.000000	
	1.000000	0.726320	0.000000	
	1.000000	0.599844	0.000000	
	1.000000	0.599844	0.000000	
	1.000000	0.792326	0.000000	
	1.000000	0.654947	0.000000	
	1.000000	0.599844	0.000000	
	1.000000	0.627250	0.000000	
	5.000000	0.613094	4.000000	
	5.000000	0.635365	4.000000	
	5.000000	0.715580	4.000000	
	5.000000	0.586528	4.000000	
	5.000000	0.638000	4.000000	
	5.000000	0.651184	4.000000	
	5.000000	0.628619	4.000000	
	5.000000	0.604491	4.000000	
	5.000000	0.646651	4.000000	
	5.000000	0.816867	4.000000	
	5.000000	0.608683	4.000000	
	5.000000	0.636705	4.000000	
	5.000000	0.646910	4.000000	
	5.000000	0.657730	4.000000	
	1.000000	0.788545	0.000000	
	1.000000	0.628486	0.000000	
	1.000000	0.571480	0.000000	
	1.000000	0.721877	0.000000	
	1.000000	0.743918	0.000000	
	1.000000	0.599717	0.000000	
	1.000000	0.605126	0.000000	
	1.000000	0.749801	0.000000	
	1.000000	0.648542	0.000000	
	1.000000	0.612206	0.000000	
	1.000000	0.675367	0.000000	
	1.000000	0.770808	0.000000	
	1.000000	0.566437	0.000000	
	1.000000	0.602635	0.000000	
	5.000000	0.657015	4.000000	
	5.000000	0.731743	4.000000	
	5.000000	0.790240	4.000000	
	5.000000	0.789486	4.000000	
	5.000000	0.743174	4.000000	
	5.000000	0.796300	4.000000	
	5.000000	0.847745	4.000000	
	5.000000	0.634160	4.000000	
	5.000000	0.725622	4.000000	
	5.000000	0.787031	4.000000	
	5.000000	0.818098	4.000000	
	5.000000	0.789498	4.000000	
	5.000000	0.821284	4.000000	
	5.000000	0.816933	4.000000	
	1.000000	0.888256	0.000000	
	1.000000	0.816903	0.000000	
	1.000000	0.645908	0.000000	
	1.000000	0.574831	0.000000	
	1.000000	0.789015	0.000000	
	1.000000	0.718653	0.000000	
	1.000000	0.605836	0.000000	
	1.000000	0.600712	0.000000	
	1.000000	0.802099	0.000000	
	1.000000	0.640344	0.000000	
	1.000000	0.602627	0.000000	
	7.000000	0.547548	6.000000	
	7.000000	0.385897	6.000000	
	5.000000	0.768422	4.000000	
	5.000000	0.591070	4.000000	
	5.000000	0.659491	4.000000	
	10.000000	0.703582	9.000000	
	5.000000	0.618172	4.000000	
	10.000000	0.820049	9.000000	
	7.000000	0.642469	6.000000	
	10.000000	0.750462	9.000000	
	10.000000	0.729516	9.000000	
	5.000000	0.541510	4.000000	
	10.000000	0.699322	9.000000	
	10.000000	0.480358	9.000000	
	10.000000	0.803374	9.000000	
	7.000000	0.687396	6.000000	
	5.000000	0.810745	4.000000	
