_Key	_Keyclarity	_Keystrength		
	9.000000	0.416207	8.000000	
	9.000000	0.375854	8.000000	
	4.000000	0.458049	3.000000	
	9.000000	0.420797	8.000000	
	9.000000	0.403327	8.000000	
	8.000000	0.345062	7.000000	
	9.000000	0.287309	8.000000	
	9.000000	0.425099	8.000000	
	9.000000	0.372667	8.000000	
	1.000000	0.440270	0.000000	
	9.000000	0.346743	8.000000	
	9.000000	0.429994	8.000000	
	9.000000	0.400364	8.000000	
	4.000000	0.523549	3.000000	
	9.000000	0.414699	8.000000	
	9.000000	0.435124	8.000000	
	9.000000	0.357386	8.000000	
	9.000000	0.348512	8.000000	
	9.000000	0.423618	8.000000	
	9.000000	0.375950	8.000000	
	8.000000	0.468312	7.000000	
	9.000000	0.297053	8.000000	
	9.000000	0.417372	8.000000	
	9.000000	0.389882	8.000000	
	8.000000	0.515788	7.000000	
	9.000000	0.400542	8.000000	
	9.000000	0.420757	8.000000	
	9.000000	0.460541	8.000000	
	1.000000	0.786370	0.000000	
	9.000000	0.442489	8.000000	
	9.000000	0.321943	8.000000	
	1.000000	0.381299	0.000000	
	9.000000	0.255924	8.000000	
	9.000000	0.399592	8.000000	
	9.000000	0.384002	8.000000	
	4.000000	0.458027	3.000000	
	9.000000	0.352492	8.000000	
	9.000000	0.326341	8.000000	
	1.000000	0.321987	0.000000	
	8.000000	0.590828	7.000000	
	9.000000	0.377086	8.000000	
	9.000000	0.331434	8.000000	
	8.000000	0.390806	7.000000	
	9.000000	0.313006	8.000000	
	9.000000	0.394458	8.000000	
	9.000000	0.401110	8.000000	
	8.000000	0.649770	7.000000	
	9.000000	0.273720	8.000000	
	9.000000	0.392259	8.000000	
	9.000000	0.368330	8.000000	
	4.000000	0.433426	3.000000	
	9.000000	0.438802	8.000000	
	9.000000	0.401321	8.000000	
	1.000000	0.383573	0.000000	
	1.000000	0.327776	0.000000	
	9.000000	0.435534	8.000000	
	9.000000	0.439413	8.000000	
	1.000000	0.670541	0.000000	
	9.000000	0.336496	8.000000	
	9.000000	0.393099	8.000000	
	9.000000	0.370395	8.000000	
	1.000000	0.554289	0.000000	
	9.000000	0.397578	8.000000	
	9.000000	0.314255	8.000000	
	9.000000	0.312380	8.000000	
	4.000000	0.202793	3.000000	
	9.000000	0.428737	8.000000	
	9.000000	0.354186	8.000000	
	1.000000	0.440415	0.000000	
	9.000000	0.315991	8.000000	
	9.000000	0.404417	8.000000	
	9.000000	0.381040	8.000000	
	8.000000	0.443118	7.000000	
	9.000000	0.391322	8.000000	
	9.000000	0.376784	8.000000	
	9.000000	0.369157	8.000000	
	8.000000	0.695893	7.000000	
	9.000000	0.389113	8.000000	
	9.000000	0.341329	8.000000	
	8.000000	0.507082	7.000000	
	9.000000	0.248214	8.000000	
	9.000000	0.398394	8.000000	
	9.000000	0.380857	8.000000	
	8.000000	0.502494	7.000000	
	9.000000	0.404087	8.000000	
	9.000000	0.403284	8.000000	
	9.000000	0.380600	8.000000	
	5.000000	0.666752	4.000000	
	9.000000	0.381997	8.000000	
	9.000000	0.287768	8.000000	
	1.000000	0.367479	0.000000	
	9.000000	0.265114	8.000000	
	9.000000	0.389555	8.000000	
	9.000000	0.346978	8.000000	
	8.000000	0.401836	7.000000	
	9.000000	0.530984	8.000000	
	10.000000	0.468959	9.000000	
	8.000000	0.362751	7.000000	
	3.000000	0.681392	2.000000	
	2.000000	0.441381	1.000000	
	8.000000	0.477309	7.000000	
	8.000000	0.460059	7.000000	
	3.000000	0.418034	2.000000	
	9.000000	0.265875	8.000000	
	6.000000	0.424556	5.000000	
	3.000000	0.345590	2.000000	
	10.000000	0.433602	9.000000	
	8.000000	0.478646	7.000000	
	9.000000	0.310382	8.000000	
	3.000000	0.593741	2.000000	
	6.000000	0.367950	5.000000	
	1.000000	0.559457	0.000000	
	1.000000	0.476202	0.000000	
	1.000000	0.689086	0.000000	
	8.000000	0.673381	7.000000	
	8.000000	0.690677	7.000000	
	1.000000	0.828131	0.000000	
	6.000000	0.356326	5.000000	
	10.000000	0.458625	9.000000	
	1.000000	0.322041	0.000000	
	3.000000	0.643370	2.000000	
	10.000000	0.332449	9.000000	
	10.000000	0.473554	9.000000	
	9.000000	0.266012	8.000000	
	3.000000	0.607293	2.000000	
	5.000000	0.281467	4.000000	
	8.000000	0.426646	7.000000	
	8.000000	0.501101	7.000000	
	8.000000	0.411171	7.000000	
	2.000000	0.547356	1.000000	
	1.000000	0.382724	0.000000	
	8.000000	0.630683	7.000000	
	8.000000	0.195331	7.000000	
	1.000000	0.534074	0.000000	
	6.000000	0.448678	5.000000	
	8.000000	0.571359	7.000000	
	9.000000	0.394334	8.000000	
	8.000000	0.435517	7.000000	
	8.000000	0.652303	7.000000	
	3.000000	0.549692	2.000000	
	9.000000	0.416946	8.000000	
	9.000000	0.355460	8.000000	
	1.000000	0.418577	0.000000	
	1.000000	0.648781	0.000000	
	8.000000	0.539922	7.000000	
	8.000000	0.735549	7.000000	
	1.000000	0.675822	0.000000	
	9.000000	0.342516	8.000000	
	10.000000	0.537791	9.000000	
	1.000000	0.467821	0.000000	
	3.000000	0.671856	2.000000	
	2.000000	0.362618	1.000000	
	1.000000	0.330716	0.000000	
	8.000000	0.563237	7.000000	
	10.000000	0.374994	9.000000	
	5.000000	0.411975	4.000000	
	8.000000	0.325174	7.000000	
	8.000000	0.498960	7.000000	
	10.000000	0.475427	9.000000	
	5.000000	0.677937	4.000000	
	1.000000	0.534280	0.000000	
	10.000000	0.687712	9.000000	
	9.000000	0.384913	8.000000	
	1.000000	0.418603	0.000000	
	1.000000	0.407813	0.000000	
	8.000000	0.475382	7.000000	
	1.000000	0.414449	0.000000	
	9.000000	0.318559	8.000000	
	3.000000	0.599938	2.000000	
	10.000000	0.313322	9.000000	
	1.000000	0.564450	0.000000	
	1.000000	0.386208	0.000000	
	1.000000	0.684141	0.000000	
	8.000000	0.706930	7.000000	
	8.000000	0.773237	7.000000	
	8.000000	0.658885	7.000000	
	5.000000	0.393143	4.000000	
	10.000000	0.371427	9.000000	
	1.000000	0.480932	0.000000	
	3.000000	0.494153	2.000000	
	10.000000	0.493587	9.000000	
	10.000000	0.542615	9.000000	
	1.000000	0.474841	0.000000	
	3.000000	0.664007	2.000000	
	8.000000	0.360516	7.000000	
	10.000000	0.616492	9.000000	
	8.000000	0.428718	7.000000	
	3.000000	0.723948	2.000000	
	10.000000	0.423845	9.000000	
	8.000000	0.445312	7.000000	
	3.000000	0.569435	2.000000	
	10.000000	0.409685	9.000000	
	5.000000	0.351102	4.000000	
	9.000000	0.382382	8.000000	
	1.000000	0.485317	0.000000	
	9.000000	0.449583	8.000000	
	9.000000	0.330819	8.000000	
	8.000000	0.282998	7.000000	
	1.000000	0.455936	0.000000	
	2.000000	0.330009	1.000000	
	8.000000	0.292827	7.000000	
	1.000000	0.528149	0.000000	
	3.000000	0.396353	2.000000	
	9.000000	0.340282	8.000000	
	1.000000	0.317344	0.000000	
	8.000000	0.430460	7.000000	
	10.000000	0.403352	9.000000	
	1.000000	0.504351	0.000000	
	8.000000	0.449574	7.000000	
	8.000000	0.582927	7.000000	
	2.000000	0.444675	1.000000	
	8.000000	0.313540	7.000000	
	8.000000	0.571917	7.000000	
	10.000000	0.235041	9.000000	
	9.000000	0.338633	8.000000	
	9.000000	0.391363	8.000000	
	3.000000	0.477458	2.000000	
	10.000000	0.304078	9.000000	
	8.000000	0.539399	7.000000	
	8.000000	0.438822	7.000000	
	3.000000	0.605821	2.000000	
	6.000000	0.523745	5.000000	
	1.000000	0.332875	0.000000	
	1.000000	0.534927	0.000000	
	1.000000	0.720660	0.000000	
	8.000000	0.688858	7.000000	
	8.000000	0.734424	7.000000	
	1.000000	0.720536	0.000000	
	9.000000	0.440337	8.000000	
	10.000000	0.573417	9.000000	
	8.000000	0.360968	7.000000	
	3.000000	0.771051	2.000000	
	2.000000	0.366519	1.000000	
	1.000000	0.279234	0.000000	
	8.000000	0.500292	7.000000	
	3.000000	0.384423	2.000000	
	10.000000	0.399347	9.000000	
	8.000000	0.345755	7.000000	
	3.000000	0.625075	2.000000	
	10.000000	0.416458	9.000000	
	5.000000	0.469906	4.000000	
	1.000000	0.384324	0.000000	
	8.000000	0.524474	7.000000	
	9.000000	0.377099	8.000000	
	1.000000	0.433769	0.000000	
	1.000000	0.408594	0.000000	
	3.000000	0.634681	2.000000	
	8.000000	0.353377	7.000000	
	8.000000	0.305318	7.000000	
	8.000000	0.483545	7.000000	
	10.000000	0.270320	9.000000	
	1.000000	0.420952	0.000000	
	1.000000	0.443701	0.000000	
	1.000000	0.483747	0.000000	
	8.000000	0.539273	7.000000	
	8.000000	0.557838	7.000000	
	1.000000	0.741469	0.000000	
	1.000000	0.303547	0.000000	
	10.000000	0.342800	9.000000	
	9.000000	0.294123	8.000000	
	3.000000	0.576167	2.000000	
	10.000000	0.642287	9.000000	
	2.000000	0.408012	1.000000	
	9.000000	0.288357	8.000000	
	3.000000	0.632618	2.000000	
	9.000000	0.433448	8.000000	
	5.000000	0.479822	4.000000	
	8.000000	0.422789	7.000000	
	8.000000	0.597249	7.000000	
	2.000000	0.478846	1.000000	
	5.000000	0.426787	4.000000	
	8.000000	0.562046	7.000000	
	10.000000	0.499439	9.000000	
	9.000000	0.349540	8.000000	
	1.000000	0.399008	0.000000	
	8.000000	0.492399	7.000000	
	3.000000	0.433723	2.000000	
	1.000000	0.680375	0.000000	
	8.000000	0.477136	7.000000	
	3.000000	0.664310	2.000000	
	10.000000	0.505635	9.000000	
	1.000000	0.329045	0.000000	
	1.000000	0.444572	0.000000	
	3.000000	0.613907	2.000000	
	8.000000	0.594548	7.000000	
	8.000000	0.799425	7.000000	
	4.000000	0.503937	3.000000	
	9.000000	0.362260	8.000000	
	10.000000	0.567124	9.000000	
	1.000000	0.416184	0.000000	
	1.000000	0.668258	0.000000	
	10.000000	0.344599	9.000000	
	1.000000	0.524859	0.000000	
	1.000000	0.596746	0.000000	
	8.000000	0.621669	7.000000	
	5.000000	0.410883	4.000000	
	8.000000	0.373286	7.000000	
	8.000000	0.614741	7.000000	
	10.000000	0.619355	9.000000	
