MIRtoolbox1.7	_Pitch_Mean	
song_file\0001747-就是溜溜的她.mp3	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	986.474010	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	246.049358	
	327.917044	
	329.783923	
	320.982196	
	921.513535	
	NaN	
	318.749200	
	288.391036	
	321.493131	
	418.822636	
	371.570430	
	NaN	
	357.472801	
	372.424031	
	1014.232895	
	440.042803	
	NaN	
	889.276442	
	NaN	
	374.145719	
	NaN	
	NaN	
	NaN	
	NaN	
	333.567436	
	NaN	
	328.310360	
	NaN	
	426.962123	
	347.142374	
	NaN	
	NaN	
	NaN	
	406.611974	
	366.381893	
	325.380755	
	NaN	
	NaN	
	NaN	
	NaN	
	370.794030	
	366.766014	
	364.710412	
	484.272719	
	991.641318	
	NaN	
	320.786295	
	960.338358	
	NaN	
	247.549672	
	325.581224	
	341.940475	
	307.532472	
	313.991024	
	291.408344	
	328.260290	
	382.058758	
	370.923976	
	367.266939	
	351.284294	
	368.246160	
	954.643520	
	NaN	
	NaN	
	894.174630	
	NaN	
	379.568779	
	NaN	
	NaN	
	328.588242	
	NaN	
	333.360175	
	397.359019	
	361.959655	
	NaN	
	NaN	
	292.128942	
	NaN	
	NaN	
	NaN	
	414.338746	
	358.564581	
	NaN	
	NaN	
	NaN	
	250.110049	
	276.245718	
	327.969703	
	368.599700	
	371.337165	
	NaN	
	489.665885	
	1007.820010	
	NaN	
	330.332556	
	NaN	
	298.540683	
	303.675932	
	326.067000	
	291.303866	
	330.431606	
	421.028772	
	1101.718968	
	362.542377	
	334.737620	
	368.189297	
	982.911599	
	NaN	
	868.267829	
	NaN	
	376.576829	
	NaN	
	NaN	
	334.238870	
	NaN	
	329.354632	
	428.226680	
	344.942770	
	NaN	
	285.554431	
	NaN	
	NaN	
	420.646051	
	360.696265	
	NaN	
	337.331076	
	243.388706	
	NaN	
	368.016736	
	370.762267	
	NaN	
	448.771977	
	484.064635	
	482.733688	
	486.063769	
	486.058931	
	483.214763	
	NaN	
	NaN	
