_Key	_Keyclarity	_Keystrength		
	4.000000	0.418715	3.000000	
	8.000000	0.763071	7.000000	
	8.000000	0.499032	7.000000	
	8.000000	0.793809	7.000000	
	8.000000	0.672811	7.000000	
	8.000000	0.848434	7.000000	
	8.000000	0.904189	7.000000	
	3.000000	0.830760	2.000000	
	8.000000	0.736082	7.000000	
	3.000000	0.813022	2.000000	
	3.000000	0.823339	2.000000	
	3.000000	0.729704	2.000000	
	3.000000	0.605798	2.000000	
	3.000000	0.632035	2.000000	
	10.000000	0.802770	9.000000	
	10.000000	0.712007	9.000000	
	9.000000	0.252343	8.000000	
	5.000000	0.646366	4.000000	
	5.000000	0.517350	4.000000	
	5.000000	0.586968	4.000000	
	10.000000	0.681909	9.000000	
	5.000000	0.804755	4.000000	
	3.000000	0.768611	2.000000	
	10.000000	0.677152	9.000000	
	5.000000	0.860228	4.000000	
	12.000000	0.899581	11.000000	
	12.000000	0.821575	11.000000	
	7.000000	0.713596	6.000000	
	3.000000	0.776687	2.000000	
	10.000000	0.867490	9.000000	
	3.000000	0.669748	2.000000	
	12.000000	0.428899	11.000000	
	5.000000	0.596469	4.000000	
	5.000000	0.445974	4.000000	
	8.000000	0.427153	7.000000	
	5.000000	0.814098	4.000000	
	5.000000	0.663566	4.000000	
	8.000000	0.658820	7.000000	
	8.000000	0.666468	7.000000	
	10.000000	0.797537	9.000000	
	10.000000	0.738631	9.000000	
	10.000000	0.761557	9.000000	
	10.000000	0.725464	9.000000	
	10.000000	0.761416	9.000000	
	3.000000	0.721475	2.000000	
	10.000000	0.787294	9.000000	
	10.000000	0.787987	9.000000	
	10.000000	0.308387	9.000000	
	3.000000	0.527565	2.000000	
	3.000000	0.447497	2.000000	
	12.000000	0.565726	11.000000	
	3.000000	0.406160	2.000000	
	3.000000	0.878965	2.000000	
	7.000000	0.559719	6.000000	
	3.000000	0.379417	2.000000	
	5.000000	0.382740	4.000000	
	5.000000	0.498496	4.000000	
	5.000000	0.640859	4.000000	
	5.000000	0.554306	4.000000	
	8.000000	0.359073	7.000000	
	5.000000	0.378656	4.000000	
	5.000000	0.845174	4.000000	
	5.000000	0.890395	4.000000	
	5.000000	0.559039	4.000000	
	8.000000	0.575429	7.000000	
	8.000000	0.484426	7.000000	
	8.000000	0.397056	7.000000	
	8.000000	0.503720	7.000000	
	8.000000	0.497950	7.000000	
	8.000000	0.570904	7.000000	
	8.000000	0.447725	7.000000	
	3.000000	0.526883	2.000000	
	10.000000	0.720497	9.000000	
	10.000000	0.675496	9.000000	
	10.000000	0.452391	9.000000	
	3.000000	0.515235	2.000000	
	10.000000	0.576344	9.000000	
	10.000000	0.685480	9.000000	
	10.000000	0.639142	9.000000	
	1.000000	0.274462	0.000000	
	12.000000	0.486235	11.000000	
	12.000000	0.427096	11.000000	
	7.000000	0.532293	6.000000	
	3.000000	0.656688	2.000000	
	3.000000	0.671459	2.000000	
	10.000000	0.669500	9.000000	
	10.000000	0.526508	9.000000	
	5.000000	0.415055	4.000000	
	5.000000	0.502400	4.000000	
	5.000000	0.501991	4.000000	
	3.000000	0.401199	2.000000	
	12.000000	0.516253	11.000000	
	12.000000	0.450076	11.000000	
	5.000000	0.492608	4.000000	
	5.000000	0.703691	4.000000	
	8.000000	0.481856	7.000000	
	8.000000	0.399176	7.000000	
	3.000000	0.314895	2.000000	
	5.000000	0.628267	4.000000	
	8.000000	0.650602	7.000000	
	8.000000	0.544980	7.000000	
	1.000000	0.458574	0.000000	
	3.000000	0.435810	2.000000	
	10.000000	0.541542	9.000000	
	10.000000	0.764703	9.000000	
	10.000000	0.769953	9.000000	
	10.000000	0.666986	9.000000	
	10.000000	0.698455	9.000000	
	6.000000	0.398443	5.000000	
	10.000000	0.560001	9.000000	
	3.000000	0.420055	2.000000	
	3.000000	0.421567	2.000000	
	3.000000	0.524933	2.000000	
	3.000000	0.672419	2.000000	
	10.000000	0.592411	9.000000	
	3.000000	0.760420	2.000000	
	3.000000	0.396229	2.000000	
	3.000000	0.590854	2.000000	
	3.000000	0.569973	2.000000	
	5.000000	0.500283	4.000000	
	5.000000	0.447580	4.000000	
	5.000000	0.617114	4.000000	
	5.000000	0.816256	4.000000	
	5.000000	0.460849	4.000000	
	11.000000	0.442968	10.000000	
	12.000000	0.474952	11.000000	
	12.000000	0.250347	11.000000	
	8.000000	0.684942	7.000000	
	8.000000	0.556536	7.000000	
	8.000000	0.289100	7.000000	
	12.000000	0.552774	11.000000	
	8.000000	0.515700	7.000000	
	5.000000	0.659133	4.000000	
	8.000000	0.373345	7.000000	
	3.000000	0.598575	2.000000	
	10.000000	0.495222	9.000000	
	10.000000	0.589686	9.000000	
	5.000000	0.677603	4.000000	
	3.000000	0.338419	2.000000	
	10.000000	0.606904	9.000000	
	10.000000	0.565563	9.000000	
	10.000000	0.819965	9.000000	
	10.000000	0.739993	9.000000	
	10.000000	0.607202	9.000000	
	10.000000	0.535827	9.000000	
	10.000000	0.678480	9.000000	
	3.000000	0.668297	2.000000	
	3.000000	0.620796	2.000000	
	3.000000	0.609861	2.000000	
	3.000000	0.586047	2.000000	
	7.000000	0.659146	6.000000	
	7.000000	0.660870	6.000000	
	7.000000	0.611162	6.000000	
	7.000000	0.723134	6.000000	
	5.000000	0.457455	4.000000	
	5.000000	0.708145	4.000000	
	5.000000	0.588785	4.000000	
	10.000000	0.599390	9.000000	
	5.000000	0.690503	4.000000	
	3.000000	0.512123	2.000000	
	5.000000	0.628873	4.000000	
	10.000000	0.628382	9.000000	
	8.000000	0.679589	7.000000	
	8.000000	0.620567	7.000000	
	8.000000	0.455072	7.000000	
	3.000000	0.398213	2.000000	
	8.000000	0.643452	7.000000	
	8.000000	0.538771	7.000000	
	8.000000	0.467640	7.000000	
	8.000000	0.519170	7.000000	
	10.000000	0.632574	9.000000	
	10.000000	0.566226	9.000000	
	10.000000	0.629582	9.000000	
	3.000000	0.382710	2.000000	
	12.000000	0.592076	11.000000	
	10.000000	0.631049	9.000000	
	10.000000	0.619203	9.000000	
	10.000000	0.300698	9.000000	
	12.000000	0.582251	11.000000	
	10.000000	0.460890	9.000000	
	12.000000	0.546754	11.000000	
	10.000000	0.243830	9.000000	
	7.000000	0.569609	6.000000	
	7.000000	0.688432	6.000000	
	10.000000	0.588526	9.000000	
	3.000000	0.493104	2.000000	
	12.000000	0.574114	11.000000	
	10.000000	0.508892	9.000000	
	10.000000	0.489746	9.000000	
	3.000000	0.650662	2.000000	
	8.000000	0.420948	7.000000	
	8.000000	0.381424	7.000000	
	3.000000	0.601857	2.000000	
	3.000000	0.728407	2.000000	
	5.000000	0.547634	4.000000	
	5.000000	0.472813	4.000000	
	5.000000	0.508127	4.000000	
	1.000000	0.255402	0.000000	
	3.000000	0.419823	2.000000	
	12.000000	0.547023	11.000000	
	10.000000	0.608811	9.000000	
	10.000000	0.486841	9.000000	
	3.000000	0.739633	2.000000	
	3.000000	0.409214	2.000000	
	7.000000	0.504017	6.000000	
	12.000000	0.641927	11.000000	
	12.000000	0.712310	11.000000	
	12.000000	0.720145	11.000000	
	12.000000	0.594964	11.000000	
	12.000000	0.588532	11.000000	
	12.000000	0.599150	11.000000	
	5.000000	0.434806	4.000000	
	10.000000	0.718729	9.000000	
	8.000000	0.700344	7.000000	
	8.000000	0.377301	7.000000	
	8.000000	0.627717	7.000000	
	8.000000	0.748462	7.000000	
	8.000000	0.898892	7.000000	
	8.000000	0.739653	7.000000	
	8.000000	0.606913	7.000000	
	8.000000	0.643953	7.000000	
	7.000000	0.634988	6.000000	
	3.000000	0.649091	2.000000	
	5.000000	0.585989	4.000000	
	5.000000	0.576002	4.000000	
	10.000000	0.757860	9.000000	
	5.000000	0.585412	4.000000	
	10.000000	0.542298	9.000000	
	10.000000	0.408753	9.000000	
	5.000000	0.551428	4.000000	
	5.000000	0.386277	4.000000	
	5.000000	0.736651	4.000000	
	5.000000	0.709208	4.000000	
	3.000000	0.584426	2.000000	
	12.000000	0.472460	11.000000	
	5.000000	0.597053	4.000000	
	10.000000	0.647887	9.000000	
	12.000000	0.825004	11.000000	
	12.000000	0.867234	11.000000	
	12.000000	0.886326	11.000000	
	12.000000	0.858082	11.000000	
