_Key	_Keyclarity	_Keystrength		
	12.000000	0.551081	11.000000	
	12.000000	0.554056	11.000000	
	6.000000	0.696012	5.000000	
	6.000000	0.668922	5.000000	
	6.000000	0.632691	5.000000	
	10.000000	0.796114	9.000000	
	6.000000	0.868424	5.000000	
	6.000000	0.667512	5.000000	
	1.000000	0.580362	0.000000	
	1.000000	0.616902	0.000000	
	6.000000	0.673688	5.000000	
	1.000000	0.540800	0.000000	
	6.000000	0.707280	5.000000	
	6.000000	0.758789	5.000000	
	10.000000	0.765839	9.000000	
	10.000000	0.763277	9.000000	
	1.000000	0.798698	0.000000	
	1.000000	0.683474	0.000000	
	8.000000	0.652988	7.000000	
	1.000000	0.735420	0.000000	
	1.000000	0.752668	0.000000	
	1.000000	0.749254	0.000000	
	1.000000	0.524447	0.000000	
	1.000000	0.624450	0.000000	
	1.000000	0.683672	0.000000	
	1.000000	0.711834	0.000000	
	8.000000	0.431621	7.000000	
	1.000000	0.452168	0.000000	
	1.000000	0.688431	0.000000	
	3.000000	0.740698	2.000000	
	3.000000	0.696015	2.000000	
	8.000000	0.576047	7.000000	
	8.000000	0.391868	7.000000	
	8.000000	0.487615	7.000000	
	1.000000	0.752041	0.000000	
	1.000000	0.812438	0.000000	
	1.000000	0.691075	0.000000	
	1.000000	0.633110	0.000000	
	1.000000	0.759097	0.000000	
	1.000000	0.750177	0.000000	
	1.000000	0.737942	0.000000	
	1.000000	0.791519	0.000000	
	8.000000	0.615122	7.000000	
	1.000000	0.731443	0.000000	
	1.000000	0.787080	0.000000	
	1.000000	0.533814	0.000000	
	1.000000	0.581878	0.000000	
	1.000000	0.642468	0.000000	
	1.000000	0.648699	0.000000	
	8.000000	0.541106	7.000000	
	5.000000	0.643164	4.000000	
	1.000000	0.711071	0.000000	
	3.000000	0.630967	2.000000	
	3.000000	0.587576	2.000000	
	1.000000	0.504455	0.000000	
	3.000000	0.669951	2.000000	
	8.000000	0.441566	7.000000	
	8.000000	0.663199	7.000000	
	8.000000	0.559595	7.000000	
	8.000000	0.493340	7.000000	
	8.000000	0.661832	7.000000	
	1.000000	0.754254	0.000000	
	1.000000	0.621934	0.000000	
	5.000000	0.824782	4.000000	
	5.000000	0.839360	4.000000	
	1.000000	0.538310	0.000000	
	1.000000	0.531972	0.000000	
	8.000000	0.480306	7.000000	
	5.000000	0.661360	4.000000	
	1.000000	0.757172	0.000000	
	3.000000	0.756370	2.000000	
	3.000000	0.713550	2.000000	
	8.000000	0.593630	7.000000	
	3.000000	0.735997	2.000000	
	1.000000	0.768724	0.000000	
	8.000000	0.657564	7.000000	
	8.000000	0.593826	7.000000	
	8.000000	0.853306	7.000000	
	8.000000	0.755300	7.000000	
	1.000000	0.668123	0.000000	
	1.000000	0.705049	0.000000	
	5.000000	0.806263	4.000000	
	5.000000	0.667073	4.000000	
	8.000000	0.631242	7.000000	
	1.000000	0.619258	0.000000	
	1.000000	0.472642	0.000000	
	5.000000	0.739358	4.000000	
	1.000000	0.814745	0.000000	
	3.000000	0.601351	2.000000	
	3.000000	0.632521	2.000000	
	1.000000	0.388568	0.000000	
	3.000000	0.761583	2.000000	
	8.000000	0.536715	7.000000	
	8.000000	0.611110	7.000000	
	8.000000	0.536110	7.000000	
	8.000000	0.588627	7.000000	
	8.000000	0.703055	7.000000	
	1.000000	0.742328	0.000000	
	1.000000	0.724845	0.000000	
	1.000000	0.742088	0.000000	
	1.000000	0.632178	0.000000	
	1.000000	0.540275	0.000000	
	1.000000	0.468058	0.000000	
	1.000000	0.531722	0.000000	
	5.000000	0.663224	4.000000	
	1.000000	0.711382	0.000000	
	3.000000	0.660861	2.000000	
	3.000000	0.717426	2.000000	
	8.000000	0.456383	7.000000	
	8.000000	0.451348	7.000000	
	1.000000	0.739280	0.000000	
	1.000000	0.766430	0.000000	
	1.000000	0.733815	0.000000	
	1.000000	0.767372	0.000000	
	1.000000	0.756104	0.000000	
	1.000000	0.675403	0.000000	
	1.000000	0.610142	0.000000	
	1.000000	0.567221	0.000000	
	10.000000	0.644606	9.000000	
	6.000000	0.597798	5.000000	
	1.000000	0.545001	0.000000	
	6.000000	0.380380	5.000000	
	6.000000	0.396304	5.000000	
	10.000000	0.577023	9.000000	
	6.000000	0.629892	5.000000	
	1.000000	0.646746	0.000000	
	1.000000	0.580428	0.000000	
	10.000000	0.831711	9.000000	
	1.000000	0.693441	0.000000	
	8.000000	0.782443	7.000000	
	8.000000	0.706024	7.000000	
	1.000000	0.618760	0.000000	
	10.000000	0.630773	9.000000	
	1.000000	0.781346	0.000000	
	8.000000	0.768456	7.000000	
	5.000000	0.792283	4.000000	
	1.000000	0.466398	0.000000	
	1.000000	0.568480	0.000000	
	10.000000	0.769727	9.000000	
	8.000000	0.569727	7.000000	
	10.000000	0.741841	9.000000	
	10.000000	0.533481	9.000000	
	1.000000	0.646038	0.000000	
	5.000000	0.776227	4.000000	
	8.000000	0.674568	7.000000	
	8.000000	0.672488	7.000000	
	8.000000	0.756409	7.000000	
	8.000000	0.567855	7.000000	
	8.000000	0.800474	7.000000	
	8.000000	0.499961	7.000000	
	8.000000	0.589795	7.000000	
	8.000000	0.714178	7.000000	
	1.000000	0.657334	0.000000	
	6.000000	0.546526	5.000000	
	10.000000	0.726335	9.000000	
	1.000000	0.620953	0.000000	
	1.000000	0.539771	0.000000	
	1.000000	0.497035	0.000000	
	6.000000	0.483243	5.000000	
	6.000000	0.626448	5.000000	
	6.000000	0.576920	5.000000	
	1.000000	0.570884	0.000000	
	1.000000	0.589611	0.000000	
