MIRtoolbox1.7	_Pitch_Mean	
song_file\0001987-·t²Hªº¤ë.mp3	92.730507	
	NaN	
	NaN	
	525.901268	
	NaN	
	NaN	
	160.955044	
	526.881415	
	NaN	
	342.078607	
	101.699252	
	715.035694	
	NaN	
	283.187327	
	NaN	
	179.366205	
	NaN	
	120.918971	
	NaN	
	NaN	
	NaN	
	235.936806	
	126.389887	
	641.949930	
	122.372913	
	685.805564	
	717.176526	
	NaN	
	722.121211	
	699.681156	
	629.307881	
	291.046173	
	243.999315	
	562.696496	
	313.580170	
	596.306277	
	NaN	
	NaN	
	608.888951	
	638.738433	
	289.275378	
	243.015097	
	239.779645	
	236.709928	
	NaN	
	NaN	
	83.319846	
	NaN	
	708.825656	
	616.276438	
	602.986321	
	NaN	
	NaN	
	494.360324	
	NaN	
	NaN	
	NaN	
	NaN	
	167.815533	
	92.782180	
	329.417495	
	NaN	
	NaN	
	1104.649077	
	NaN	
	99.171820	
	NaN	
	NaN	
	NaN	
	294.242687	
	434.275686	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	483.198416	
	NaN	
	NaN	
	244.619853	
	NaN	
	NaN	
	171.130524	
	NaN	
	82.610048	
	NaN	
	NaN	
	NaN	
	239.154783	
	NaN	
	613.511876	
	NaN	
	NaN	
	NaN	
	NaN	
	161.980955	
	NaN	
	92.654097	
	NaN	
	565.917461	
	362.639052	
	356.296942	
	335.069261	
	1011.982055	
	1039.247529	
	1016.898118	
	NaN	
	238.843777	
	235.637783	
	861.819773	
	NaN	
	NaN	
	239.748891	
	242.787647	
	NaN	
	NaN	
	339.935253	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	269.274451	
	903.153305	
	733.053668	
	776.466308	
	355.842392	
	NaN	
	940.993182	
	NaN	
	NaN	
	479.348872	
	276.340075	
	91.815569	
	NaN	
	NaN	
	615.735284	
	583.703999	
	612.889222	
	611.062444	
	504.684743	
	592.267521	
	442.914904	
	240.942218	
	NaN	
	NaN	
	NaN	
	355.610770	
	678.225788	
	289.090416	
	744.706119	
	117.701511	
	NaN	
	124.070847	
	125.670829	
	NaN	
	NaN	
	NaN	
	1020.944766	
	233.340028	
	104.016984	
	NaN	
	642.719180	
	800.265584	
	NaN	
	700.604935	
	631.926790	
	480.063696	
	490.880484	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	235.308039	
	543.419499	
	485.337948	
	558.384561	
	81.411058	
	NaN	
	NaN	
	NaN	
	346.329741	
	1004.381860	
	NaN	
	743.256076	
	333.344873	
	339.088254	
	345.452042	
	NaN	
	294.808593	
	249.903255	
	NaN	
	241.441878	
	NaN	
	NaN	
	NaN	
	183.732707	
	NaN	
	461.815606	
	452.005205	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	141.175656	
	NaN	
	NaN	
	NaN	
	232.100881	
	567.792567	
	122.858658	
	546.095697	
	NaN	
	930.783263	
	751.080334	
	711.189278	
	353.811905	
	780.199671	
	295.153289	
	710.391637	
	510.267479	
	315.655070	
	111.733424	
	516.368436	
	494.039775	
	477.697249	
	687.742089	
	286.032561	
	290.320960	
	295.758701	
	293.175637	
	NaN	
	242.727836	
	NaN	
	238.051056	
	NaN	
	292.727866	
	78.242611	
	361.533950	
	290.162175	
	630.193173	
	NaN	
