_Key	_Keyclarity	_Keystrength		
	4.000000	0.601414	3.000000	
	9.000000	0.721444	8.000000	
	9.000000	0.713455	8.000000	
	9.000000	0.653880	8.000000	
	9.000000	0.701448	8.000000	
	9.000000	0.669011	8.000000	
	9.000000	0.665960	8.000000	
	9.000000	0.622001	8.000000	
	9.000000	0.626496	8.000000	
	9.000000	0.660014	8.000000	
	9.000000	0.704090	8.000000	
	9.000000	0.604573	8.000000	
	4.000000	0.578930	3.000000	
	9.000000	0.753534	8.000000	
	9.000000	0.764271	8.000000	
	9.000000	0.700120	8.000000	
	9.000000	0.693834	8.000000	
	9.000000	0.681827	8.000000	
	9.000000	0.624724	8.000000	
	9.000000	0.642669	8.000000	
	9.000000	0.633777	8.000000	
	9.000000	0.718763	8.000000	
	9.000000	0.682380	8.000000	
	9.000000	0.658825	8.000000	
	9.000000	0.675908	8.000000	
	2.000000	0.611524	1.000000	
	2.000000	0.702246	1.000000	
	2.000000	0.786825	1.000000	
	2.000000	0.685035	1.000000	
	2.000000	0.735811	1.000000	
	2.000000	0.603715	1.000000	
	2.000000	0.796798	1.000000	
	9.000000	0.765786	8.000000	
	9.000000	0.820212	8.000000	
	9.000000	0.817326	8.000000	
	9.000000	0.802709	8.000000	
	9.000000	0.788216	8.000000	
	9.000000	0.683981	8.000000	
	1.000000	0.821052	0.000000	
	1.000000	0.701974	0.000000	
	1.000000	0.609801	0.000000	
	1.000000	0.579936	0.000000	
	1.000000	0.607482	0.000000	
	1.000000	0.825512	0.000000	
	4.000000	0.638469	3.000000	
	4.000000	0.784701	3.000000	
	11.000000	0.807327	10.000000	
	9.000000	0.662661	8.000000	
	9.000000	0.746949	8.000000	
	9.000000	0.689901	8.000000	
	9.000000	0.680956	8.000000	
	9.000000	0.791032	8.000000	
	9.000000	0.660715	8.000000	
	9.000000	0.501217	8.000000	
	9.000000	0.655986	8.000000	
	9.000000	0.804080	8.000000	
	9.000000	0.742717	8.000000	
	9.000000	0.763427	8.000000	
	9.000000	0.619854	8.000000	
	9.000000	0.566645	8.000000	
	9.000000	0.456901	8.000000	
	9.000000	0.792176	8.000000	
	9.000000	0.702616	8.000000	
	9.000000	0.796090	8.000000	
	5.000000	0.491784	4.000000	
	1.000000	0.521731	0.000000	
	1.000000	0.787819	0.000000	
	1.000000	0.722280	0.000000	
	1.000000	0.788377	0.000000	
	1.000000	0.396694	0.000000	
	1.000000	0.287523	0.000000	
	9.000000	0.751710	8.000000	
	6.000000	0.681884	5.000000	
	6.000000	0.698866	5.000000	
	6.000000	0.729399	5.000000	
	6.000000	0.768412	5.000000	
	6.000000	0.754399	5.000000	
	9.000000	0.489044	8.000000	
	5.000000	0.558853	4.000000	
	9.000000	0.553764	8.000000	
	9.000000	0.613584	8.000000	
	9.000000	0.706206	8.000000	
	9.000000	0.760481	8.000000	
	9.000000	0.756451	8.000000	
	5.000000	0.222463	4.000000	
	9.000000	0.416741	8.000000	
	4.000000	0.391539	3.000000	
	4.000000	0.433284	3.000000	
	2.000000	0.410910	1.000000	
	6.000000	0.747262	5.000000	
	6.000000	0.837628	5.000000	
	6.000000	0.796069	5.000000	
	9.000000	0.705214	8.000000	
	4.000000	0.749241	3.000000	
	4.000000	0.667275	3.000000	
	4.000000	0.639970	3.000000	
	4.000000	0.751226	3.000000	
	11.000000	0.687027	10.000000	
	11.000000	0.797653	10.000000	
	4.000000	0.779807	3.000000	
	4.000000	0.804790	3.000000	
	4.000000	0.600212	3.000000	
	11.000000	0.560858	10.000000	
	11.000000	0.652592	10.000000	
	11.000000	0.640385	10.000000	
	4.000000	0.568583	3.000000	
	11.000000	0.676749	10.000000	
	11.000000	0.541703	10.000000	
	1.000000	0.738119	0.000000	
	1.000000	0.695431	0.000000	
	6.000000	0.820635	5.000000	
	2.000000	0.584841	1.000000	
	2.000000	0.612298	1.000000	
	2.000000	0.841990	1.000000	
	2.000000	0.786958	1.000000	
	2.000000	0.643572	1.000000	
	2.000000	0.495245	1.000000	
	4.000000	0.469780	3.000000	
	11.000000	0.750884	10.000000	
	11.000000	0.529489	10.000000	
	9.000000	0.707559	8.000000	
	9.000000	0.737751	8.000000	
	9.000000	0.759506	8.000000	
	9.000000	0.677998	8.000000	
	2.000000	0.554348	1.000000	
	2.000000	0.615768	1.000000	
	2.000000	0.757539	1.000000	
	7.000000	0.628107	6.000000	
	2.000000	0.740215	1.000000	
	2.000000	0.751324	1.000000	
	2.000000	0.587878	1.000000	
	9.000000	0.686405	8.000000	
	2.000000	0.738144	1.000000	
	7.000000	0.476072	6.000000	
	2.000000	0.603888	1.000000	
	2.000000	0.681771	1.000000	
	2.000000	0.635024	1.000000	
	2.000000	0.787312	1.000000	
	9.000000	0.783144	8.000000	
	9.000000	0.733906	8.000000	
	9.000000	0.761915	8.000000	
	9.000000	0.769809	8.000000	
	2.000000	0.393539	1.000000	
	9.000000	0.646157	8.000000	
	11.000000	0.741892	10.000000	
	11.000000	0.769868	10.000000	
	6.000000	0.805980	5.000000	
	11.000000	0.663705	10.000000	
	11.000000	0.640571	10.000000	
	11.000000	0.808796	10.000000	
	9.000000	0.790486	8.000000	
	9.000000	0.803165	8.000000	
	9.000000	0.786657	8.000000	
	9.000000	0.751158	8.000000	
	9.000000	0.690872	8.000000	
	9.000000	0.748154	8.000000	
	6.000000	0.655383	5.000000	
	11.000000	0.681548	10.000000	
	11.000000	0.777489	10.000000	
	4.000000	0.920080	3.000000	
	4.000000	0.813342	3.000000	
	11.000000	0.733499	10.000000	
	4.000000	0.803845	3.000000	
	4.000000	0.729209	3.000000	
	4.000000	0.682751	3.000000	
	4.000000	0.651276	3.000000	
	4.000000	0.695781	3.000000	
	11.000000	0.724277	10.000000	
	9.000000	0.700889	8.000000	
	9.000000	0.689551	8.000000	
	9.000000	0.689463	8.000000	
	9.000000	0.660747	8.000000	
	9.000000	0.693638	8.000000	
	9.000000	0.600604	8.000000	
	9.000000	0.555729	8.000000	
	9.000000	0.609972	8.000000	
	9.000000	0.696601	8.000000	
	9.000000	0.648009	8.000000	
	9.000000	0.608223	8.000000	
	9.000000	0.419340	8.000000	
	2.000000	0.462631	1.000000	
	9.000000	0.759464	8.000000	
	9.000000	0.763567	8.000000	
	9.000000	0.740259	8.000000	
	9.000000	0.563860	8.000000	
	6.000000	0.662199	5.000000	
	1.000000	0.477117	0.000000	
	1.000000	0.752651	0.000000	
	1.000000	0.764466	0.000000	
	1.000000	0.773634	0.000000	
	2.000000	0.374898	1.000000	
	4.000000	0.323898	3.000000	
	6.000000	0.398835	5.000000	
	6.000000	0.682895	5.000000	
	6.000000	0.838278	5.000000	
	6.000000	0.760290	5.000000	
	6.000000	0.775829	5.000000	
	6.000000	0.618442	5.000000	
	9.000000	0.560254	8.000000	
	9.000000	0.456672	8.000000	
	9.000000	0.540601	8.000000	
	9.000000	0.614705	8.000000	
	9.000000	0.798397	8.000000	
	9.000000	0.597195	8.000000	
	4.000000	0.701444	3.000000	
	4.000000	0.467091	3.000000	
	4.000000	0.511500	3.000000	
	4.000000	0.641224	3.000000	
	4.000000	0.688917	3.000000	
	4.000000	0.570888	3.000000	
	6.000000	0.847364	5.000000	
	6.000000	0.705853	5.000000	
	9.000000	0.701784	8.000000	
	4.000000	0.687107	3.000000	
	4.000000	0.608519	3.000000	
	4.000000	0.617396	3.000000	
	4.000000	0.750255	3.000000	
	4.000000	0.681999	3.000000	
	4.000000	0.805243	3.000000	
	4.000000	0.908116	3.000000	
	4.000000	0.639814	3.000000	
	9.000000	0.388097	8.000000	
	11.000000	0.619466	10.000000	
	11.000000	0.632734	10.000000	
	11.000000	0.596901	10.000000	
	4.000000	0.582469	3.000000	
	11.000000	0.638344	10.000000	
	11.000000	0.545579	10.000000	
	1.000000	0.619538	0.000000	
	6.000000	0.504739	5.000000	
	6.000000	0.661264	5.000000	
