MIRtoolbox1.7	_Pitch_Mean	
song_file\0001671-山前山後百花開.mp3	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	521.120942	
	NaN	
	575.505514	
	593.794459	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	526.433460	
	NaN	
	NaN	
	524.004920	
	513.593319	
	NaN	
	524.401557	
	487.361206	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	603.236255	
	531.600415	
	698.145945	
	725.447457	
	621.811080	
	598.822797	
	531.159792	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	529.445624	
	NaN	
	NaN	
	570.932479	
	599.561060	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	530.491925	
	NaN	
	NaN	
	520.713944	
	NaN	
	NaN	
	527.434621	
	524.190588	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	602.614787	
	528.634385	
	702.860670	
	716.883543	
	603.558699	
	594.729901	
	528.385267	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	530.023072	
	721.754937	
	616.386449	
	605.542663	
	512.688652	
	524.867121	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	503.857525	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	538.615591	
	570.211492	
	584.446570	
	704.904602	
	NaN	
	540.331852	
	NaN	
	522.421763	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	574.965095	
	597.108454	
	NaN	
	NaN	
	513.496643	
	390.431610	
	NaN	
	NaN	
	NaN	
	NaN	
	524.792791	
	NaN	
	1039.368592	
	528.792344	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	593.895071	
	527.401871	
	531.198506	
	NaN	
	684.653686	
	742.159675	
	607.829849	
	603.773681	
	528.451923	
	NaN	
	NaN	
	NaN	
	NaN	
	528.687238	
	NaN	
	404.694892	
	NaN	
	NaN	
