_Key	_Keyclarity	_Keystrength		
	10.000000	0.400074	9.000000	
	12.000000	0.582061	11.000000	
	10.000000	0.513064	9.000000	
	10.000000	0.318243	9.000000	
	10.000000	0.415470	9.000000	
	12.000000	0.593216	11.000000	
	10.000000	0.484402	9.000000	
	5.000000	0.528596	4.000000	
	5.000000	0.691633	4.000000	
	5.000000	0.718844	4.000000	
	3.000000	0.646291	2.000000	
	3.000000	0.384229	2.000000	
	12.000000	0.651555	11.000000	
	9.000000	0.596540	8.000000	
	9.000000	0.468994	8.000000	
	10.000000	0.666631	9.000000	
	12.000000	0.426840	11.000000	
	9.000000	0.546939	8.000000	
	3.000000	0.246519	2.000000	
	2.000000	0.431524	1.000000	
	12.000000	0.525965	11.000000	
	9.000000	0.770952	8.000000	
	10.000000	0.422886	9.000000	
	9.000000	0.391294	8.000000	
	5.000000	0.441438	4.000000	
	4.000000	0.534350	3.000000	
	3.000000	0.522890	2.000000	
	2.000000	0.598819	1.000000	
	12.000000	0.490177	11.000000	
	4.000000	0.502582	3.000000	
	9.000000	0.725362	8.000000	
	10.000000	0.504600	9.000000	
	12.000000	0.672819	11.000000	
	9.000000	0.644225	8.000000	
	9.000000	0.805947	8.000000	
	12.000000	0.514218	11.000000	
	5.000000	0.824374	4.000000	
	2.000000	0.501406	1.000000	
	2.000000	0.591642	1.000000	
	5.000000	0.599117	4.000000	
	4.000000	0.441606	3.000000	
	4.000000	0.655428	3.000000	
	2.000000	0.565307	1.000000	
	9.000000	0.542545	8.000000	
	9.000000	0.545795	8.000000	
	9.000000	0.495248	8.000000	
	5.000000	0.589929	4.000000	
	12.000000	0.682783	11.000000	
	7.000000	0.511449	6.000000	
	9.000000	0.531506	8.000000	
	3.000000	0.425066	2.000000	
	2.000000	0.251473	1.000000	
	12.000000	0.540584	11.000000	
	4.000000	0.609583	3.000000	
	9.000000	0.648363	8.000000	
	4.000000	0.547544	3.000000	
	12.000000	0.611593	11.000000	
	9.000000	0.572581	8.000000	
	9.000000	0.449753	8.000000	
	12.000000	0.504754	11.000000	
	2.000000	0.678719	1.000000	
	2.000000	0.261922	1.000000	
	2.000000	0.438392	1.000000	
	5.000000	0.527372	4.000000	
	2.000000	0.449590	1.000000	
	4.000000	0.655014	3.000000	
	2.000000	0.518051	1.000000	
	9.000000	0.547019	8.000000	
	5.000000	0.455686	4.000000	
	9.000000	0.465472	8.000000	
	9.000000	0.527218	8.000000	
	9.000000	0.606647	8.000000	
	12.000000	0.628367	11.000000	
	12.000000	0.686991	11.000000	
	7.000000	0.540616	6.000000	
	8.000000	0.291813	7.000000	
	4.000000	0.388383	3.000000	
	10.000000	0.313498	9.000000	
	7.000000	0.668185	6.000000	
	7.000000	0.835109	6.000000	
	2.000000	0.612618	1.000000	
	9.000000	0.543782	8.000000	
	9.000000	0.662565	8.000000	
	12.000000	0.434522	11.000000	
	9.000000	0.487078	8.000000	
	2.000000	0.411633	1.000000	
	9.000000	0.574568	8.000000	
	2.000000	0.525606	1.000000	
	9.000000	0.571611	8.000000	
	9.000000	0.568398	8.000000	
	9.000000	0.643353	8.000000	
	9.000000	0.694495	8.000000	
	5.000000	0.826400	4.000000	
	9.000000	0.653468	8.000000	
	9.000000	0.464879	8.000000	
	9.000000	0.596100	8.000000	
	9.000000	0.624253	8.000000	
	4.000000	0.548580	3.000000	
	4.000000	0.540762	3.000000	
	2.000000	0.387820	1.000000	
	7.000000	0.766447	6.000000	
	7.000000	0.350400	6.000000	
	5.000000	0.505075	4.000000	
	7.000000	0.593157	6.000000	
	2.000000	0.434254	1.000000	
	7.000000	0.329091	6.000000	
	7.000000	0.308069	6.000000	
	7.000000	0.241432	6.000000	
	12.000000	0.761438	11.000000	
	12.000000	0.589873	11.000000	
	9.000000	0.704855	8.000000	
	11.000000	0.307462	10.000000	
	12.000000	0.712722	11.000000	
	9.000000	0.616469	8.000000	
	12.000000	0.532922	11.000000	
	12.000000	0.627414	11.000000	
	5.000000	0.610853	4.000000	
	2.000000	0.573966	1.000000	
	2.000000	0.596956	1.000000	
	5.000000	0.531848	4.000000	
	2.000000	0.586331	1.000000	
	4.000000	0.552922	3.000000	
	2.000000	0.442248	1.000000	
	9.000000	0.537963	8.000000	
	5.000000	0.459957	4.000000	
	9.000000	0.519346	8.000000	
	9.000000	0.326708	8.000000	
	9.000000	0.395486	8.000000	
	12.000000	0.417858	11.000000	
	9.000000	0.632802	8.000000	
	3.000000	0.458288	2.000000	
	2.000000	0.579089	1.000000	
	12.000000	0.549688	11.000000	
	9.000000	0.697780	8.000000	
	2.000000	0.604055	1.000000	
	4.000000	0.314391	3.000000	
	12.000000	0.636938	11.000000	
	9.000000	0.801908	8.000000	
	9.000000	0.269902	8.000000	
	9.000000	0.329030	8.000000	
	12.000000	0.554416	11.000000	
	9.000000	0.677286	8.000000	
	2.000000	0.654947	1.000000	
	3.000000	0.308250	2.000000	
	12.000000	0.650480	11.000000	
	9.000000	0.647172	8.000000	
	2.000000	0.499691	1.000000	
	3.000000	0.238246	2.000000	
	4.000000	0.460234	3.000000	
	4.000000	0.444474	3.000000	
	7.000000	0.699571	6.000000	
	9.000000	0.383267	8.000000	
	9.000000	0.544621	8.000000	
	9.000000	0.668654	8.000000	
	9.000000	0.748811	8.000000	
	9.000000	0.560534	8.000000	
	9.000000	0.760235	8.000000	
	9.000000	0.457966	8.000000	
	9.000000	0.375147	8.000000	
	2.000000	0.658473	1.000000	
	9.000000	0.534864	8.000000	
	9.000000	0.546920	8.000000	
	9.000000	0.555069	8.000000	
	9.000000	0.472650	8.000000	
	5.000000	0.735147	4.000000	
	9.000000	0.666697	8.000000	
	9.000000	0.470401	8.000000	
	9.000000	0.637089	8.000000	
	9.000000	0.624372	8.000000	
	4.000000	0.551358	3.000000	
	4.000000	0.495929	3.000000	
	2.000000	0.542604	1.000000	
	7.000000	0.659241	6.000000	
	7.000000	0.349708	6.000000	
	7.000000	0.498286	6.000000	
	7.000000	0.690770	6.000000	
	9.000000	0.379231	8.000000	
	6.000000	0.328754	5.000000	
	7.000000	0.352649	6.000000	
	2.000000	0.401810	1.000000	
	12.000000	0.725509	11.000000	
	4.000000	0.567751	3.000000	
	9.000000	0.586105	8.000000	
	10.000000	0.303322	9.000000	
	12.000000	0.567333	11.000000	
	9.000000	0.693863	8.000000	
	9.000000	0.610470	8.000000	
	5.000000	0.407298	4.000000	
	2.000000	0.591333	1.000000	
	2.000000	0.613724	1.000000	
	2.000000	0.348388	1.000000	
	5.000000	0.594938	4.000000	
	2.000000	0.404468	1.000000	
	4.000000	0.691237	3.000000	
	2.000000	0.526152	1.000000	
	4.000000	0.514065	3.000000	
	9.000000	0.555502	8.000000	
	9.000000	0.513543	8.000000	
	1.000000	0.484463	0.000000	
	9.000000	0.401220	8.000000	
	12.000000	0.454612	11.000000	
	11.000000	0.589066	10.000000	
	10.000000	0.668562	9.000000	
	9.000000	0.577553	8.000000	
	10.000000	0.290506	9.000000	
	5.000000	0.476988	4.000000	
	12.000000	0.332276	11.000000	
	11.000000	0.371115	10.000000	
	10.000000	0.537717	9.000000	
	12.000000	0.389130	11.000000	
	7.000000	0.387194	6.000000	
	8.000000	0.342490	7.000000	
	9.000000	0.343118	8.000000	
	4.000000	0.736517	3.000000	
	4.000000	0.565225	3.000000	
	9.000000	0.695891	8.000000	
	4.000000	0.710064	3.000000	
	8.000000	0.345352	7.000000	
	3.000000	0.342767	2.000000	
	9.000000	0.425455	8.000000	
	12.000000	0.611970	11.000000	
	12.000000	0.732906	11.000000	
	12.000000	0.485425	11.000000	
	12.000000	0.501973	11.000000	
	10.000000	0.494942	9.000000	
	7.000000	0.675823	6.000000	
	7.000000	0.510170	6.000000	
	9.000000	0.460759	8.000000	
	9.000000	0.583068	8.000000	
	2.000000	0.387973	1.000000	
	9.000000	0.557272	8.000000	
	9.000000	0.546182	8.000000	
	4.000000	0.608781	3.000000	
	8.000000	0.246557	7.000000	
	7.000000	0.491183	6.000000	
	9.000000	0.539951	8.000000	
	12.000000	0.676832	11.000000	
	12.000000	0.703977	11.000000	
	12.000000	0.618192	11.000000	
	3.000000	0.272887	2.000000	
	10.000000	0.670299	9.000000	
	10.000000	0.633745	9.000000	
	10.000000	0.743411	9.000000	
	9.000000	0.393573	8.000000	
	9.000000	0.597133	8.000000	
	9.000000	0.577537	8.000000	
