_Key	_Keyclarity	_Keystrength		
	6.000000	0.228880	5.000000	
	11.000000	0.250781	10.000000	
	11.000000	0.198669	10.000000	
	6.000000	0.207638	5.000000	
	12.000000	0.213716	11.000000	
	11.000000	0.127801	10.000000	
	7.000000	0.786430	6.000000	
	7.000000	0.830954	6.000000	
	7.000000	0.800242	6.000000	
	7.000000	0.654602	6.000000	
	7.000000	0.816637	6.000000	
	11.000000	0.792034	10.000000	
	11.000000	0.763112	10.000000	
	7.000000	0.556196	6.000000	
	7.000000	0.503838	6.000000	
	9.000000	0.801573	8.000000	
	9.000000	0.766661	8.000000	
	9.000000	0.693046	8.000000	
	4.000000	0.494636	3.000000	
	4.000000	0.704908	3.000000	
	4.000000	0.632039	3.000000	
	4.000000	0.574912	3.000000	
	4.000000	0.875281	3.000000	
	7.000000	0.887551	6.000000	
	11.000000	0.531835	10.000000	
	2.000000	0.724308	1.000000	
	4.000000	0.728300	3.000000	
	4.000000	0.889023	3.000000	
	4.000000	0.901951	3.000000	
	4.000000	0.690247	3.000000	
	7.000000	0.686355	6.000000	
	7.000000	0.618819	6.000000	
	11.000000	0.566114	10.000000	
	2.000000	0.692570	1.000000	
	7.000000	0.601290	6.000000	
	9.000000	0.718445	8.000000	
	4.000000	0.676967	3.000000	
	4.000000	0.687951	3.000000	
	2.000000	0.764889	1.000000	
	2.000000	0.715505	1.000000	
	2.000000	0.730500	1.000000	
	2.000000	0.764624	1.000000	
	2.000000	0.677968	1.000000	
	9.000000	0.644337	8.000000	
	12.000000	0.861200	11.000000	
	12.000000	0.824476	11.000000	
	7.000000	0.916885	6.000000	
	7.000000	0.861738	6.000000	
	7.000000	0.870666	6.000000	
	7.000000	0.828312	6.000000	
	7.000000	0.846321	6.000000	
	7.000000	0.863882	6.000000	
	7.000000	0.818954	6.000000	
	2.000000	0.727345	1.000000	
	7.000000	0.865466	6.000000	
	11.000000	0.647282	10.000000	
	7.000000	0.727037	6.000000	
	9.000000	0.600346	8.000000	
	7.000000	0.534000	6.000000	
	7.000000	0.508206	6.000000	
	2.000000	0.511843	1.000000	
	7.000000	0.617794	6.000000	
	7.000000	0.683353	6.000000	
	2.000000	0.550940	1.000000	
	2.000000	0.568196	1.000000	
	7.000000	0.448403	6.000000	
	2.000000	0.311083	1.000000	
	7.000000	0.616539	6.000000	
	2.000000	0.710728	1.000000	
	7.000000	0.780419	6.000000	
	7.000000	0.408074	6.000000	
	11.000000	0.457489	10.000000	
	11.000000	0.615818	10.000000	
	7.000000	0.420896	6.000000	
	11.000000	0.553836	10.000000	
	7.000000	0.293343	6.000000	
	7.000000	0.505189	6.000000	
	2.000000	0.409768	1.000000	
	2.000000	0.623313	1.000000	
	2.000000	0.611457	1.000000	
	2.000000	0.609886	1.000000	
	2.000000	0.359415	1.000000	
	12.000000	0.338605	11.000000	
	2.000000	0.456831	1.000000	
	7.000000	0.558342	6.000000	
	4.000000	0.601380	3.000000	
	4.000000	0.631018	3.000000	
	4.000000	0.506124	3.000000	
	4.000000	0.588187	3.000000	
	9.000000	0.611800	8.000000	
	4.000000	0.487908	3.000000	
	2.000000	0.259982	1.000000	
	12.000000	0.592910	11.000000	
	7.000000	0.545166	6.000000	
	11.000000	0.313263	10.000000	
	2.000000	0.310511	1.000000	
	12.000000	0.391770	11.000000	
	3.000000	0.400247	2.000000	
	2.000000	0.585986	1.000000	
	2.000000	0.465756	1.000000	
	7.000000	0.602544	6.000000	
	7.000000	0.670593	6.000000	
	7.000000	0.438141	6.000000	
	7.000000	0.428209	6.000000	
	2.000000	0.666273	1.000000	
	4.000000	0.821557	3.000000	
	7.000000	0.725111	6.000000	
	2.000000	0.727890	1.000000	
	2.000000	0.426756	1.000000	
	9.000000	0.572521	8.000000	
	9.000000	0.663462	8.000000	
	9.000000	0.449773	8.000000	
	4.000000	0.505857	3.000000	
	2.000000	0.526980	1.000000	
	2.000000	0.430848	1.000000	
	7.000000	0.614433	6.000000	
	11.000000	0.314025	10.000000	
	2.000000	0.618006	1.000000	
	7.000000	0.434926	6.000000	
	4.000000	0.386035	3.000000	
	4.000000	0.269587	3.000000	
	4.000000	0.189698	3.000000	
	11.000000	0.448751	10.000000	
	7.000000	0.793416	6.000000	
	7.000000	0.530915	6.000000	
	2.000000	0.257658	1.000000	
	2.000000	0.292587	1.000000	
	7.000000	0.464230	6.000000	
	4.000000	0.608876	3.000000	
	7.000000	0.375687	6.000000	
	4.000000	0.550938	3.000000	
	9.000000	0.627216	8.000000	
	9.000000	0.632648	8.000000	
	9.000000	0.655591	8.000000	
	2.000000	0.623601	1.000000	
	9.000000	0.535641	8.000000	
	9.000000	0.165483	8.000000	
	2.000000	0.422691	1.000000	
	7.000000	0.750214	6.000000	
	11.000000	0.510932	10.000000	
	9.000000	0.282270	8.000000	
	2.000000	0.515500	1.000000	
	11.000000	0.683692	10.000000	
	11.000000	0.530667	10.000000	
	10.000000	0.217883	9.000000	
	9.000000	0.481698	8.000000	
	9.000000	0.486677	8.000000	
	9.000000	0.412625	8.000000	
	7.000000	0.490571	6.000000	
	4.000000	0.503842	3.000000	
	3.000000	0.227391	2.000000	
	10.000000	0.357302	9.000000	
	5.000000	0.337048	4.000000	
	11.000000	0.433085	10.000000	
	2.000000	0.537857	1.000000	
	3.000000	0.572690	2.000000	
	2.000000	0.496756	1.000000	
	2.000000	0.316885	1.000000	
	10.000000	0.284730	9.000000	
	10.000000	0.283886	9.000000	
	6.000000	0.266382	5.000000	
	4.000000	0.545973	3.000000	
	7.000000	0.586436	6.000000	
	7.000000	0.597563	6.000000	
	7.000000	0.599818	6.000000	
	7.000000	0.594048	6.000000	
	7.000000	0.454163	6.000000	
	7.000000	0.437321	6.000000	
	2.000000	0.553936	1.000000	
	7.000000	0.912058	6.000000	
	2.000000	0.652373	1.000000	
	2.000000	0.642559	1.000000	
	4.000000	0.692998	3.000000	
	4.000000	0.802294	3.000000	
	4.000000	0.815177	3.000000	
	4.000000	0.899572	3.000000	
	9.000000	0.660552	8.000000	
	7.000000	0.809994	6.000000	
	11.000000	0.522831	10.000000	
	11.000000	0.658451	10.000000	
	7.000000	0.581073	6.000000	
	4.000000	0.763625	3.000000	
	7.000000	0.670651	6.000000	
	11.000000	0.723259	10.000000	
	2.000000	0.739203	1.000000	
	2.000000	0.685843	1.000000	
	2.000000	0.708757	1.000000	
	2.000000	0.678367	1.000000	
	2.000000	0.761626	1.000000	
	2.000000	0.774134	1.000000	
	9.000000	0.631362	8.000000	
	12.000000	0.886871	11.000000	
	12.000000	0.898779	11.000000	
	7.000000	0.868867	6.000000	
	7.000000	0.909625	6.000000	
	7.000000	0.863458	6.000000	
	7.000000	0.876762	6.000000	
	7.000000	0.829210	6.000000	
	7.000000	0.914704	6.000000	
	7.000000	0.797503	6.000000	
	7.000000	0.879695	6.000000	
