MIRtoolbox1.7	_Pitch_Mean	
song_file\0001018-¶V«á?¯v?.mp3	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	288.272179	
	287.063912	
	276.039124	
	NaN	
	NaN	
	219.690397	
	219.920367	
	247.533259	
	244.501904	
	NaN	
	195.819369	
	221.972926	
	252.120072	
	329.525783	
	377.774727	
	381.446449	
	331.676911	
	272.894474	
	274.192720	
	NaN	
	NaN	
	183.312153	
	NaN	
	284.229185	
	274.409175	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	290.089714	
	NaN	
	NaN	
	250.650236	
	294.765818	
	246.640027	
	243.298849	
	NaN	
	NaN	
	278.780493	
	278.058584	
	NaN	
	NaN	
	570.906307	
	NaN	
	326.014692	
	NaN	
	292.011696	
	339.765954	
	292.854990	
	NaN	
	292.629380	
	328.895112	
	323.505567	
	364.155108	
	NaN	
	808.980667	
	NaN	
	380.582190	
	343.272974	
	NaN	
	327.533237	
	NaN	
	295.855115	
	364.173992	
	NaN	
	332.241507	
	NaN	
	298.079906	
	370.799612	
	NaN	
	NaN	
	292.208781	
	322.420833	
	277.546332	
	257.434307	
	NaN	
	NaN	
	313.409404	
	NaN	
	NaN	
	328.127278	
	376.238935	
	NaN	
	362.794286	
	373.855178	
	NaN	
	NaN	
	NaN	
	393.328832	
	806.152574	
	NaN	
	371.699225	
	362.777194	
	339.091059	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	315.022036	
	291.348001	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	259.162592	
	275.016326	
	300.030058	
	291.658826	
	303.141889	
	318.142145	
	NaN	
	NaN	
	NaN	
	249.168403	
	NaN	
	NaN	
	253.291015	
	NaN	
	NaN	
	335.999271	
	NaN	
	369.903299	
	NaN	
	NaN	
	NaN	
	NaN	
	290.982743	
	291.114697	
	292.839759	
	298.748196	
	329.038835	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	279.616427	
	NaN	
	797.433934	
	277.260328	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	220.222375	
	215.651386	
	NaN	
	NaN	
	223.007644	
	246.006039	
	NaN	
	NaN	
	NaN	
	191.130794	
	NaN	
	184.860632	
	NaN	
	NaN	
	192.834116	
	NaN	
	327.330118	
	373.870806	
	280.300766	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	196.607569	
	NaN	
	NaN	
	NaN	
	267.045342	
	294.020459	
	276.798100	
	NaN	
	NaN	
	NaN	
	NaN	
	270.714793	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	290.422987	
	NaN	
	NaN	
	290.167679	
	NaN	
	NaN	
	NaN	
	280.633973	
	NaN	
	280.701223	
	NaN	
	NaN	
	302.684494	
	297.826819	
	295.434633	
	NaN	
	297.965071	
	290.374449	
	326.611332	
	NaN	
	NaN	
	NaN	
	NaN	
	335.972950	
	NaN	
	270.242235	
	NaN	
	949.408036	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	763.502993	
	NaN	
	NaN	
	811.564968	
	NaN	
	NaN	
	324.764619	
	330.618022	
	338.986799	
	NaN	
	309.741477	
	290.752038	
	NaN	
	NaN	
	302.243428	
	331.124952	
	NaN	
	NaN	
	280.675344	
	NaN	
	261.445801	
	NaN	
	NaN	
	830.230085	
	NaN	
	339.582341	
	324.486778	
	NaN	
	NaN	
	NaN	
	360.287620	
	385.078176	
	376.965342	
	NaN	
	NaN	
	NaN	
	NaN	
	395.682261	
	NaN	
	379.987817	
	369.270092	
	NaN	
	632.510169	
	NaN	
	NaN	
	407.251702	
	NaN	
	339.224488	
	338.688602	
	332.891245	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	261.030765	
	298.891258	
	NaN	
	NaN	
	NaN	
	297.835763	
	NaN	
	NaN	
	380.936777	
	NaN	
	243.223766	
	242.314182	
	270.266741	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	407.732367	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	393.001099	
	NaN	
	372.267337	
	378.606070	
	371.258085	
	NaN	
	NaN	
	NaN	
	341.303370	
	326.061975	
	NaN	
	NaN	
	330.801258	
	329.408939	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	321.571611	
	280.391410	
	259.157470	
	NaN	
	307.538598	
	323.838018	
	NaN	
	NaN	
	376.266930	
	391.875586	
	387.071216	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	365.911120	
	NaN	
	NaN	
	365.497922	
	772.388132	
	340.086924	
	NaN	
	NaN	
	NaN	
	327.799467	
	703.016785	
	NaN	
	NaN	
	252.406113	
	NaN	
	NaN	
	NaN	
	NaN	
	262.742061	
	271.651592	
	NaN	
	291.974052	
	313.812688	
	319.052862	
	NaN	
	NaN	
	240.913351	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	383.482443	
	NaN	
	382.182092	
	367.867841	
	NaN	
	786.293853	
	427.079984	
	NaN	
	NaN	
	NaN	
	NaN	
	719.281828	
	667.513686	
	675.714726	
	NaN	
	578.953353	
	428.538779	
	511.675572	
	501.857304	
	506.921693	
	508.172271	
	519.062429	
	NaN	
	256.224781	
	NaN	
	261.527662	
	294.888428	
	324.005378	
	297.481491	
	NaN	
	NaN	
	331.606179	
	256.013864	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	222.369301	
	NaN	
	NaN	
	NaN	
