_Key	_Keyclarity	_Keystrength		
	3.000000	0.533156	2.000000	
	3.000000	0.411955	2.000000	
	1.000000	0.405032	0.000000	
	8.000000	0.823427	7.000000	
	8.000000	0.863811	7.000000	
	8.000000	0.827101	7.000000	
	8.000000	0.874993	7.000000	
	8.000000	0.916331	7.000000	
	8.000000	0.610463	7.000000	
	4.000000	0.670280	3.000000	
	8.000000	0.763108	7.000000	
	3.000000	0.664649	2.000000	
	3.000000	0.562007	2.000000	
	10.000000	0.827953	9.000000	
	10.000000	0.677093	9.000000	
	6.000000	0.595381	5.000000	
	6.000000	0.443728	5.000000	
	10.000000	0.711641	9.000000	
	10.000000	0.708374	9.000000	
	3.000000	0.746205	2.000000	
	3.000000	0.764858	2.000000	
	10.000000	0.630946	9.000000	
	10.000000	0.729393	9.000000	
	3.000000	0.465800	2.000000	
	6.000000	0.520698	5.000000	
	10.000000	0.598176	9.000000	
	6.000000	0.729225	5.000000	
	8.000000	0.732201	7.000000	
	8.000000	0.665931	7.000000	
	8.000000	0.520503	7.000000	
	8.000000	0.857528	7.000000	
	7.000000	0.338080	6.000000	
	4.000000	0.349409	3.000000	
	2.000000	0.235034	1.000000	
	8.000000	0.645321	7.000000	
	8.000000	0.544238	7.000000	
	8.000000	0.739079	7.000000	
	3.000000	0.638049	2.000000	
	8.000000	0.790226	7.000000	
	3.000000	0.413290	2.000000	
	8.000000	0.719601	7.000000	
	3.000000	0.499367	2.000000	
	3.000000	0.639634	2.000000	
	8.000000	0.582595	7.000000	
	3.000000	0.559394	2.000000	
	8.000000	0.459151	7.000000	
	10.000000	0.618104	9.000000	
	3.000000	0.510614	2.000000	
	10.000000	0.482964	9.000000	
	12.000000	0.426008	11.000000	
	10.000000	0.533317	9.000000	
	3.000000	0.533050	2.000000	
	10.000000	0.544726	9.000000	
	3.000000	0.649594	2.000000	
	3.000000	0.471713	2.000000	
	3.000000	0.676638	2.000000	
	3.000000	0.697797	2.000000	
	8.000000	0.716652	7.000000	
	8.000000	0.606903	7.000000	
	8.000000	0.661200	7.000000	
	8.000000	0.785643	7.000000	
	1.000000	0.550354	0.000000	
	3.000000	0.679515	2.000000	
	3.000000	0.492723	2.000000	
	8.000000	0.456388	7.000000	
	8.000000	0.722808	7.000000	
	8.000000	0.678725	7.000000	
	8.000000	0.771214	7.000000	
	8.000000	0.565662	7.000000	
	8.000000	0.831789	7.000000	
	8.000000	0.806026	7.000000	
	8.000000	0.664570	7.000000	
	8.000000	0.819021	7.000000	
	8.000000	0.629608	7.000000	
	8.000000	0.603893	7.000000	
	8.000000	0.461817	7.000000	
	3.000000	0.609418	2.000000	
	3.000000	0.640732	2.000000	
	3.000000	0.696806	2.000000	
	6.000000	0.313471	5.000000	
	3.000000	0.697923	2.000000	
	3.000000	0.491464	2.000000	
	3.000000	0.667919	2.000000	
	10.000000	0.305905	9.000000	
	3.000000	0.420644	2.000000	
	3.000000	0.555528	2.000000	
	3.000000	0.440680	2.000000	
	10.000000	0.348810	9.000000	
	8.000000	0.619730	7.000000	
	3.000000	0.624171	2.000000	
	3.000000	0.504902	2.000000	
	8.000000	0.697961	7.000000	
	8.000000	0.724100	7.000000	
	8.000000	0.771732	7.000000	
	8.000000	0.417701	7.000000	
	8.000000	0.663849	7.000000	
	8.000000	0.609256	7.000000	
	8.000000	0.650641	7.000000	
	8.000000	0.517582	7.000000	
	8.000000	0.835691	7.000000	
	8.000000	0.541817	7.000000	
	8.000000	0.580635	7.000000	
	8.000000	0.659045	7.000000	
	8.000000	0.713734	7.000000	
	8.000000	0.772255	7.000000	
	11.000000	0.710541	10.000000	
	8.000000	0.475176	7.000000	
	3.000000	0.558648	2.000000	
	3.000000	0.683054	2.000000	
	10.000000	0.546492	9.000000	
	3.000000	0.398210	2.000000	
	3.000000	0.477564	2.000000	
	3.000000	0.641966	2.000000	
	7.000000	0.328837	6.000000	
	3.000000	0.555381	2.000000	
	3.000000	0.514865	2.000000	
	3.000000	0.621407	2.000000	
	10.000000	0.473562	9.000000	
	3.000000	0.423541	2.000000	
	3.000000	0.798501	2.000000	
	3.000000	0.373673	2.000000	
	8.000000	0.653190	7.000000	
	8.000000	0.764291	7.000000	
	8.000000	0.698520	7.000000	
	11.000000	0.569031	10.000000	
	8.000000	0.495898	7.000000	
	8.000000	0.639817	7.000000	
	10.000000	0.400876	9.000000	
	11.000000	0.437509	10.000000	
	4.000000	0.681344	3.000000	
	9.000000	0.547977	8.000000	
	1.000000	0.819309	0.000000	
	6.000000	0.601917	5.000000	
	11.000000	0.661727	10.000000	
	10.000000	0.402298	9.000000	
	6.000000	0.454237	5.000000	
	4.000000	0.407209	3.000000	
	11.000000	0.722168	10.000000	
	11.000000	0.734528	10.000000	
	11.000000	0.661515	10.000000	
	4.000000	0.769191	3.000000	
	4.000000	0.757232	3.000000	
	4.000000	0.556468	3.000000	
	4.000000	0.347597	3.000000	
	4.000000	0.238875	3.000000	
	10.000000	0.661980	9.000000	
	10.000000	0.653575	9.000000	
	10.000000	0.620653	9.000000	
	3.000000	0.526756	2.000000	
	1.000000	0.531978	0.000000	
	3.000000	0.605875	2.000000	
	12.000000	0.226734	11.000000	
	8.000000	0.829679	7.000000	
	8.000000	0.753477	7.000000	
	1.000000	0.425252	0.000000	
	1.000000	0.564877	0.000000	
	8.000000	0.694825	7.000000	
	8.000000	0.696621	7.000000	
	10.000000	0.461605	9.000000	
	11.000000	0.579756	10.000000	
	1.000000	0.830425	0.000000	
	1.000000	0.776077	0.000000	
	1.000000	0.766216	0.000000	
	1.000000	0.690035	0.000000	
	6.000000	0.671946	5.000000	
	6.000000	0.307097	5.000000	
	11.000000	0.674257	10.000000	
	11.000000	0.732191	10.000000	
	11.000000	0.846431	10.000000	
	11.000000	0.747753	10.000000	
	11.000000	0.699828	10.000000	
	4.000000	0.720640	3.000000	
	8.000000	0.612003	7.000000	
