MIRtoolbox1.7	_Pitch_Mean	
song_file\0001414-¤Ó¶§(Theinfinitesun).mp3	NaN	
	193.282107	
	NaN	
	195.376777	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	882.067671	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	104.050785	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	154.637376	
	232.474128	
	NaN	
	154.642115	
	132.363294	
	550.141758	
	174.462036	
	154.592764	
	NaN	
	174.686580	
	190.736428	
	198.239507	
	215.817250	
	175.593289	
	174.310927	
	300.847709	
	229.523711	
	191.539422	
	172.189104	
	194.574903	
	228.539947	
	231.200858	
	726.901479	
	NaN	
	827.572344	
	751.326190	
	752.560045	
	NaN	
	NaN	
	77.795848	
	NaN	
	77.702168	
	728.227313	
	NaN	
	338.226348	
	NaN	
	313.948549	
	839.316945	
	NaN	
	NaN	
	894.566426	
	NaN	
	233.782121	
	950.353222	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	721.056505	
	NaN	
	758.201440	
	NaN	
	NaN	
	77.733234	
	914.921307	
	NaN	
	NaN	
	NaN	
	851.895729	
	NaN	
	116.936490	
	NaN	
	NaN	
	NaN	
	NaN	
	308.619609	
	313.707969	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	909.403329	
	862.612414	
	306.353729	
	835.941625	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	690.320296	
	359.026401	
	673.263407	
	741.173851	
	648.097810	
	NaN	
	690.392116	
	633.679106	
	659.641398	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	1150.988353	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	128.795143	
	NaN	
	103.932079	
	NaN	
	NaN	
	77.799464	
	155.105952	
	NaN	
	158.458643	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	175.196449	
	NaN	
	204.044382	
	NaN	
	150.008672	
	227.133057	
	NaN	
	NaN	
	174.403077	
	NaN	
	562.458246	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	NaN	
	204.806564	
	205.353500	
	915.535947	
	233.372352	
	723.716400	
	NaN	
	176.908269	
	174.823797	
	196.570652	
	NaN	
	NaN	
	174.367691	
	NaN	
	812.259074	
	NaN	
	905.973660	
	231.424140	
	NaN	
	192.858495	
	172.538144	
	199.394406	
	NaN	
	188.072188	
	174.107378	
	194.540744	
	311.535899	
	NaN	
	NaN	
	NaN	
	77.618362	
	77.548415	
	NaN	
	192.720743	
	NaN	
	176.569544	
	196.791461	
	NaN	
	220.742009	
	NaN	
	NaN	
	NaN	
	768.970414	
	1054.953332	
	940.763297	
	NaN	
	NaN	
	NaN	
	753.675617	
	874.321701	
	153.732587	
	855.517080	
	925.528347	
	NaN	
