_Key	_Keyclarity	_Keystrength		
	8.000000	0.688858	7.000000	
	8.000000	0.779650	7.000000	
	9.000000	0.658836	8.000000	
	9.000000	0.652994	8.000000	
	11.000000	0.658038	10.000000	
	11.000000	0.724899	10.000000	
	2.000000	0.807903	1.000000	
	9.000000	0.659701	8.000000	
	2.000000	0.772226	1.000000	
	6.000000	0.706682	5.000000	
	9.000000	0.755534	8.000000	
	2.000000	0.747624	1.000000	
	2.000000	0.686362	1.000000	
	2.000000	0.712900	1.000000	
	2.000000	0.646500	1.000000	
	2.000000	0.759420	1.000000	
	2.000000	0.868169	1.000000	
	2.000000	0.821046	1.000000	
	11.000000	0.744557	10.000000	
	11.000000	0.848926	10.000000	
	11.000000	0.781408	10.000000	
	11.000000	0.407399	10.000000	
	11.000000	0.722001	10.000000	
	11.000000	0.889216	10.000000	
	7.000000	0.856996	6.000000	
	2.000000	0.742720	1.000000	
	2.000000	0.828897	1.000000	
	2.000000	0.780477	1.000000	
	9.000000	0.799989	8.000000	
	9.000000	0.676849	8.000000	
	9.000000	0.690588	8.000000	
	9.000000	0.684389	8.000000	
	9.000000	0.871509	8.000000	
	4.000000	0.836869	3.000000	
	2.000000	0.789650	1.000000	
	2.000000	0.676507	1.000000	
	1.000000	0.787463	0.000000	
	9.000000	0.736384	8.000000	
	11.000000	0.824268	10.000000	
	11.000000	0.852660	10.000000	
	11.000000	0.767473	10.000000	
	4.000000	0.663575	3.000000	
	1.000000	0.626268	0.000000	
	1.000000	0.606484	0.000000	
	1.000000	0.659816	0.000000	
	1.000000	0.686354	0.000000	
	1.000000	0.631707	0.000000	
	1.000000	0.587087	0.000000	
	4.000000	0.653748	3.000000	
	12.000000	0.452330	11.000000	
	1.000000	0.391362	0.000000	
	1.000000	0.718685	0.000000	
	1.000000	0.523422	0.000000	
	2.000000	0.700911	1.000000	
	11.000000	0.793119	10.000000	
	11.000000	0.639799	10.000000	
	2.000000	0.769200	1.000000	
	2.000000	0.770280	1.000000	
	6.000000	0.621049	5.000000	
	2.000000	0.455482	1.000000	
	11.000000	0.291606	10.000000	
	11.000000	0.568181	10.000000	
	11.000000	0.436601	10.000000	
	9.000000	0.513212	8.000000	
	2.000000	0.557188	1.000000	
	2.000000	0.530496	1.000000	
	2.000000	0.526152	1.000000	
	2.000000	0.699986	1.000000	
	2.000000	0.456930	1.000000	
	6.000000	0.582133	5.000000	
	2.000000	0.606502	1.000000	
	2.000000	0.737644	1.000000	
	2.000000	0.747969	1.000000	
	2.000000	0.591456	1.000000	
	11.000000	0.598135	10.000000	
	4.000000	0.370639	3.000000	
	7.000000	0.528006	6.000000	
	2.000000	0.555206	1.000000	
	2.000000	0.356358	1.000000	
	11.000000	0.646210	10.000000	
	7.000000	0.634301	6.000000	
	2.000000	0.510417	1.000000	
	2.000000	0.622803	1.000000	
	2.000000	0.601992	1.000000	
	2.000000	0.521700	1.000000	
	2.000000	0.783177	1.000000	
	2.000000	0.760840	1.000000	
	9.000000	0.661014	8.000000	
	9.000000	0.746033	8.000000	
	9.000000	0.435369	8.000000	
	9.000000	0.421806	8.000000	
	2.000000	0.604117	1.000000	
	2.000000	0.472109	1.000000	
	6.000000	0.489964	5.000000	
	9.000000	0.584550	8.000000	
	11.000000	0.645262	10.000000	
	11.000000	0.722082	10.000000	
	11.000000	0.671637	10.000000	
	11.000000	0.789682	10.000000	
	1.000000	0.615126	0.000000	
	1.000000	0.668970	0.000000	
	1.000000	0.589367	0.000000	
	4.000000	0.686374	3.000000	
	4.000000	0.560346	3.000000	
	9.000000	0.592555	8.000000	
	9.000000	0.580043	8.000000	
	2.000000	0.544574	1.000000	
	6.000000	0.514698	5.000000	
	6.000000	0.848840	5.000000	
	2.000000	0.614705	1.000000	
	2.000000	0.618376	1.000000	
	11.000000	0.678783	10.000000	
	2.000000	0.616111	1.000000	
	2.000000	0.686089	1.000000	
	2.000000	0.679395	1.000000	
	2.000000	0.592940	1.000000	
	7.000000	0.406030	6.000000	
	1.000000	0.579263	0.000000	
	9.000000	0.572577	8.000000	
	1.000000	0.595307	0.000000	
	9.000000	0.498913	8.000000	
	1.000000	0.586374	0.000000	
	9.000000	0.701565	8.000000	
	2.000000	0.687112	1.000000	
	2.000000	0.810041	1.000000	
	2.000000	0.805992	1.000000	
	6.000000	0.354073	5.000000	
	3.000000	0.434430	2.000000	
	11.000000	0.493062	10.000000	
	11.000000	0.556142	10.000000	
	6.000000	0.742179	5.000000	
	1.000000	0.675511	0.000000	
	1.000000	0.634399	0.000000	
	1.000000	0.646746	0.000000	
	1.000000	0.647432	0.000000	
	1.000000	0.663007	0.000000	
	1.000000	0.586117	0.000000	
	2.000000	0.657368	1.000000	
	2.000000	0.596180	1.000000	
	2.000000	0.601690	1.000000	
	2.000000	0.594005	1.000000	
	11.000000	0.619978	10.000000	
	11.000000	0.599369	10.000000	
	11.000000	0.471265	10.000000	
	2.000000	0.646568	1.000000	
	2.000000	0.666715	1.000000	
	2.000000	0.684918	1.000000	
	2.000000	0.625913	1.000000	
	7.000000	0.722827	6.000000	
	7.000000	0.756804	6.000000	
	7.000000	0.796810	6.000000	
	6.000000	0.642814	5.000000	
	9.000000	0.686445	8.000000	
	9.000000	0.646178	8.000000	
	9.000000	0.662508	8.000000	
	9.000000	0.628189	8.000000	
	9.000000	0.554937	8.000000	
	2.000000	0.702489	1.000000	
	2.000000	0.638942	1.000000	
	2.000000	0.613788	1.000000	
	6.000000	0.600366	5.000000	
	7.000000	0.819354	6.000000	
	7.000000	0.638437	6.000000	
	7.000000	0.836360	6.000000	
	7.000000	0.570017	6.000000	
	9.000000	0.604202	8.000000	
	4.000000	0.569821	3.000000	
	9.000000	0.763656	8.000000	
	9.000000	0.847539	8.000000	
	9.000000	0.848251	8.000000	
	9.000000	0.769226	8.000000	
	9.000000	0.502636	8.000000	
	2.000000	0.485119	1.000000	
	7.000000	0.583716	6.000000	
	11.000000	0.574983	10.000000	
	2.000000	0.685058	1.000000	
	2.000000	0.702633	1.000000	
	2.000000	0.778784	1.000000	
	4.000000	0.455557	3.000000	
	2.000000	0.736699	1.000000	
	2.000000	0.659646	1.000000	
	6.000000	0.687955	5.000000	
	11.000000	0.889570	10.000000	
	2.000000	0.759711	1.000000	
	2.000000	0.666464	1.000000	
	2.000000	0.773867	1.000000	
	11.000000	0.722944	10.000000	
	7.000000	0.578593	6.000000	
	7.000000	0.562114	6.000000	
	11.000000	0.629646	10.000000	
	7.000000	0.394464	6.000000	
	7.000000	0.692908	6.000000	
	7.000000	0.556236	6.000000	
	2.000000	0.600833	1.000000	
	2.000000	0.643132	1.000000	
	2.000000	0.611549	1.000000	
	2.000000	0.764303	1.000000	
	9.000000	0.679740	8.000000	
	9.000000	0.657538	8.000000	
	9.000000	0.754762	8.000000	
	9.000000	0.628003	8.000000	
	9.000000	0.403898	8.000000	
	9.000000	0.425691	8.000000	
	2.000000	0.653936	1.000000	
	2.000000	0.568180	1.000000	
	1.000000	0.595978	0.000000	
	9.000000	0.694819	8.000000	
	11.000000	0.763487	10.000000	
	11.000000	0.629744	10.000000	
	11.000000	0.732642	10.000000	
	11.000000	0.793106	10.000000	
	4.000000	0.691034	3.000000	
	1.000000	0.523788	0.000000	
	4.000000	0.592352	3.000000	
	4.000000	0.907867	3.000000	
	4.000000	0.810715	3.000000	
	9.000000	0.626025	8.000000	
	9.000000	0.667624	8.000000	
	9.000000	0.660832	8.000000	
	9.000000	0.712869	8.000000	
	9.000000	0.718007	8.000000	
	1.000000	0.553925	0.000000	
	2.000000	0.456010	1.000000	
	2.000000	0.590387	1.000000	
	2.000000	0.627917	1.000000	
	2.000000	0.552876	1.000000	
	2.000000	0.382759	1.000000	
	11.000000	0.825174	10.000000	
	11.000000	0.694070	10.000000	
	2.000000	0.632104	1.000000	
	9.000000	0.693025	8.000000	
	9.000000	0.569844	8.000000	
	4.000000	0.582094	3.000000	
	9.000000	0.843275	8.000000	
	9.000000	0.842243	8.000000	
	4.000000	0.776972	3.000000	
	2.000000	0.717661	1.000000	
	2.000000	0.653978	1.000000	
	2.000000	0.634706	1.000000	
	6.000000	0.683593	5.000000	
	2.000000	0.619654	1.000000	
	2.000000	0.593807	1.000000	
	2.000000	0.675522	1.000000	
	9.000000	0.459077	8.000000	
	9.000000	0.718270	8.000000	
	9.000000	0.745204	8.000000	
	2.000000	0.717533	1.000000	
	9.000000	0.620859	8.000000	
	9.000000	0.805996	8.000000	
	11.000000	0.632140	10.000000	
	2.000000	0.655776	1.000000	
	2.000000	0.716790	1.000000	
	2.000000	0.720864	1.000000	
	6.000000	0.703786	5.000000	
	2.000000	0.759695	1.000000	
	2.000000	0.774107	1.000000	
	11.000000	0.615652	10.000000	
	7.000000	0.422555	6.000000	
	2.000000	0.664194	1.000000	
	2.000000	0.743490	1.000000	
	9.000000	0.560052	8.000000	
	7.000000	0.654751	6.000000	
	1.000000	0.475944	0.000000	
	2.000000	0.518628	1.000000	
	11.000000	0.573274	10.000000	
	6.000000	0.654013	5.000000	
	1.000000	0.567959	0.000000	
	6.000000	0.614603	5.000000	
	6.000000	0.675547	5.000000	
	6.000000	0.655703	5.000000	
	6.000000	0.908499	5.000000	
	6.000000	0.794894	5.000000	
	2.000000	0.793595	1.000000	
	2.000000	0.765378	1.000000	
	2.000000	0.779606	1.000000	
	7.000000	0.825911	6.000000	
	7.000000	0.824669	6.000000	
	7.000000	0.721086	6.000000	
	7.000000	0.689361	6.000000	
	9.000000	0.812815	8.000000	
	9.000000	0.672500	8.000000	
	9.000000	0.663649	8.000000	
	9.000000	0.616196	8.000000	
	9.000000	0.601297	8.000000	
	9.000000	0.600343	8.000000	
	6.000000	0.341255	5.000000	
	12.000000	0.196345	11.000000	
	11.000000	0.644512	10.000000	
	11.000000	0.561400	10.000000	
	2.000000	0.504453	1.000000	
	2.000000	0.651208	1.000000	
	2.000000	0.765919	1.000000	
