_Key	_Keyclarity	_Keystrength		
	9.000000	0.336824	8.000000	
	9.000000	0.344960	8.000000	
	6.000000	0.665408	5.000000	
	3.000000	0.231091	2.000000	
	4.000000	0.201059	3.000000	
	9.000000	0.429363	8.000000	
	9.000000	0.270795	8.000000	
	1.000000	0.307056	0.000000	
	11.000000	0.424736	10.000000	
	9.000000	0.266785	8.000000	
	4.000000	0.621263	3.000000	
	6.000000	0.546588	5.000000	
	6.000000	0.653134	5.000000	
	1.000000	0.466848	0.000000	
	10.000000	0.201290	9.000000	
	8.000000	0.390702	7.000000	
	6.000000	0.393100	5.000000	
	9.000000	0.131838	8.000000	
	10.000000	0.382978	9.000000	
	9.000000	0.274357	8.000000	
	10.000000	0.398776	9.000000	
	3.000000	0.441467	2.000000	
	10.000000	0.876142	9.000000	
	10.000000	0.484536	9.000000	
	10.000000	0.549912	9.000000	
	10.000000	0.314215	9.000000	
	10.000000	0.599410	9.000000	
	10.000000	0.677376	9.000000	
	5.000000	0.487342	4.000000	
	10.000000	0.584943	9.000000	
	6.000000	0.280711	5.000000	
	10.000000	0.721215	9.000000	
	1.000000	0.476309	0.000000	
	5.000000	0.362152	4.000000	
	10.000000	0.423785	9.000000	
	1.000000	0.462724	0.000000	
	6.000000	0.309862	5.000000	
	10.000000	0.456714	9.000000	
	5.000000	0.443731	4.000000	
	9.000000	0.468309	8.000000	
	9.000000	0.219717	8.000000	
	3.000000	0.311142	2.000000	
	10.000000	0.473439	9.000000	
	1.000000	0.351071	0.000000	
	9.000000	0.400041	8.000000	
	10.000000	0.421213	9.000000	
	6.000000	0.289642	5.000000	
	6.000000	0.507530	5.000000	
	10.000000	0.488173	9.000000	
	2.000000	0.420901	1.000000	
	11.000000	0.268020	10.000000	
	1.000000	0.627375	0.000000	
	10.000000	0.217708	9.000000	
	10.000000	0.714642	9.000000	
	10.000000	0.438059	9.000000	
	3.000000	0.363424	2.000000	
	6.000000	0.405069	5.000000	
	12.000000	0.741205	11.000000	
	5.000000	0.497647	4.000000	
	10.000000	0.591612	9.000000	
	10.000000	0.484700	9.000000	
	10.000000	0.873233	9.000000	
	10.000000	0.532951	9.000000	
	10.000000	0.459154	9.000000	
	10.000000	0.437497	9.000000	
	10.000000	0.444760	9.000000	
	10.000000	0.625424	9.000000	
	5.000000	0.481716	4.000000	
	9.000000	0.282935	8.000000	
	1.000000	0.564207	0.000000	
	1.000000	0.599844	0.000000	
	1.000000	0.599844	0.000000	
	5.000000	0.419710	4.000000	
	10.000000	0.461848	9.000000	
	12.000000	0.301792	11.000000	
	10.000000	0.551573	9.000000	
	1.000000	0.540303	0.000000	
	1.000000	0.544343	0.000000	
	12.000000	0.457088	11.000000	
	12.000000	0.701874	11.000000	
	12.000000	0.375187	11.000000	
	10.000000	0.317030	9.000000	
	9.000000	0.328985	8.000000	
	12.000000	0.501651	11.000000	
	12.000000	0.564497	11.000000	
	5.000000	0.337464	4.000000	
	12.000000	0.239096	11.000000	
	9.000000	0.651971	8.000000	
	10.000000	0.553092	9.000000	
	10.000000	0.607629	9.000000	
	10.000000	0.494605	9.000000	
	8.000000	0.681846	7.000000	
	8.000000	0.382713	7.000000	
	10.000000	0.408266	9.000000	
	9.000000	0.311505	8.000000	
