_Key	_Keyclarity	_Keystrength		
	7.000000	0.526747	6.000000	
	5.000000	0.621491	4.000000	
	3.000000	0.693479	2.000000	
	3.000000	0.803775	2.000000	
	3.000000	0.796863	2.000000	
	3.000000	0.763058	2.000000	
	3.000000	0.827471	2.000000	
	3.000000	0.681348	2.000000	
	3.000000	0.717080	2.000000	
	10.000000	0.575749	9.000000	
	12.000000	0.789182	11.000000	
	12.000000	0.868181	11.000000	
	12.000000	0.917256	11.000000	
	12.000000	0.865878	11.000000	
	12.000000	0.863263	11.000000	
	12.000000	0.843682	11.000000	
	12.000000	0.764084	11.000000	
	3.000000	0.662687	2.000000	
	8.000000	0.760920	7.000000	
	8.000000	0.832936	7.000000	
	8.000000	0.690493	7.000000	
	3.000000	0.669466	2.000000	
	8.000000	0.691197	7.000000	
	8.000000	0.743046	7.000000	
	5.000000	0.797841	4.000000	
	8.000000	0.701054	7.000000	
	10.000000	0.791576	9.000000	
	10.000000	0.822036	9.000000	
	10.000000	0.811708	9.000000	
	10.000000	0.818490	9.000000	
	10.000000	0.780914	9.000000	
	10.000000	0.724415	9.000000	
	10.000000	0.809167	9.000000	
	10.000000	0.778040	9.000000	
	10.000000	0.734551	9.000000	
	3.000000	0.749925	2.000000	
	3.000000	0.711488	2.000000	
	3.000000	0.671777	2.000000	
	3.000000	0.782229	2.000000	
	3.000000	0.707651	2.000000	
	3.000000	0.756800	2.000000	
	3.000000	0.542761	2.000000	
	12.000000	0.810354	11.000000	
	12.000000	0.889198	11.000000	
	12.000000	0.932687	11.000000	
	12.000000	0.776259	11.000000	
	12.000000	0.884914	11.000000	
	12.000000	0.875012	11.000000	
	7.000000	0.473418	6.000000	
	3.000000	0.658185	2.000000	
	8.000000	0.802185	7.000000	
	8.000000	0.851121	7.000000	
	8.000000	0.569979	7.000000	
	3.000000	0.660957	2.000000	
	8.000000	0.696045	7.000000	
	8.000000	0.664128	7.000000	
	8.000000	0.533015	7.000000	
	8.000000	0.771598	7.000000	
	10.000000	0.786866	9.000000	
	10.000000	0.654739	9.000000	
	10.000000	0.652355	9.000000	
	12.000000	0.587595	11.000000	
	10.000000	0.726447	9.000000	
	10.000000	0.717574	9.000000	
	3.000000	0.862748	2.000000	
	10.000000	0.804738	9.000000	
	3.000000	0.817258	2.000000	
	3.000000	0.755340	2.000000	
	3.000000	0.836144	2.000000	
	3.000000	0.768189	2.000000	
	3.000000	0.809300	2.000000	
	3.000000	0.641845	2.000000	
	3.000000	0.697678	2.000000	
	3.000000	0.456429	2.000000	
	12.000000	0.747001	11.000000	
	12.000000	0.738196	11.000000	
	12.000000	0.705084	11.000000	
	12.000000	0.765015	11.000000	
	12.000000	0.802971	11.000000	
	12.000000	0.842905	11.000000	
	5.000000	0.798231	4.000000	
	3.000000	0.937351	2.000000	
	5.000000	0.669472	4.000000	
	5.000000	0.765246	4.000000	
	5.000000	0.665660	4.000000	
	8.000000	0.664900	7.000000	
	8.000000	0.589588	7.000000	
	5.000000	0.780928	4.000000	
	5.000000	0.887879	4.000000	
	8.000000	0.581835	7.000000	
	3.000000	0.618892	2.000000	
	10.000000	0.687003	9.000000	
	3.000000	0.636197	2.000000	
	3.000000	0.704031	2.000000	
	5.000000	0.613920	4.000000	
	10.000000	0.757539	9.000000	
	3.000000	0.721289	2.000000	
	10.000000	0.787184	9.000000	
	3.000000	0.624639	2.000000	
	7.000000	0.654664	6.000000	
	10.000000	0.669376	9.000000	
	10.000000	0.760027	9.000000	
	3.000000	0.747041	2.000000	
	3.000000	0.494743	2.000000	
	3.000000	0.744237	2.000000	
	7.000000	0.500699	6.000000	
	12.000000	0.627604	11.000000	
	12.000000	0.713864	11.000000	
	12.000000	0.895036	11.000000	
	7.000000	0.634485	6.000000	
	12.000000	0.844292	11.000000	
	5.000000	0.770578	4.000000	
	5.000000	0.763993	4.000000	
	7.000000	0.666784	6.000000	
	5.000000	0.608656	4.000000	
	5.000000	0.829729	4.000000	
	12.000000	0.670370	11.000000	
	8.000000	0.689791	7.000000	
	8.000000	0.590080	7.000000	
	5.000000	0.852603	4.000000	
	5.000000	0.785197	4.000000	
	3.000000	0.524328	2.000000	
	10.000000	0.573356	9.000000	
	10.000000	0.631072	9.000000	
	10.000000	0.687347	9.000000	
	10.000000	0.686267	9.000000	
	10.000000	0.639059	9.000000	
	10.000000	0.654488	9.000000	
	10.000000	0.879473	9.000000	
	7.000000	0.683683	6.000000	
	3.000000	0.760763	2.000000	
	3.000000	0.752435	2.000000	
	3.000000	0.714022	2.000000	
	3.000000	0.698039	2.000000	
	3.000000	0.722789	2.000000	
	3.000000	0.837075	2.000000	
	3.000000	0.770091	2.000000	
	7.000000	0.629938	6.000000	
	12.000000	0.865935	11.000000	
	12.000000	0.839468	11.000000	
	5.000000	0.682116	4.000000	
	12.000000	0.801131	11.000000	
	12.000000	0.864865	11.000000	
	12.000000	0.835700	11.000000	
	12.000000	0.762342	11.000000	
	3.000000	0.757330	2.000000	
	8.000000	0.568903	7.000000	
	8.000000	0.683347	7.000000	
	8.000000	0.783019	7.000000	
	8.000000	0.721960	7.000000	
	8.000000	0.785619	7.000000	
	8.000000	0.859103	7.000000	
	12.000000	0.669285	11.000000	
	8.000000	0.650137	7.000000	
	10.000000	0.731452	9.000000	
	10.000000	0.870087	9.000000	
	5.000000	0.730488	4.000000	
	10.000000	0.812824	9.000000	
	10.000000	0.802914	9.000000	
	10.000000	0.836286	9.000000	
	7.000000	0.828498	6.000000	
	10.000000	0.590076	9.000000	
	3.000000	0.711282	2.000000	
	3.000000	0.689618	2.000000	
	3.000000	0.706595	2.000000	
	3.000000	0.865385	2.000000	
	3.000000	0.731161	2.000000	
	3.000000	0.870896	2.000000	
	3.000000	0.683582	2.000000	
	10.000000	0.700811	9.000000	
	12.000000	0.822492	11.000000	
	12.000000	0.836015	11.000000	
	5.000000	0.661160	4.000000	
	12.000000	0.822551	11.000000	
	12.000000	0.832329	11.000000	
	12.000000	0.797700	11.000000	
	12.000000	0.865131	11.000000	
	8.000000	0.822811	7.000000	
	8.000000	0.704061	7.000000	
	8.000000	0.744172	7.000000	
	8.000000	0.719445	7.000000	
	8.000000	0.687445	7.000000	
	3.000000	0.653102	2.000000	
	10.000000	0.642903	9.000000	
	3.000000	0.645910	2.000000	
	3.000000	0.650301	2.000000	
	3.000000	0.780861	2.000000	
	3.000000	0.790953	2.000000	
	3.000000	0.759655	2.000000	
	3.000000	0.798554	2.000000	
	3.000000	0.790977	2.000000	
	3.000000	0.728852	2.000000	
	3.000000	0.685180	2.000000	
	5.000000	0.723973	4.000000	
	5.000000	0.841500	4.000000	
	5.000000	0.871519	4.000000	
	5.000000	0.785576	4.000000	
	3.000000	0.775602	2.000000	
	7.000000	0.913132	6.000000	
	7.000000	0.764972	6.000000	
	7.000000	0.832019	6.000000	
	8.000000	0.765772	7.000000	
	8.000000	0.804480	7.000000	
	8.000000	0.851718	7.000000	
	8.000000	0.748997	7.000000	
	3.000000	0.730085	2.000000	
	3.000000	0.833872	2.000000	
	3.000000	0.789766	2.000000	
	3.000000	0.781937	2.000000	
	12.000000	0.753815	11.000000	
	12.000000	0.704424	11.000000	
	7.000000	0.683993	6.000000	
	12.000000	0.700135	11.000000	
	12.000000	0.807638	11.000000	
	12.000000	0.850182	11.000000	
	12.000000	0.904280	11.000000	
	3.000000	0.813089	2.000000	
	8.000000	0.651541	7.000000	
	8.000000	0.772691	7.000000	
	8.000000	0.823585	7.000000	
	8.000000	0.661311	7.000000	
	10.000000	0.683424	9.000000	
	10.000000	0.758606	9.000000	
	10.000000	0.820270	9.000000	
	10.000000	0.801864	9.000000	
	10.000000	0.708950	9.000000	
	3.000000	0.684303	2.000000	
	3.000000	0.801899	2.000000	
	5.000000	0.639850	4.000000	
	3.000000	0.782651	2.000000	
	7.000000	0.675883	6.000000	
	7.000000	0.745593	6.000000	
	3.000000	0.682729	2.000000	
	7.000000	0.705761	6.000000	
	5.000000	0.569936	4.000000	
	5.000000	0.512771	4.000000	
	3.000000	0.506197	2.000000	
	12.000000	0.572307	11.000000	
	3.000000	0.682640	2.000000	
	12.000000	0.740771	11.000000	
	12.000000	0.762440	11.000000	
	12.000000	0.819916	11.000000	
	12.000000	0.747948	11.000000	
	5.000000	0.832675	4.000000	
	7.000000	0.814355	6.000000	
	8.000000	0.776722	7.000000	
	8.000000	0.695289	7.000000	
	8.000000	0.646341	7.000000	
	8.000000	0.661444	7.000000	
	5.000000	0.670492	4.000000	
	5.000000	0.795685	4.000000	
	5.000000	0.775930	4.000000	
	12.000000	0.629398	11.000000	
	3.000000	0.592602	2.000000	
	8.000000	0.755085	7.000000	
	3.000000	0.709761	2.000000	
	10.000000	0.784448	9.000000	
	10.000000	0.687401	9.000000	
	10.000000	0.718048	9.000000	
	3.000000	0.798562	2.000000	
	5.000000	0.741464	4.000000	
	3.000000	0.556628	2.000000	
	7.000000	0.625070	6.000000	
	3.000000	0.530113	2.000000	
	10.000000	0.785403	9.000000	
	7.000000	0.794096	6.000000	
	5.000000	0.472589	4.000000	
