MIRtoolbox1.7	_Pitch_Mean	
song_file\0001705-¥X¶ë¦±.mp3	NaN	
	183.252569	
	246.931069	
	92.915358	
	245.479336	
	92.841453	
	185.289664	
	247.864549	
	295.441427	
	370.443385	
	372.583885	
	373.068732	
	983.912884	
	281.512852	
	281.725247	
	321.820165	
	883.735054	
	436.463393	
	472.886124	
	329.860228	
	367.236569	
	NaN	
	NaN	
	363.991287	
	328.681369	
	294.647969	
	NaN	
	182.132037	
	241.582800	
	291.872102	
	332.295684	
	986.953866	
	1008.802732	
	247.128082	
	972.960132	
	326.010463	
	435.170339	
	882.025071	
	481.840517	
	369.816119	
	279.459436	
	328.912383	
	332.347641	
	393.907917	
	374.159748	
	367.027235	
	976.814491	
	300.470895	
	440.280173	
	393.006990	
	378.906562	
	278.949065	
	245.759624	
	373.964018	
	367.557846	
	293.023959	
	290.276569	
	987.307589	
	292.054451	
	369.122825	
	187.522175	
	361.407522	
	328.480064	
	362.430850	
	330.181273	
	291.425221	
	278.992708	
	1038.156689	
	276.785899	
	370.272757	
	328.651309	
	278.757018	
	249.449915	
	337.597813	
	365.614605	
	369.564757	
	996.673179	
	323.682593	
	329.262472	
	246.516621	
	NaN	
	1020.437971	
	NaN	
	NaN	
	NaN	
	1052.222071	
	NaN	
	1011.804861	
	NaN	
	1030.428649	
	123.796002	
	NaN	
	122.854540	
	NaN	
	91.718289	
	89.566678	
	990.329632	
	1078.263630	
	NaN	
	NaN	
	NaN	
	NaN	
	122.230134	
	147.546704	
	NaN	
	NaN	
	82.881959	
	NaN	
	NaN	
	83.093360	
	967.612911	
	338.676136	
	1259.853115	
	NaN	
	165.204301	
	98.002846	
	1024.977903	
	196.895995	
	1058.332372	
	NaN	
	NaN	
	193.861091	
	77.974061	
	NaN	
	NaN	
	1111.529955	
	NaN	
	1041.915916	
	194.979745	
	1079.220121	
	190.824329	
	NaN	
	NaN	
	187.026365	
	1064.654933	
	1121.360154	
	NaN	
	NaN	
	1029.321345	
	NaN	
	NaN	
	NaN	
	141.802724	
	110.074589	
	82.165788	
	147.232122	
	NaN	
	1051.570664	
	NaN	
	NaN	
	NaN	
	98.900251	
	97.558439	
	NaN	
	80.792331	
	NaN	
	218.594324	
	NaN	
	NaN	
	1006.990028	
	NaN	
	983.141072	
	166.204154	
	146.594203	
	NaN	
	191.806381	
	1000.102709	
	939.021386	
	90.733450	
	1069.874180	
	971.764611	
	NaN	
	NaN	
	946.582273	
	NaN	
	370.620937	
	NaN	
	NaN	
	1061.278799	
	NaN	
	NaN	
	142.424766	
	NaN	
	974.587387	
	NaN	
	NaN	
	906.929859	
	NaN	
	NaN	
	186.725209	
	1080.574717	
	NaN	
	1029.131172	
	NaN	
	NaN	
	249.862690	
	845.134300	
	NaN	
	293.861394	
	1297.418789	
	NaN	
	297.175550	
	332.633035	
	377.309505	
	374.612125	
	NaN	
	377.449158	
	NaN	
	338.993268	
	NaN	
	370.131641	
	1082.599361	
	1064.113804	
	1058.520704	
	NaN	
	1165.261564	
	776.780723	
	251.351511	
	NaN	
	379.477704	
	373.064034	
	376.073176	
	189.304824	
	NaN	
	1075.158046	
	1065.707738	
	NaN	
	NaN	
	NaN	
	943.770933	
	979.996865	
	1067.177450	
	986.978259	
	1126.676743	
	974.738429	
	97.945469	
	254.740716	
	234.710232	
	NaN	
	251.013225	
	287.099680	
	880.076428	
	333.598884	
	1096.651855	
	324.729285	
	1001.731734	
	110.177610	
	1059.273242	
	245.828089	
	NaN	
	1010.214709	
	NaN	
	1125.810671	
	NaN	
	95.220212	
	349.126198	
	187.301624	
	NaN	
	370.247698	
	NaN	
	369.736834	
	1041.775347	
	143.952933	
	1033.427779	
	1020.286699	
	NaN	
	1030.052998	
	1046.188552	
	1005.289051	
	1010.892365	
	1028.036676	
	986.087898	
	NaN	
	NaN	
	141.615069	
	NaN	
	NaN	
	337.194429	
	342.050186	
	343.995846	
	1037.753550	
	1109.105492	
	163.412440	
	297.358996	
	992.567197	
	NaN	
	238.753290	
	1026.545155	
	1017.118130	
	986.676059	
	1030.818917	
	1098.089427	
	1094.555674	
	NaN	
	NaN	
	125.546823	
	82.201359	
	124.244354	
	143.932827	
	1073.142097	
	NaN	
	91.469014	
	NaN	
	165.058355	
	1130.919729	
	84.022927	
	1075.912263	
	NaN	
	NaN	
	83.100125	
	NaN	
	NaN	
	NaN	
	1027.222578	
	92.629111	
	80.902445	
	NaN	
	123.728392	
	124.749491	
	98.480737	
	NaN	
	NaN	
	1111.237348	
	NaN	
	NaN	
	92.299979	
	91.600847	
	NaN	
	122.615916	
	NaN	
	82.082193	
	NaN	
	NaN	
	187.903512	
	82.841784	
	NaN	
	NaN	
	NaN	
	NaN	
	147.120916	
	NaN	
	NaN	
	NaN	
	124.978644	
	NaN	
	NaN	
	123.254733	
	NaN	
	NaN	
